rep,id,A1,tau1
1,43,0.597188569765471,5.06106172830196
2,43,0.592182687041225,5.00735936097514
3,43,0.623397070359446,5.39204556594162
4,43,0.605067731633564,5.29063688391049
5,43,0.601257993265078,5.24064463056678
6,43,0.608110580441646,5.1864358300102
7,43,0.60674221634924,5.2977870626644
8,43,0.601313380285066,5.16799233844403
9,43,0.600873268407347,5.12285390137646
10,43,0.608861762308991,5.3712556734742
1,52,0.551139877193604,4.56559895117224
2,52,0.545946500314297,4.445141687774
3,52,0.549728504572289,4.60070981649764
4,52,0.540688255230471,4.48640675419798
5,52,0.551082458237117,4.57720811422206
6,52,0.544081115478755,4.39678081249977
7,52,0.544957602501917,4.55639385169156
8,52,0.55043779968573,4.51731121110739
9,52,0.553118420526768,4.57436752257747
10,52,0.535123921823047,4.34371410112177
1,53,0.578595158032063,4.78076321024084
2,53,0.571309965871426,4.74962907450795
3,53,0.584847473494504,4.97432297436463
4,53,0.574826910509377,4.85180998914911
5,53,0.574911581814051,4.88157467429797
6,53,0.577705142830043,4.90747790512878
7,53,0.573874463513248,4.89112265894533
8,53,0.582307490417839,5.00723184626942
9,53,0.583743944201615,4.93562092320509
10,53,0.584515257677083,4.95537320463397
1,54,0.494369996663726,3.9468565875296
2,54,0.486297488245596,3.90645218249428
3,54,0.480463665157085,3.7537188358462
4,54,0.506266007083082,4.03901471599335
5,54,0.480366523642539,3.74882034417795
6,54,0.492796206764153,3.86980460987342
7,54,0.482586673580629,3.73244913480759
8,54,0.48612316121468,3.82282615735518
9,54,0.487357030306563,3.76322300407114
10,54,0.489614661813719,3.78230371593066
1,55,0.416111578356689,3.12329174256816
2,55,0.432813354021768,3.2756768357835
3,55,0.417265023088556,3.07704893943505
4,55,0.433269987715841,3.26621946108088
5,55,0.417188918547318,3.07180258997655
6,55,0.422746776898966,3.18742163158605
7,55,0.42633503794017,3.19846457844399
8,55,0.423212328054717,3.12886233377481
9,55,0.420522034583634,3.0630165703105
10,55,0.419130727417633,3.10949721823462
1,56,0.435168164374812,3.26534182481003
2,56,0.431980289364611,3.26437736306341
3,56,0.428459221399702,3.23606560458839
4,56,0.429918180211472,3.1901928525933
5,56,0.428684459234007,3.18354313927688
6,56,0.425814275837579,3.13500812540451
7,56,0.439540244965245,3.32437713276958
8,56,0.45001846499318,3.40087909794742
9,56,0.436785581989979,3.344327321058
10,56,0.42808609728682,3.25784481138982
1,57,0.466566455054349,3.58567152685414
2,57,0.476291859425887,3.73129021497093
3,57,0.459468385426952,3.5501906003899
4,57,0.463734496017145,3.68821791105644
5,57,0.450494333790927,3.41178625271452
6,57,0.447176275015715,3.44167864328124
7,57,0.465550118465288,3.54288608964952
8,57,0.471804539126858,3.6740092674985
9,57,0.470043906086367,3.609091312679
10,57,0.46179267095445,3.60688460896276
1,58,0.34665547539097,2.42354243834344
2,58,0.357373341611947,2.46710996500698
3,58,0.3495215127567,2.4281351702869
4,58,0.344053160938725,2.32671915882724
5,58,0.346955719728632,2.35904725946739
6,58,0.355803459158195,2.46686120014823
7,58,0.356202313237676,2.45305758086689
8,58,0.342114848885558,2.32622186959461
9,58,0.351048645527566,2.47327792058339
10,58,0.360188717131291,2.5097009627556
1,59,0.409191514034372,3.06879110871083
2,59,0.409833982269365,2.96898989211901
3,59,0.40927310883066,2.92162577484731
4,59,0.403861494318315,2.9952875319955
5,59,0.403545214216754,2.96902249358343
6,59,0.40954457410284,3.05833388130932
7,59,0.421399370384995,3.08053183052073
8,59,0.416131204484793,3.04542511566215
9,59,0.411015314493822,3.02855419518247
10,59,0.407097750145154,2.92908153042939
1,60,0.438448716782323,3.30454696348212
2,60,0.428734788584191,3.1039697082572
3,60,0.434795245346967,3.21033822138231
4,60,0.436509770508445,3.2822338087089
5,60,0.443057689944827,3.31854014911942
6,60,0.432117101320387,3.24428441220435
7,60,0.421013723844657,3.19541289909334
8,60,0.422070767438369,3.1885631543439
9,60,0.438801992462436,3.30188292963961
10,60,0.44136535444672,3.29297972962215
1,61,0.490249867702547,3.89094243702291
2,61,0.511881368371159,4.06241712346785
3,61,0.47227516262932,3.64336641317388
4,61,0.495548792398264,3.95680658830715
5,61,0.490366132924434,3.87637495650918
6,61,0.492481210021624,3.86244048739661
7,61,0.489900955622628,3.89675895257492
8,61,0.490437616374033,3.93149450444651
9,61,0.488826441142054,3.81321859566391
10,61,0.485076315443651,3.74768686794599
1,44,0.481369043053193,3.82190436336817
2,44,0.493216433595397,3.87110082643384
3,44,0.474768744869707,3.72808808073178
4,44,0.480203624144372,3.75017004645687
5,44,0.470119560690642,3.61971625356115
6,44,0.479338057926559,3.77348434124458
7,44,0.489125015425339,3.86527879545038
8,44,0.492859341193461,3.89427298771895
9,44,0.488289792172537,3.85808144637744
10,44,0.489403765456618,3.93131732674835
1,62,0.450853475027252,3.48733928560045
2,62,0.458082199236062,3.45207359248011
3,62,0.453750447482363,3.42878078259452
4,62,0.448617873982865,3.39881444188912
5,62,0.458730938378754,3.49132550781588
6,62,0.45629366505233,3.4780105761682
7,62,0.455846344380428,3.46692719555351
8,62,0.453631638165549,3.44528529786198
9,62,0.45302333544091,3.46693991118479
10,62,0.445543490118152,3.40544239573485
1,45,0.673886558268019,6.11201317706756
2,45,0.663474643831064,5.91236948919114
3,45,0.676807658316137,6.17250835753404
4,45,0.659759339425154,5.81436122019765
5,45,0.658000913178518,5.84244315238539
6,45,0.6653841604011,5.96516965932071
7,45,0.675767884598888,6.17991633973168
8,45,0.661879251599658,5.87570550936466
9,45,0.667392363685504,6.05646206420012
10,45,0.67229237483662,6.05118155143946
1,46,0.548361780104191,4.45409315933978
2,46,0.548393278593385,4.60913352881725
3,46,0.55560089193561,4.61262276212734
4,46,0.554613829415968,4.54422886981441
5,46,0.549671605969603,4.55033940992726
6,46,0.558768451009049,4.59817126592934
7,46,0.552223583543148,4.53050835166915
8,46,0.55815332422461,4.63535149265367
9,46,0.538774068688937,4.39869683705662
10,46,0.547304592392,4.56532026156128
1,47,0.658648292172291,5.85546274869172
2,47,0.64638587254169,5.86842715430995
3,47,0.647419469168546,5.7830413052275
4,47,0.643066476374821,5.72412950496987
5,47,0.651517044463808,5.76892401857837
6,47,0.654347591748287,5.89406150286732
7,47,0.658899931068567,5.81556985131701
8,47,0.642344547000696,5.6698186262507
9,47,0.658514677686169,5.80718723986595
10,47,0.653461994248341,5.86256203571672
1,48,0.647810523292977,5.79999857046901
2,48,0.633298571931078,5.63656522856762
3,48,0.635098177670052,5.63312832788376
4,48,0.635285280524974,5.67221302517341
5,48,0.637098480689045,5.60484352500462
6,48,0.643021461558021,5.63915535803898
7,48,0.639817630840491,5.61378059034594
8,48,0.630854967982837,5.46213310163334
9,48,0.638928262919167,5.60978376953684
10,48,0.643723151744358,5.73956856395127
1,49,0.605169888235086,5.28888845891387
2,49,0.618409557108239,5.45627585311824
3,49,0.620001702684361,5.27055814291304
4,49,0.617424592141215,5.29514741001717
5,49,0.611193643856973,5.31988863010973
6,49,0.625783772442516,5.61261901637452
7,49,0.621491141444718,5.46169224380811
8,49,0.620463989857286,5.48920645014525
9,49,0.617325243784756,5.43116147805242
10,49,0.617884974331583,5.38420952093837
1,50,0.537875994191977,4.46646339938233
2,50,0.54347673045066,4.48971581776488
3,50,0.545896148657589,4.62522194128804
4,50,0.550260859938263,4.60782043139115
5,50,0.535333733513044,4.41205021323181
6,50,0.54895675639226,4.58215303300414
7,50,0.546547715063123,4.54487857466269
8,50,0.545593794752055,4.51013178667219
9,50,0.546992638936427,4.55494432516044
10,50,0.552828866761625,4.55828055296509
1,51,0.49342607038283,3.88498701137374
2,51,0.483869946854504,3.81117435709622
3,51,0.489547389099382,3.84921483031058
4,51,0.478202891900261,3.75590059685751
5,51,0.482679301174856,3.74333314776355
6,51,0.491123032496038,3.90566394440874
7,51,0.482374996209267,3.72322511258831
8,51,0.492414506172614,3.97492560118573
9,51,0.494875016013542,3.93261540338313
10,51,0.491100277619763,3.82037201109175
