rep,id,A1,tau1,A2,tau2,eta_A1,eta_tau1,eta_A2,eta_tau2
2,15,-1.78519216972671,0.623391959813957,-1.10901019973093,5.59572039584347,-0.170317181863706,-0.310126684608336,0.0667910790595339,0.130891321624603
3,15,-1.65475168129077,0.889586725381636,-1.17250576708107,5.5576247327966,-0.039876693427763,-0.0439319190406563,0.00329551170938847,0.0927956585777281
1,16,-1.54154988707551,0.293952581555902,-0.975685476966717,4.55329973427276,0.073325100787498,-0.639566062866391,0.200115801823742,-0.911529339946106
2,16,-1.37765554502438,0.671742991936585,-1.07573159882752,4.60955978982794,0.237219442838625,-0.261775652485708,0.100069679962934,-0.855269284390925
3,16,-1.49443788349509,0.452130686785189,-1.02386822001766,4.66210855153086,0.120437104367913,-0.481387957637104,0.151933058772802,-0.802720522688011
1,17,-1.9861884023341,0.547386706635386,-1.10370535396397,5.977772492293,-0.371313414471096,-0.386131937786907,0.0720959248264894,0.512943418074134
2,17,-1.98479645201236,0.556499016924124,-1.11130430589966,6.02446241351551,-0.369921464149355,-0.377019627498169,0.0644969728907971,0.559633339296639
3,17,-1.68235717798218,1.13074735513833,-1.23982534378788,5.83658264505508,-0.0674821901191751,0.197228710716041,-0.0640240649974173,0.371753570836214
1,18,-1.60833628848437,0.5046198080192,-1.05401361607012,5.02176917801256,0.00653869937863005,-0.428898836403093,0.121787662720339,-0.443059896206313
2,18,-1.4354192160134,1.32959331200208,-1.27278702270448,5.45058512684041,0.179455771849602,0.39607466757979,-0.0969857439140203,-0.0142439473784641
3,18,-1.36906393691174,1.29238872332995,-1.24899252651994,5.19891056921474,0.245811050951265,0.358870078907659,-0.0731912477294856,-0.265918505004126
1,19,-2.12863453199621,1.97890964582515,-1.54304416748789,7.91253049397957,-0.513759544133206,1.04539100140286,-0.367242888697434,2.4477014197607
2,19,-2.12448515136313,1.61063385376173,-1.43271084641461,7.48997658420812,-0.509610163500124,0.677115209339439,-0.256909567624156,2.02514750998925
3,19,-2.20241913762319,1.46372643878326,-1.39998072578966,7.53843609238301,-0.587544149760183,0.53020779436097,-0.224179446999199,2.07360701816414
1,20,-1.43522477069248,0.54613999156663,-1.043136686477,4.60063790179263,0.179650217170524,-0.387378652855663,0.132664592313459,-0.864191172426243
2,20,-1.39539348155233,0.847657898403371,-1.12727808401717,4.82894139220295,0.219481506310669,-0.0858607460189214,0.0485231947732936,-0.63588768201592
3,20,-1.31140990797036,1.08558044171901,-1.18770647975913,4.87651732211108,0.303465079892639,0.152061797296713,-0.0119052009686702,-0.588311752107792
1,21,-1.9326443545259,1.53139196062123,-1.39250717665556,6.95630926580982,-0.317769366662896,0.597873316198942,-0.216705897865104,1.49148019159095
2,21,-1.98491921042088,1.60696139428635,-1.42012582160532,7.16707873035978,-0.370044222557872,0.673442749864061,-0.244324542814865,1.70224965614091
3,21,-1.82760249530955,2.11635732765971,-1.54404306947966,7.26122595499762,-0.212727507446542,1.18283868323741,-0.368241790689206,1.79639688077875
1,22,-1.24586443581357,1.88578089743988,-1.40747954677821,5.51964532786349,0.36901055204943,0.952262253017584,-0.231678267987753,0.0548162536446233
2,22,-1.12259579821878,2.04429482774101,-1.43153665668026,5.3136539313476,0.492279189644229,1.11077618331872,-0.255735377889799,-0.151175142871265
3,22,-1.4367908424659,1.16627625616156,-1.21988419206962,5.23572143825026,0.178084145397104,0.232757611739265,-0.044082913279164,-0.229107635968612
