rep,id,A1,tau1,A2,tau2
4,36,0.219415237464271,3.00711889238487,0.324885416218026,27.0053012895668
5,36,0.221299327781861,3.53868698942125,0.318628967529753,25.7101071697723
6,36,0.148287905711492,0.589333622906325,0.384532294483678,129.747352115371
7,36,0.184567884930865,1.97574021825785,0.3340912774634,54.8314535823209
8,36,0.197210097002848,1.54427415051711,0.345830697414105,46.6099485038241
9,36,0.179297812054863,1.14527371173966,0.356045734775559,66.83470125865
10,36,0.229732389737721,5.69969434388201,0.296274941198934,23.6343959600782
1,37,0.285948971036821,1.85171524152317,0.357778941902006,10.9907194566888
2,37,0.298037013930779,2.37270432010273,0.348463133182797,9.15490101013745
3,37,0.293133024869836,2.29045318348126,0.35147458134602,9.36206923749872
4,37,0.289366993816046,1.54002014666942,0.373576062385502,9.51102889833845
5,37,0.300236072630927,2.32657232419573,0.348091936877973,9.25159406751186
6,37,0.295821234158905,2.20744037037989,0.348460863787341,10.0655219267254
7,37,0.312731553696085,3.80323663707411,0.325451783939366,7.99988026692952
8,37,0.304727561272511,2.33458185084437,0.347465117626362,8.98186210347258
9,37,0.29438367068449,2.27010005093792,0.347757262141435,10.1013184172845
10,37,0.312143263917762,3.78416048317567,0.325857906968325,7.99100610249039
1,38,0.147331281214157,0.700224790265802,0.378886119202588,122.658484975484
2,38,0.197680972895458,2.66569029092722,0.32396996103252,41.6638644157497
3,38,0.211344527813585,4.16899960078284,0.306658078177392,32.2135603470968
4,38,0.186400424687486,1.5944173531513,0.344191494315952,54.1924955378806
5,38,0.181326097785702,2.08679269199131,0.335657241167801,52.7850848430683
6,38,0.17314354259879,0.95132531027008,0.358573280789565,84.7604995193215
7,38,0.18402075197235,1.8819708805316,0.329642600401569,64.2550284009313
8,38,0.206755640384233,2.52518587155494,0.327793493323178,35.8045198275149
9,38,0.201774178690418,2.89651795906629,0.324749040245552,35.5366178179723
10,38,0.192563897636485,2.46515064677979,0.327356786246079,44.8921654979695
1,39,0.167338902868468,3.35641749617758,0.308827746427082,72.334054079523
2,39,0.133904964362064,2.25417287782994,0.318505778982733,160.946537624738
3,39,0.158860586195917,1.69535122806884,0.33468301517142,95.7088376787381
4,39,0.174644014010855,4.93824531468502,0.296617225153275,57.1298626785603
5,39,0.161720402266522,2.74009807751383,0.314805630861183,85.4374780847356
6,39,0.192772985252961,8.21367552113809,0.277431028816139,41.5695409962005
7,39,0.199415724697377,9.57093509457565,0.272020727190611,37.1660337440207
8,39,0.172721876739759,5.33129116660793,0.290370538955005,63.2684864078663
9,39,0.154135775149437,3.01861931607288,0.304923614492852,110.38465272853
10,39,0.154101820119063,4.06590646367343,0.294211512810648,104.444164489864
1,22,0.298377852500552,2.88687924136182,0.337737919976102,9.32877954391467
2,22,0.308955990961828,2.79942754935594,0.341270029195657,8.10833269226978
3,22,0.277424367349483,1.86891445249836,0.360560538140106,11.2033423339932
4,22,0.298909188244245,2.81639122152131,0.336761925008931,9.6890180078935
5,22,0.31095210247752,2.84029181968169,0.341077820795661,7.90917644780746
6,22,0.313614689754712,4.51777314133035,0.32347346558205,6.92405136171461
7,22,0.30680044649232,4.32918537049045,0.32337786713944,7.6742084886382
8,22,0.289925471724684,2.22076240246748,0.34963158196147,10.3430237119792
9,22,0.314525291144604,4.65336135948058,0.32216556883848,6.86053305986074
10,22,0.295036076461308,1.39990066572636,0.368342623794432,10.9925938012698
1,40,0.274163010360438,4.64601614869747,0.31034621551548,13.0183022461327
2,40,0.270759493504042,7.86911793839622,0.293821337874585,11.4678645389404
3,40,0.270226198585118,8.15401615226552,0.289700275608265,12.2275663119012
4,40,0.272660732836144,4.75540898559883,0.30929866095427,13.2180199199551
5,40,0.24059449216166,2.92567653245951,0.329359364734732,19.7010452286873
