time,REF_raw,BG,ROI_raw,id,exp_tag,ROI,REF,intensity
9.2013,11121.896,538.554,12691.137,4,glucose_005,12148.44129,10579.20029,0.5949957471380735
9.5552,10773.833,559.695,13158.64,4,glucose_005,12615.94429,10231.13729,0.5975636039258985
9.9091,10176.5,546.273,12802.442,4,glucose_005,12259.74629,9633.80429,0.5467889948725944
10.263,10881.813,537.501,12606.118,4,glucose_005,12063.42229,10339.11729,0.5774235014207209
10.6169,10942.771,543.598,12410.652,4,glucose_005,11867.95629,10400.07529,0.571416641538463
10.9708,12624,532.975,12756.679,4,glucose_005,12213.98329,12081.30429,0.6831429760150686
11.3247,10494.5,530.769,12662.217,4,glucose_005,12119.52129,9951.80429,0.5583773014265357
11.6786,9544.521,540.458,12377.982,4,glucose_005,11835.28629,9001.82529,0.49323037063182446
12.0325,9811.688,553.999,12902.677,4,glucose_005,12359.98129,9268.99229,0.5303844674949157
12.3863,10350.917,551.84,12894.122,4,glucose_005,12351.42629,9808.22129,0.5608514274127014
12.7402,9930.958,539.402,12755.838,4,glucose_005,12213.14229,9388.26229,0.5308271093849791
13.0941,11167.875,540.191,13319.545,4,glucose_005,12776.84929,10625.17929,0.6284930825690764
13.447999999999999,9943.333,547.323,13435.686,4,glucose_005,12892.99029,9400.63729,0.5611144007625729
13.801900000000002,10319.833,540.919,12973.735,4,glucose_005,12431.03929,9777.13729,0.5626775859362269
14.155800000000001,10904.104,540.882,13427.326,4,glucose_005,12884.63029,10361.40829,0.6180608170786256
14.5097,10795.667,535.449,13149.283,4,glucose_005,12606.58729,10252.97129,0.598394701535129
14.8636,11168.542,549.602,12603.078,4,glucose_005,12060.38229,10625.84629,0.5932873198711871
15.2175,10775.625,544.86,12846.912,4,glucose_005,12304.21629,10232.92929,0.5829004529399091
15.571399999999999,10051.771,540.899,13488.323,4,glucose_005,12945.62729,9509.07529,0.5699041877185163
15.925299999999998,11134.625,544.299,13616.868,4,glucose_005,13074.17229,10591.92929,0.6411058495009081
16.279200000000003,10652.583,531.164,13362.119,4,glucose_005,12819.42329,10109.88729,0.6000055459790117
16.6331,11677.167,556.069,12811.308,4,glucose_005,12268.612290000001,11134.47129,0.6324198674920621
16.987000000000002,10392.938,542.931,13470.709,4,glucose_005,12928.01329,9850.24229,0.5895479938685387
17.340899999999998,11536.354,559.197,14090.193,4,glucose_005,13547.49729,10993.65829,0.689511905845823
17.6948,11521.958,554.788,13971.204,4,glucose_005,13428.50829,10979.26229,0.6825608817326313
18.048699999999997,10814.479,532.214,14048.167,4,glucose_005,13505.47129,10271.78329,0.6422380839498695
18.4026,11855.563,541.343,13945.386,4,glucose_005,13402.69029,11312.86729,0.7019483174206422
18.7564,11767.208,556.494,13771.459,4,glucose_005,13228.76329,11224.51229,0.6874279532356159
19.110300000000002,10032.563,542.123,14338.035,4,glucose_005,13795.33929,9489.86729,0.6060842358174425
19.464199999999998,11422.938,544.922,13988.351,4,glucose_005,13445.65529,10880.24229,0.6772686958675685
19.8181,10185.938,551.95,14186.457,4,glucose_005,13643.76129,9643.24229,0.6091126990983414
20.171999999999997,10355.333,540.181,14114.114,4,glucose_005,13571.41829,9812.63729,0.6165260694251
20.5259,9654.438,528.663,13708.655,4,glucose_005,13165.95929,9111.74229,0.5553853231610036
