rep,id,A1,tau1,I0
3,38,0.234628631651601,3.74928692992346,0.31245795130058
4,38,0.206183453855413,4.27496892587858,0.331790239927013
5,38,0.197122679078712,4.51937068131351,0.340127435418806
6,38,0.215906383110066,4.18288781103012,0.33563471568893
7,38,0.215164155250946,4.09937872750604,0.323400428554405
8,38,0.241510406969962,3.61348533291384,0.302676316672827
1,39,0.0988182801396334,9.96669932103856,0.252560248471968
2,39,0.0821731403209865,12.7439869964435,0.27340514327869
3,39,0.0970823991641286,10.1489989308769,0.246681207708164
4,39,0.0973394543740153,10.1614251338497,0.25281538553154
5,39,0.130302177141719,7.19554913703669,0.232521873794363
6,39,0.125182734420663,7.62459642967564,0.222749971737105
7,39,0.10328936554902,9.28219020086468,0.236004845898619
8,39,0.132275673782961,7.04400817264384,0.208032367640082
1,40,0.218943899180014,3.95401875969349,0.363616632063431
2,40,0.269871680425839,3.23634826514992,0.297658441539374
3,40,0.245411702040583,3.58079037323724,0.333814496369616
4,40,0.213877304388002,4.14638880148383,0.368128403865454
5,40,0.205635532666911,4.42783496765333,0.377472497430403
6,40,0.179540017305823,5.11524619222957,0.392873392640832
7,40,0.19921603048493,4.41784673267945,0.378459502370331
8,40,0.175817415691694,5.12164280840809,0.392395438428167
1,41,0.142530607307894,6.59054380201291,0.234283881509211
2,41,0.198169005164557,4.52689564282288,0.19628898954995
3,41,0.147340984583154,6.28497767666588,0.232902126840458
4,41,0.152413394463651,6.22695088690524,0.232983442830935
5,41,0.117799959770345,8.26238218272698,0.268761316146629
6,41,0.142029924913691,6.66831471492661,0.243273631256315
7,41,0.134088826849703,7.13582789965912,0.2627908402945
8,41,0.15451656456439,5.90313888868653,0.239310475363235
1,42,0.161052642463875,5.91849033717194,0.379986553365481
2,42,0.178411557593333,5.31143512475196,0.359528039348461
3,42,0.233885509941862,3.66139409738163,0.29298117210569
4,42,0.268769761397074,3.16207599178277,0.284833387119534
5,42,0.210852801629767,4.24141860319369,0.330099753929332
6,42,0.215225597959948,4.23613815992012,0.323848245793225
7,42,0.209200428966989,4.19736230317352,0.335519772007745
8,42,0.225461829506814,3.85743541995574,0.308643969471164
