rep,id,eta_A1,eta_tau1,eta_I0
4,79,0.0948559496378513,-0.0769614918369803,-0.00957551045980579
5,79,-0.0474141569234833,0.0451977976472432,0.0585892908711694
6,79,0.0066194597193679,0.0121637531135427,0.0312444247775024
7,79,-0.101011280786747,0.103539666894784,0.0690138674931661
8,79,0.038372402808065,-0.0100620951607587,0.0215949640279483
1,80,0.0371356441063355,-0.0373495962345098,0.0770680008986819
2,80,-0.0176307943848017,0.0293016573090486,0.116478234668343
3,80,0.205641970601942,-0.205241376263065,0.0257358283478312
4,80,0.163766666058661,-0.15423308890184,0.025887786180851
5,80,-0.0233731379609383,0.0362214675613208,0.0851382234869561
6,80,-0.058330468888536,0.068517447436192,0.108318276094607
7,80,0.0355493965560383,-0.0443647941137851,0.107734562990328
8,80,-0.0339547610130802,0.0350049218199082,0.100455582352198
1,81,-0.0093232265319255,0.00355288024854562,0.0773314067160952
2,81,-0.249410227852163,0.245048514606861,0.147941804538308
3,81,0.143445636005892,-0.155692620665832,-0.00437122436034822
4,81,0.0120969609394974,-0.0342804160301203,0.067377138359895
5,81,-0.024702795933678,0.0497472386866031,0.0690805705626152
6,81,0.271733472197055,-0.28022404303775,-0.0458900038606073
7,81,0.148576015641188,-0.144785532305535,0.0128860586421522
8,81,0.0225000227817997,-0.0348984629727569,0.046065086621154
1,82,0.251841783223641,-0.245292684290115,-0.0410714372986677
2,82,-0.0924281496065921,0.107059615933001,0.121073900424749
3,82,-0.0378474062742383,0.00818411014192502,0.0907335124702074
4,82,0.00886598073466082,-0.010092898129823,0.0769264053064289
5,82,0.117495115726519,-0.123061948123564,0.025161513181357
6,82,0.0552846455614681,-0.0430552599869137,0.0610202147168158
7,82,0.235218581357663,-0.224978877092264,-0.0181267672204644
8,82,0.224621570412145,-0.210605920712659,-0.0218624080425033
1,83,-0.424741740437402,0.425418968893178,0.129349361810758
2,83,-0.446034809368532,0.433519203637386,0.144360585776794
3,83,-0.384274710020218,0.374646059773796,0.119511980189655
4,83,-0.0464926203639931,0.0543657982376013,0.0353076647616917
5,83,0.128890561595102,-0.111775433706414,-0.027585669854142
6,83,-0.108148300732957,0.124205381108981,0.0519207359424451
7,83,0.100759151537926,-0.0927505021560649,-0.0464131362967794
8,83,-0.165442621281964,0.139794671586987,0.0917189460655156
1,84,0.0514069622216608,-0.0834506611495814,-0.000523961196475806
2,84,0.0715003956009372,-0.0707425369243744,0.0134794333200014
3,84,0.124524547097957,-0.110175159978954,-0.0132314728823331
4,84,-0.115932961247471,0.127187634960267,0.0706777333281522
5,84,-0.131345393840346,0.113281149673816,0.0882229315289837
6,84,-0.138228173956358,0.142583316773087,0.0930935885788163
7,84,-0.11402631692723,0.130057730253845,0.0958531293548614
8,84,0.152202874736257,-0.171033952969476,-0.0247057518010052
1,85,0.00979582611945133,-0.00119080010854153,0.143575593073475
2,85,0.385718875886147,-0.374723140339993,-0.00199040534710793
3,85,-0.165809351821933,0.16041368828841,0.182757557125777
4,85,-0.111494154884033,0.114489146596864,0.204148613524214
5,85,0.220648935729756,-0.217033327775644,0.0459595217410583
6,85,0.106859245428533,-0.0983709936188109,0.0733034176577006
7,85,0.0982492787475085,-0.105006080281466,0.103236969638905
8,85,0.231967774550194,-0.246050902830355,0.0571587055385587
1,86,-0.555599201153071,0.545292864561049,-0.136749315212216
2,86,-0.595033320264233,0.581428046613575,-0.135286812891895
3,86,-0.49016951300036,0.498633077198622,-0.122453253001731
4,86,-0.412041811389057,0.413478053751326,-0.15526778137866
5,86,-0.375108936999161,0.355770323020614,-0.161659621817662
6,86,-0.309838516135558,0.298582046602932,-0.185053098958691
7,86,-0.276961772857295,0.27151865788001,-0.178478268481961
8,86,-0.303004856049536,0.318477806977128,-0.205329187488674
1,87,0.353258803384527,-0.345079536655107,0.0298505469530444
2,87,0.346711138436239,-0.335784402304284,0.00784945938480455
3,87,0.299472295668049,-0.320967198187701,0.0237141393848198
4,87,0.292247081856773,-0.282444948481403,0.0180652666621211
5,87,0.06774358208631,-0.0732590019074278,0.136282649173185
6,87,0.265677186985352,-0.26292819056318,0.05579974908475
7,87,0.327604943344552,-0.353550152395452,0.0193591599481889
8,87,0.371887509810758,-0.344780493701884,-0.0107841698434274
1,88,-0.0175233099326585,0.0228172476699527,0.00965669173751777
2,88,-0.132461978277979,0.12289935168054,0.0324050075486908
3,88,0.0107190234764645,-0.036598923133218,-0.0212006859193468
4,88,0.0727041743103783,-0.061684712526171,-0.0270487370479471
5,88,-0.405154586388366,0.395067622672029,0.0950322541369695
6,88,-0.36613972594065,0.36569354660145,0.104613595601413
7,88,-0.464161114898744,0.45073594426882,0.140719413958334
8,88,-0.214049605191242,0.217514508073636,0.0430852570608005
1,89,-0.158103477260428,0.141419391004503,0.101276597270562
2,89,-0.127243024196525,0.125473250973585,0.0984548604249254
3,89,-0.114348193089935,0.134422000067104,0.0824263009628612
4,89,-0.152281068604247,0.160267084923264,0.121467024082059
5,89,-0.127116952952024,0.122459615096604,0.0979761916112121
6,89,-0.0632050414465473,0.0416238602930997,0.0820354036793115
7,89,-0.0360081232154768,0.0170845863487819,0.0731012375776422
8,89,-0.0377122349139201,0.0260839718053961,0.077194234141257
1,90,-0.274333562105382,0.251507952208131,-0.116244284259705
2,90,-0.306051369065349,0.318095065200487,-0.103697119632391
3,90,-0.386418727877974,0.357271744888834,-0.0799847564743677
4,90,-0.333643345340485,0.332164817969953,-0.103611270673726
5,90,-0.455593981406665,0.439642184442948,-0.0508036454746938
6,90,-0.458135763361583,0.446129880009718,-0.0619178420911282
7,90,-0.457614855995,0.442180791314701,-0.0838738861883366
8,90,-0.209475541256421,0.179904147851455,-0.148793037396388
1,91,-0.0241391717291272,0.0411108607065079,0.168887202298934
2,91,0.156346562025347,-0.141383725215651,0.0832381180418631
3,91,0.322878230412657,-0.314889148961963,0.0460957358142996
4,91,0.353963593801486,-0.337487294437019,0.0124343021561331
5,91,0.102584164072793,-0.0999181528455664,0.124191922953049
6,91,0.166146163021455,-0.141933303124924,0.10720497706594
7,91,0.195519398382945,-0.192645715009466,0.0885924399363002
8,91,0.2438994758386,-0.237615204257321,0.0740419187722178
1,92,-0.282507583023576,0.27167214026485,-0.0322791904431196
2,92,-0.271859852611756,0.292459165290117,-0.0541778130059472
3,92,-0.290936073834181,0.278787673390652,-0.0427519102981825
4,92,-0.285983692519507,0.262450449930475,-0.0296314582064774
5,92,-0.372146011761241,0.371466520943407,-0.015100921609423
6,92,-0.180646592618007,0.146337679137562,-0.0758270045892099
7,92,-0.11658798774889,0.127419301875295,-0.0988981054717021
8,92,-0.113151625478349,0.119605663346563,-0.077699035379335
1,185,0.0598984948795999,-0.079022427867496,-0.00813299244013137
2,185,0.00997614853323518,0.00382921266296728,0.0133840520129405
3,185,0.0991976157647714,-0.0882087694295036,-0.010350160114496
4,185,-0.0830889175049636,0.0855032061284387,0.0205594114040078
5,185,-0.0559174796911996,0.0268042239176248,0.037298449368471
6,185,-0.0554511720792781,0.0677902485805103,0.0283886992375998
7,185,-0.110329495233109,0.129948752281824,0.0631371390965898
8,185,0.136369720923197,-0.131567949505177,-0.062613164259741
1,186,0.422744363637937,-0.418042144811147,-0.0208398186235672
2,186,0.150721192558147,-0.126301601920165,0.108765327171065
3,186,0.132349783554491,-0.151703554373025,0.12623387835483
4,186,0.324065107431601,-0.305463194458164,-0.000298410507429386
5,186,0.115662532340082,-0.130777145513331,0.16231347314087
6,186,0.322969364781651,-0.281716201854272,0.0463487157012622
7,186,0.289818277415139,-0.297834417115998,0.0636183315656136
8,186,0.355210924804201,-0.357246483139859,0.00563063378625414
1,187,-0.0289421258290304,-0.00201632481901857,-0.00642577022448639
2,187,-0.323428369568524,0.319412944374208,0.0872672178296441
3,187,-0.232019599675334,0.204821759009953,0.0931752303306255
4,187,0.0804503425673785,-0.0620011155005111,-0.0338639406892376
5,187,-0.00523937240194973,0.0224213445852344,0.0113646408329625
6,187,0.0115230292160196,-0.0197239912924991,-0.000467711998679094
7,187,-0.0178694570259125,0.0302050522426791,0.000402107987546027
8,187,0.109901792033462,-0.128447336146343,-0.0419593978028029
1,188,-0.211457861900136,0.1748658237357,0.0672120031398328
2,188,-0.208944084493816,0.221972209059175,0.0623103137346671
3,188,0.021162813397288,-0.0248858874540731,-0.0267210598429407
4,188,0.0410883689231685,-0.0397559550187802,-0.0316206184179943
5,188,0.0363206562281767,-0.0274206082095849,-0.0377806372170544
6,188,0.103425985398448,-0.114387432309915,-0.0588019184262107
7,188,-0.320466797907137,0.308136647555389,0.0757332508820918
8,188,0.0790031487209515,-0.0746500468190162,-0.0771889818437094
1,189,0.159264061563288,-0.138196372820456,0.0167420392538856
2,189,0.0538062116678966,-0.0570900780049684,0.0698646267818459
3,189,-0.0277434751195551,0.0196749263609682,0.0857664026238164
4,189,-0.29106874811543,0.298414880043299,0.1809820482308
5,189,0.167440027661618,-0.152621042777374,-0.00436294649272276
6,189,0.249060685719934,-0.194493886916827,-0.0398538277411728
7,189,0.157333513966718,-0.149498590410206,0.0121040580217819
8,189,0.214703652203693,-0.211580005350722,-0.018949096606194
1,190,-0.358959963676746,0.361944994714642,-0.0796743593045627
2,190,-0.453587117941722,0.453895551239259,-0.0818230428787544
3,190,-0.219493584886499,0.202889494385361,-0.161845787325449
4,190,-0.180587276650735,0.171964387066882,-0.165560471833781
5,190,-0.305007844992932,0.329657607197283,-0.123190330271365
6,190,-0.330440599422154,0.348576480227394,-0.0957492746417047
7,190,-0.31465152267046,0.302433670345366,-0.116257739088197
8,190,-0.264077707018775,0.248001880879553,-0.126318602800279
1,191,0.115362153708144,-0.0784882470328275,-0.0386736113201519
2,191,-0.0669743617183427,0.0888579968699407,0.049328754155662
3,191,-0.0453843779074748,0.0601455211151751,0.0458862308906097
4,191,-0.0804553239401349,0.0550785049110883,0.0608263437434304
5,191,0.0169220137056313,0.00200481572036762,0.0103362322750659
6,191,0.320275007998744,-0.296812677290793,-0.122699469513135
7,191,-0.129296104133389,0.11637291458677,0.0668754076603671
8,191,0.0406593600606378,-0.0375245669244021,0.0497988602249279
1,192,-0.294580898596208,0.293294097687776,-0.107420029990022
2,192,-0.357183765327786,0.384396420143655,-0.0782021510371292
3,192,-0.261314001636831,0.269262910957738,-0.142451494524936
4,192,-0.213709123395884,0.229968837451655,-0.145623523884996
5,192,-0.305404819393973,0.276735708554052,-0.178692034060638
6,192,-0.270067153364797,0.27370587117465,-0.158702275900761
7,192,-0.143445746566693,0.14306966546056,-0.197324536914258
8,192,-0.249050131171883,0.240913741491232,-0.138849888859962
1,193,-0.234041400799076,0.239926347423511,0.135232050313012
2,193,0.0140626185288432,-0.033113456533924,0.0363255614858085
3,193,-0.048760740319096,0.0373194965702463,0.0802194561697535
4,193,-0.128600929032785,0.131141601316305,0.108668469964379
5,193,0.0596401200174755,-0.0563465235540239,0.0248838529956722
6,193,-0.0423024614083905,0.0579702869624125,0.093420869165442
7,193,-0.0665870208311602,0.0728705000625564,0.0847903070688498
8,193,-0.222189092108137,0.217500248192987,0.123381209697432
1,194,-0.0827597988018387,0.0690252201004314,0.0393684656006952
2,194,-0.118179689842699,0.0931020027165551,0.0581760829136242
3,194,-0.0487827408442445,0.0436583604818275,0.0203088674420502
4,194,-0.0741260193295037,0.0752411572105432,0.0101134605057675
5,194,-0.0391557216597775,0.0554293062026786,-0.0237429572822307
6,194,-0.149709548668132,0.147166638988663,0.0297425280465231
7,194,-0.092111673823272,0.114192248185209,0.00113472393958889
8,194,-0.0614223481143103,0.0432635913502631,-0.00896090613270534
1,195,-0.0161792704053139,-0.00888062351454427,0.095211562992295
2,195,0.136596146662427,-0.117686731306661,0.0190806845802009
3,195,0.135450285691521,-0.15846613593706,0.0091828334313508
4,195,0.200283006443895,-0.191596837836476,-0.0249130508614467
5,195,0.177034461777184,-0.187475253648833,-0.0160206925258904
6,195,0.00954622979900526,-0.047661661325631,0.0346817572424344
7,195,0.061972727642054,-0.064213466670126,0.0328590156984326
8,195,0.0115149930817541,-0.0181441732287505,0.0569592437997125
1,196,0.00433238201847526,-0.00396290893858805,0.0161022859712969
2,196,0.0978603404434848,-0.102525901748885,0.00132138363796922
3,196,0.135388413254588,-0.127827679030226,-0.0132160353626691
4,196,0.0692005229199076,-0.0764849240648417,-0.00462297462305729
5,196,0.169134960927136,-0.148179981035553,-0.0681247057355812
6,196,0.025139475903276,-0.0352832524290004,0.0181881765958449
7,196,0.202658571370842,-0.221523295874522,-0.0686408493587055
8,196,-0.100738702453899,0.0812736313440696,0.046932824295185
1,197,0.137845029171126,-0.144553739500407,-0.125214984605413
2,197,-0.0395748486254858,0.028985201163252,-0.0388708392445856
3,197,0.0424554598256305,-0.02823201639636,-0.087515526073897
4,197,0.0663551901564813,-0.0672484717836927,-0.0464870168178487
5,197,-0.431053912434857,0.446815196033373,0.0883402016574848
6,197,0.00403154284205148,0.00323214152085352,-0.0951446201227377
7,197,-0.439650603038499,0.434155400848771,0.0712826697010417
8,197,0.130647896451615,-0.126936751319283,-0.131716836077374
1,198,0.12642822331823,-0.126331881001353,-0.0565710115518316
2,198,0.0268837881821996,-0.00668868339284258,-0.0190723154177939
3,198,0.0366336497713998,-0.0486154140898423,-0.00329138209159205
4,198,0.112977722993628,-0.114717650158462,-0.0459326549803265
5,198,0.114545845651101,-0.133827868029555,-0.0782970187458911
6,198,-0.0434267954298916,0.0720553524095784,-0.00500831982463421
7,198,-0.141280396871653,0.122604259074589,0.0264640206920628
8,198,-0.0490564229722696,0.0536834017508564,-0.00814172567943723
1,199,0.354748576178327,-0.341318923617659,-0.0607499675916165
2,199,0.372203235599971,-0.352383054392618,-0.0153810839890433
3,199,0.0534491343373328,-0.0369902921706038,0.10945578468011
4,199,0.209895559816881,-0.204765616843304,0.0335519635965348
5,199,0.0705743204121119,-0.0838614415160219,0.07856232252758
6,199,0.162249393061532,-0.148287504625087,0.0783160696416577
7,199,0.244977323206441,-0.246962611193427,0.00577996072812309
8,199,0.278244020362686,-0.279384692642277,-0.0118832662837038
1,200,0.19810564639969,-0.193579552765573,0.092026819098004
2,200,0.198290929633451,-0.211687830233637,0.0926991279332062
3,200,-0.126116495948704,0.139830263758119,0.221804770375474
4,200,-0.201237418450302,0.209282163907898,0.232275433516728
5,200,0.494176890230975,-0.512689981488962,-0.0934954771852159
6,200,0.469596961050836,-0.465973113322488,-0.056708822863595
7,200,-0.0177662375194761,0.00603718114628832,0.186546179589442
8,200,0.168009839795122,-0.179948626682289,0.127775502761291
1,201,-0.0543194192916764,0.0579914569144348,0.190417884525369
2,201,-0.0157693651433748,0.00714568023268237,0.172457177924003
3,201,-0.0661833672920336,0.0514326385896348,0.187813019812719
4,201,-0.140448627872964,0.133545718568633,0.227386628913007
5,201,0.175597787360945,-0.167271294668013,0.101518458786882
6,201,0.0334297913323388,-0.0299382609685937,0.180244292202629
7,201,0.21012725707532,-0.208279330745488,0.07683724660254
8,201,-0.0476060504797,0.0339726206611606,0.191168571361909
1,202,-0.277978136757791,0.279694254994398,0.165238227531713
2,202,0.0537305322162815,-0.0268329859815106,0.095204182457067
3,202,0.031897913615635,-0.0133853185047233,0.109244893011369
4,202,-0.458966153079806,0.434795424370195,0.228436960186963
5,202,0.169400461351767,-0.173379036840092,0.0497169555223358
6,202,0.27083419820827,-0.256124821900742,-0.00257022200696165
7,202,0.293249926813813,-0.284365068540484,-0.0169702551680306
8,202,0.274413834880926,-0.24062081917573,-0.0133097827897824
1,203,-0.0437726597554316,0.0184185064441625,0.0713782954720334
2,203,0.253610098333414,-0.216224916402344,-0.036294643192128
3,203,0.167007768699457,-0.185250026877477,0.00587236307029799
4,203,0.159897470543205,-0.126742688477689,-0.013934861130883
5,203,0.062506688269278,-0.0476276471851214,0.0204015618815233
6,203,0.0516597174707347,-0.0638288302906255,0.0209755954547508
7,203,0.0769350252712491,-0.0703113176223767,0.0237086293202616
8,203,-0.033280657068995,0.0316064066441028,0.0577741804123741
1,204,0.030792110957915,-0.0462436349040451,0.085846369745421
2,204,0.0788370355796924,-0.09238217650346,0.0693851425104536
3,204,0.0846830832959166,-0.10811870015425,0.0342804210265765
4,204,0.10820560627648,-0.098072637573778,0.0698687680051601
5,204,0.258300035746447,-0.243365702930037,0.00183403565056719
6,204,0.233022257669404,-0.254048383589066,0.0152842895743197
7,204,0.0171068973121117,-0.00740859660044748,0.0731636784719355
8,204,-0.0252072410524262,0.00951442500473394,0.098121445748835
1,205,0.248386367087621,-0.251005007543627,-0.186322953663645
2,205,-0.307765817087741,0.288069210593548,0.0538582124406041
3,205,-0.360434378332556,0.340300221138179,0.0556325469772232
4,205,-0.100972534427264,0.0967587077272336,-0.0340442420016162
5,205,-0.0449441817887791,0.0420654220836795,-0.0498396678494457
6,205,-0.170333879454371,0.166978081225516,0.0059853000848605
7,205,-0.168046874645747,0.152094674301576,-0.000291791314193539
8,205,-0.0241370059144645,0.0370913051978269,-0.0546057383737212
1,206,0.354698187447914,-0.350915250096547,0.115051821468941
2,206,0.385212977831128,-0.374090116576747,0.1052801258659
3,206,0.319615524193452,-0.32839865072902,0.140906127867645
4,206,0.345383448531623,-0.342188305966747,0.121320305897493
5,206,0.416653907642931,-0.406845311182145,0.0730704579631322
6,206,0.435553489711347,-0.43846244142635,0.086598638277307
7,206,0.0752879888335824,-0.0626558156939713,0.237020576463411
8,206,0.211906721972445,-0.21777530434972,0.191251852435307
1,207,-0.213490745564982,0.225499302000017,0.0723630622876386
2,207,-0.0977500828880271,0.0936481468929511,0.0575444636143768
3,207,-0.0891142644937689,0.0904317742968847,0.0229229441512906
4,207,0.175286177979797,-0.178646290913485,-0.096779155101936
5,207,0.147170523328632,-0.165648774198023,-0.0547390731578502
6,207,-0.10776387053759,0.106181446190248,0.0530236771083126
7,207,-0.100216618040829,0.098389776774734,0.0385402196843611
8,207,-0.043428003956258,0.0537336344341057,0.0225921721880213
1,208,0.0873830375192389,-0.0821018017283953,0.00771826661913424
2,208,-0.0669194051573082,0.0622394998295545,0.0734757063086747
3,208,0.390178301549839,-0.397254039930916,-0.112701973354015
4,208,0.105363569473817,-0.106357821829557,0.0175765024404083
5,208,0.00646854860598415,0.0205735735801307,0.0603926417897874
6,208,0.106976553671907,-0.0844148328133185,0.0064331891148127
7,208,0.0307763934632836,-0.0118824534937622,0.0630320104966842
8,208,0.144561903257375,-0.151765832272805,-0.0111339265195284
1,209,0.150438334201109,-0.142549229015675,-0.0795210538098809
2,209,-0.142883647809809,0.115287896223637,0.0153221247707379
3,209,-0.0452139114232635,0.0763886622736426,0.0115815373953829
4,209,-0.0452051890159463,0.0541697942093807,-0.0210771063934353
5,209,-0.230373592237867,0.212121478002211,0.0555489241593241
6,209,0.128593333275937,-0.116284994387977,-0.0632378198324957
7,209,0.0445154011100601,-0.0320744177081802,-0.0418689561243868
8,209,0.154587263454778,-0.152486526326432,-0.0840038594581879
1,210,-0.0242781694093969,0.0105591010468657,-0.0504554974520693
2,210,-0.0267094494208577,0.0262271018063784,-0.0271755837092491
3,210,-0.32529063366746,0.315766141030452,0.0325315084554015
4,210,-0.209445501541309,0.216294023075723,0.0138802787985836
5,210,-0.25784734462174,0.237115155204221,0.029090378864032
6,210,-0.246282812707587,0.264276335740222,-0.00739463955446945
7,210,-0.0550736348710595,0.0396202863458452,-0.0516750099604617
8,210,0.104241125399689,-0.0870219809322648,-0.125897018674775
1,211,0.0673383348216145,-0.0757153055531669,0.0593718999659621
2,211,0.36445307302367,-0.367291044399876,-0.116376225071252
3,211,-0.171962098665538,0.167101719803766,0.132419467200334
4,211,0.112303595057136,-0.10448851799808,0.0153665605793476
5,211,-0.0715228510716188,0.0643459881023744,0.114348474680728
6,211,0.0502104134148442,-0.0268335626259655,0.0421475072365349
7,211,0.0371561835909668,-0.0474430767755828,0.0721002873541943
8,211,0.103600823087099,-0.11552254709308,0.025434894380971
1,212,0.65315510087888,-0.653314134210328,0.0438760300917924
2,212,0.66659661772301,-0.674330722206275,0.047474002931197
3,212,0.68276087335436,-0.66572313277231,0.0240236873263519
4,212,0.647971399627433,-0.66647427715785,0.0550313491478584
5,212,0.718408421906058,-0.72589548045364,-0.014850945905705
6,212,0.718671328511079,-0.723853700529387,0.00302569498408061
7,212,0.754589567487787,-0.750510711367823,-0.0140731599677047
8,212,0.679081260042209,-0.670096668056228,0.0320729568158962
1,213,-0.176744524089559,0.149688833216714,-0.165004554016786
2,213,-0.155155086457016,0.174640153190625,-0.111494686984312
3,213,-0.148812457202427,0.122405167471093,-0.0764145191205116
4,213,-0.108584409258794,0.110755261973496,-0.142508182810735
5,213,-0.0929252219297151,0.107519479889669,-0.155549955209317
6,213,-0.0654969984267061,0.0613842684677698,-0.0971666927769103
7,213,-0.0881294396744221,0.0858306683489768,-0.108009381812794
8,213,-0.0779552822262018,0.0745280996921318,-0.165256721588133
1,214,-0.516265175823889,0.493038744923118,0.0194746656383645
2,214,-0.0792183632614016,0.0797699997247044,-0.107042471781404
3,214,-0.0780364639295995,0.07404439624112,-0.123050187112513
4,214,-0.151868999665532,0.138007512333667,-0.0598616003623686
5,214,-0.0850052264859145,0.0960992283429073,-0.0967085827484299
6,214,-0.132987347815736,0.120523230305429,-0.0980469991442758
7,214,-0.224621152784012,0.217770868998348,-0.0615540058547163
8,214,-0.191358332453045,0.203707719820013,-0.0481156208886547
1,215,-0.151868366023619,0.155202071269902,0.178065173203322
2,215,-0.379415636441818,0.35680946648317,0.226141260133133
3,215,-0.469627097903383,0.442220229911304,0.237238199589156
4,215,0.0749892976814332,-0.0667330095012733,0.0653210683511362
5,215,0.127294719489525,-0.104755618320794,0.0538228042618503
6,215,0.123884190461722,-0.1237137510794,0.0689360128588902
7,215,0.275223118975897,-0.307398923648762,-0.0182272400655672
8,215,0.264650903114583,-0.287127773614666,-0.0195167341574572
1,216,0.341075019072122,-0.346928555851793,-0.112995061603323
2,216,0.124364314012071,-0.125432061097459,0.00628235910252586
3,216,0.0825570686780199,-0.0679169366694491,0.0305599484355878
4,216,-0.0886394514748854,0.0849517766474475,0.110701930140736
5,216,0.163939112548303,-0.179691408775901,-0.0113713524488481
6,216,-0.108890309104943,0.0909780498831159,0.08547606510856
7,216,-0.0142250207145731,0.0330787300128185,0.0604723366712188
8,216,0.0272211921579839,-0.0257186386346963,0.0541585777333186
1,217,0.0677996890594242,-0.0669497459137413,0.0852932153842965
2,217,0.0633488213435982,-0.0587813498500174,0.0814874316707933
3,217,-0.0945787518117769,0.0929708758284654,0.143644775963687
4,217,0.182437351719477,-0.166040995009337,0.0578223546843596
5,217,0.219278513303283,-0.227154997509149,0.0397131227140307
6,217,0.0867788202997161,-0.0983952192944123,0.0746675657157542
7,217,0.0991689775830577,-0.112831817416891,0.0983722019292305
8,217,0.204958660841002,-0.201978397614732,0.0340505894175854
1,218,0.108978240843916,-0.118686365039096,-0.131347613747808
2,218,-0.0175448665137177,0.0143559054200616,-0.0707121838722053
3,218,0.0183406544445788,-0.000302453464030478,-0.102230528865193
4,218,-0.244012500413088,0.25772802151609,-0.015592524981058
5,218,0.102699757470591,-0.120909217909315,-0.156672866833547
6,218,0.106274203620244,-0.121482521177396,-0.159401899073316
7,218,0.140078193993666,-0.136893236980314,-0.15596350422126
8,218,-0.172516230257379,0.168757197846973,-0.0647368651403368
1,219,-0.0624935697669909,0.0789213596137762,0.156615642513885
2,219,-0.169008618556655,0.179039425835689,0.19797342731864
3,219,-0.10587732715203,0.0977144137058615,0.161587211108969
4,219,-0.12545185742033,0.118096863376488,0.156411119746945
5,219,0.1614011861264,-0.129053791066706,0.0389345247363689
6,219,-0.161274453719807,0.17915028144189,0.169480531821151
7,219,-0.111697655176879,0.119843947651738,0.162855767805272
8,219,-0.0301707298262687,0.0252077624796762,0.149214308330589
1,220,0.275289404510801,-0.285189860259737,-0.00513775712629018
2,220,-0.0735427331493469,0.0768010720979807,0.142631718309097
3,220,0.042612723030851,-0.0638238612563524,0.0861156795438035
4,220,0.110090582081515,-0.10411151030695,0.0465132918458889
5,220,0.204477603239956,-0.191316774527247,0.0162806046507551
