rep,id,eta_A1,eta_tau1,eta_A2,eta_tau2
6,53,0.115534931059384,0.71496528535016,0.0868549850964008,-1.08500945254479
7,53,0.147241679368289,0.459799277881759,0.126275355298997,-1.45638561367592
8,53,0.136524106696761,1.29701334447222,0.0853220600447773,-0.992504510306924
9,53,0.15264207171108,0.689717804440169,0.125930192867249,-1.80043061213289
10,53,0.153779693343158,1.36976903596687,0.099452630979073,-1.20779995666912
1,54,-0.0448397286360188,0.128443599072045,-0.0494299093797575,0.70434984140731
2,54,-0.0620439190190073,-0.204828667471606,-0.053731308013161,0.731798437701981
3,54,-0.057643003636402,-0.184007629096268,-0.0504850409439951,0.740588749055598
4,54,-0.0311786430301974,0.253690714289017,-0.0425125510704081,0.850949257759986
5,54,-0.0451250811211169,0.220481700932718,-0.0539566071084258,0.861211788110524
6,54,-0.00529871601074247,0.745495392204572,-0.0337652265634875,0.580892622638477
7,54,-0.0417894372653344,0.154317751922887,-0.0469774297904945,0.638817371038792
8,54,-0.0453158626505396,0.212591894001136,-0.0544331299713731,0.990732360947388
9,54,-0.0282502301050626,0.566825097822313,-0.0498170644963479,0.742217115076765
10,54,-0.0403214735779881,0.157749807239908,-0.0441361914659276,0.3434361639897
1,55,-0.196865108104548,-0.0954250287355815,-0.191087228702069,2.58082973201561
2,55,-0.215482520796554,-0.45114526829152,-0.198617120693984,3.00997608537266
3,55,-0.213673317218767,-0.679873959891582,-0.185882741569857,2.51323544506687
4,55,-0.197061115610109,-0.10938032631355,-0.18922087580562,2.405198916906
5,55,-0.21423645514294,0.230412524367611,-0.220374100514016,2.9948402542711
6,55,-0.191198741706284,0.0183018041275055,-0.187981905602997,2.34089688473947
7,55,-0.208847180836374,-0.562510464285185,-0.186687303980565,2.65442989234091
8,55,-0.184716012142553,0.245897771830607,-0.191908954006957,2.58782756865445
9,55,-0.190250649738615,0.00424445683226911,-0.186083159937482,2.23962011207004
10,55,-0.198279417201544,-0.267824549144685,-0.18841243507121,2.89023835708533
1,56,-0.177069652774817,-0.972424364484577,-0.13838516281546,1.87569288439542
2,56,-0.186936678934964,-0.219591629104571,-0.177300633163665,2.53816170851303
3,56,-0.145483002463303,-0.282782221701666,-0.133406057736876,1.8092459912952
4,56,-0.180047951881129,-0.985752543378794,-0.141117714250747,1.92698496924561
5,56,-0.134235182942253,0.420756312024848,-0.148835150084876,2.09338687899106
6,56,-0.146585866277894,-0.29735371956652,-0.13352736559876,1.78995645271146
7,56,-0.197163972231161,-0.732741409051177,-0.167246826187052,2.2591100266839
8,56,-0.160949297022569,-1.20778343601619,-0.116009791813364,1.8725971454277
9,56,-0.16049710484414,-0.126047396731183,-0.155464715473025,2.38469978113884
10,56,-0.194079936400436,-0.696070674848996,-0.167278151697481,2.46716979397646
1,57,-0.109089328413615,0.16056037190892,-0.1150798045341,1.71876818585038
2,57,-0.0929788386786168,-0.545484022516814,-0.0704263648790756,0.844488202467677
3,57,-0.0914740662885612,-0.814399990405084,-0.0608859029011179,1.02407071724296
4,57,-0.0839277354440814,0.0101477260653539,-0.0839707846999436,1.18839474364657
5,57,-0.100431657668879,-0.729208492465839,-0.0715643466089041,0.985082548277643
6,57,-0.118422227757168,0.377342928084477,-0.132627664174639,1.97151303721792
7,57,-0.108333859875218,0.383681784994868,-0.122417764232422,1.78709514295926
8,57,-0.094669678974031,-0.979128815916695,-0.0564200312338892,0.695062964959501
9,57,-0.0677499510896864,0.2371043539416,-0.0765228966163068,1.13632018857468
10,57,-0.100155496961448,-0.0427257905270677,-0.0971036807737867,1.30056134789108
1,58,-0.378943846599268,-0.47416238014208,-0.356778470206982,4.88425423686434
2,58,-0.402234835123577,-1.18933417799966,-0.354602440593886,5.02462447613775
3,58,-0.39425834168471,-1.24789165766745,-0.340390226792183,4.24416122561034
4,58,-0.425961078139197,-0.90166780853356,-0.386241934688059,5.07340714979185
5,58,-0.405438008625659,-1.21425527563535,-0.355717099910048,4.9111684596957
6,58,-0.370775917179122,-1.15918253553808,-0.324578055658396,4.61322396425665
7,58,-0.423981924874071,-0.855219953708341,-0.38636500744293,5.09023236113824
8,58,-0.391163932141055,-0.562440040943451,-0.365658109061955,4.98477739588162
9,58,-0.371765884437142,-1.18805215755166,-0.324369621356867,4.60862092966343
10,58,-0.42508639001674,-0.875602694612831,-0.386553987784368,5.12194548718626
1,59,-0.217674770778444,-0.908337522202055,-0.181537540774483,2.52113666221199
2,59,-0.231552927399736,-0.328180868223275,-0.216465288125835,2.911479325694
3,59,-0.238590708955139,-0.56001090314224,-0.216897686962291,3.23965782475865
4,59,-0.238527494850387,-0.154620123999108,-0.231146584058132,3.28486969827732
5,59,-0.229267343418706,-0.3889754203416,-0.212931580780615,3.08494867997502
6,59,-0.211981873170583,-0.866911335424649,-0.177094011362483,2.42094829346671
7,59,-0.266695671174806,-1.05776967791307,-0.222569375872601,2.80516497081634
8,59,-0.216572737724421,-0.731634817262601,-0.18876467976604,2.87429753294006
9,59,-0.239002019638347,-0.588300874006192,-0.21563872657717,3.16998184269481
10,59,-0.216131395941704,-0.791637593986746,-0.183176363603813,2.41297812113959
1,60,-0.144733641150325,-0.18464096951119,-0.135447920948176,1.76827717188185
2,60,-0.16542239121777,-0.282078223215529,-0.152056721091294,1.92957622650462
3,60,-0.177542841473763,-0.126932456592169,-0.170749886503683,2.31817480128703
4,60,-0.182267876555681,0.0282797786750952,-0.180738688462026,2.42452308243736
5,60,-0.168346264949947,0.402817029507978,-0.182292225152837,2.59140110949358
6,60,-0.152225509503615,0.512351951114774,-0.16968564357184,2.32578597538917
7,60,-0.170435390789789,0.0715771434315736,-0.1729100547311,2.56710841743286
8,60,-0.140086450871019,0.292965988403682,-0.149952576999984,2.09974147884475
9,60,-0.17286808489586,-0.339542080390244,-0.157457899081197,2.04233244255986
10,60,-0.165271522281955,-0.461569240649145,-0.145587806613763,1.90634810104039
1,61,-0.0309994151488644,-0.59879940728603,-0.00677039795031779,-0.143347839972562
2,61,-0.0635987271493835,-0.4442888268976,-0.0455456952050292,0.553419251002095
3,61,-0.048192458014842,-0.852814370995343,-0.0158045260979821,0.235433288695056
4,61,-0.0417684746739384,-0.657087256002925,-0.0156445952354803,0.092819946742199
5,61,-0.0642912113596154,-0.429973888035869,-0.0465082615417918,0.504336026726696
6,61,-0.0517404938710703,-0.746888467997574,-0.0231050813941762,0.298544094815506
7,61,-0.043412886255158,-0.655544535802165,-0.017712602979135,0.210560658664624
8,61,-0.0495742293730453,-0.813665831433418,-0.0204019272841912,0.532977845504289
9,61,-0.0482605655497605,-0.746934315848784,-0.0203386891825304,0.320400057010923
10,61,-0.0571187377482522,-0.852151157010745,-0.0266881934887803,0.676005447255015
1,44,-0.0217953047492211,0.362107115767813,-0.0349289149168288,0.456106702886438
2,44,-0.0479739367989628,0.139481268702987,-0.0514904426223238,0.597489411658039
3,44,-0.0523891129078986,0.0729763259698134,-0.0535433600676042,0.576737684921143
4,44,-0.0202193725507246,0.334895130437017,-0.0340451624496935,0.68724475073125
5,44,-0.0430342624977085,0.163247603187112,-0.0489790702057091,0.723877671337567
6,44,-0.0536746882691104,0.11364905626453,-0.0545984921475498,0.393727464741096
7,44,-0.0490971583201104,0.220911859367147,-0.0565639579416294,0.733569275088248
8,44,-0.0426023281071294,0.199465888516065,-0.050422287884922,0.80068977448167
9,44,-0.0275876242240765,0.321649013629191,-0.0377419585554504,0.295908573735307
10,44,-0.0483741509521696,0.222894036628676,-0.0565976026692513,0.801024428572238
1,62,-0.125567445421201,-0.614426701543899,-0.102303319016429,1.57782119228962
2,62,-0.110944820929578,-0.237784434902364,-0.101484132782879,1.495535809474
3,62,-0.0928769362580794,0.178505948098412,-0.098329680140707,1.34009755963914
4,62,-0.114543103307519,-0.636712806463748,-0.0885627742760678,1.09733169603877
5,62,-0.111789911786586,-0.211531308949381,-0.102382571054455,1.34691939990647
6,62,-0.133081852451543,-0.510560209259895,-0.115149444377742,1.92708304169067
7,62,-0.118385416107341,-0.6716726345102,-0.0902097711044963,1.05659354858626
8,62,-0.139680884114747,-0.736542579282895,-0.109705643690261,1.38624451471986
9,62,-0.0938216847227607,-0.0870218926020895,-0.0893379999643348,1.18811480332187
10,62,-0.106517754854122,0.0387413177070211,-0.106690113752515,1.4241932993072
1,45,0.275405912704356,-0.400251414766585,0.288651796122561,-4.10394154700854
2,45,0.27414579836481,-0.705233298898569,0.297724740680935,-4.09895357725495
3,45,0.248469929868501,-1.28440627103533,0.295664981647857,-4.26510012189358
4,45,0.276922381146226,-0.396736743554047,0.289101099554973,-3.99359462244292
5,45,0.271159623555059,-0.710298041722453,0.296200276357718,-4.23484334261815
6,45,0.248495496248801,-1.32719526134288,0.295990104224636,-4.14444467453804
7,45,0.279455719180623,-0.403788896219983,0.291722036608958,-4.03212953731931
8,45,0.271198280889472,-0.700038849641775,0.294967892467763,-4.04220211294516
9,45,0.246359620972265,-1.34590712351342,0.295692300420771,-4.25676400245607
10,45,0.277726657707751,-0.38592414703647,0.289987311227116,-4.10105074495923
1,46,0.110852628658419,1.76306122199353,0.0426150693592857,-0.446495004899319
2,46,0.113307546609253,0.762637151165359,0.0843360438117598,-1.30712016469499
3,46,0.09417088373271,0.550502478633362,0.0746926532087435,-1.27727939697989
4,46,0.0867947947555095,0.285559662785613,0.076714821648455,-1.21259300347563
5,46,0.10611342500949,0.213112238369916,0.0970252666717696,-1.3186676333482
6,46,0.103607104586428,0.827207011589237,0.0730195355146684,-1.23912328708177
7,46,0.0981196380807014,0.640193955996448,0.0708411540733424,-0.644788465865985
8,46,0.104612059515768,0.198492868093841,0.0960368260669704,-1.34894945343376
9,46,0.100773768872039,0.811505363052324,0.071415083444719,-1.28800744597264
10,46,0.0966355436550041,0.671363866902861,0.0700749993137423,-0.886523413794902
1,47,0.272547376644682,0.871229524837139,0.23885092585323,-3.5474351778367
2,47,0.272900440823772,0.915187929996509,0.236270444640774,-3.34563249556849
3,47,0.248601035181516,0.275880951059528,0.234801076982488,-3.09515154449596
4,47,0.271939597872783,0.860400504989964,0.239366114517561,-3.58319170852931
5,47,0.271839969030957,0.881588273849529,0.236452767581137,-3.32982284113218
6,47,0.231646361705691,-0.338360142578844,0.243180040525951,-3.49064873195565
7,47,0.27539114671237,0.845112049285491,0.243229201090003,-3.67404115315331
8,47,0.272359704013176,0.865191548663944,0.238522052520662,-3.46501170126567
9,47,0.269516732585119,0.675582830161983,0.241181191666128,-3.28329101787931
10,47,0.269250823029461,0.383638140064267,0.252041509488853,-3.45308136974611
1,48,0.215227729448764,0.125856475297091,0.207633019195957,-2.77776503932495
2,48,0.218934995232387,0.0317826112269352,0.215260157819061,-2.92288922500741
3,48,0.254273399552588,1.26217211792957,0.20310441246661,-2.66450224675932
4,48,0.214430167481798,0.147248014613736,0.2061739679697,-2.7887121343013
5,48,0.241109617675538,0.981107876615804,0.200823285525596,-2.61224385171002
6,48,0.253701509962952,1.30103016547459,0.20145869177217,-2.66267524932811
7,48,0.245389342095369,0.952081290147292,0.208639872496791,-3.11096096026876
8,48,0.229987048310034,0.246887210952397,0.21837927210798,-3.01790857890429
9,48,0.240947309790319,0.802885071677322,0.20702003564452,-2.62608975052624
10,48,0.242744592222076,0.487708542375552,0.223022632467971,-3.17802616781526
1,49,0.196681958859782,0.452369779218578,0.175647791983558,-2.14327923579811
2,49,0.219865785930713,0.821556942814691,0.186433547431434,-2.46170029443992
3,49,0.204875336870423,0.904086280027146,0.167845078210231,-2.16137124213788
4,49,0.221247186254995,0.853683305545787,0.18785518584791,-2.70346686750891
5,49,0.220719919417539,0.816868012098593,0.187070712095638,-2.45683960665936
6,49,0.214749051989025,0.620144205841312,0.188003318465777,-2.43076469341627
7,49,0.220177416553108,0.845635878440226,0.186438980111649,-2.59738311092086
8,49,0.215244956933671,0.824693989321807,0.181833302783197,-2.51450222642638
9,49,0.21484024386641,0.59181617992927,0.189283165598207,-2.42915718987242
10,49,0.223587534143432,0.872929912426997,0.190329883873068,-2.83142470306256
1,50,0.0629199982612556,0.3722374416221,0.0498317589553014,-0.875476303536447
2,50,0.0860454239376056,0.500452262138903,0.0669071942349045,-1.00018153697859
3,50,0.0636228800767479,0.0336616492751877,0.0625556532855691,-0.946289953454137
4,50,0.0683643793882974,0.241440860262112,0.0594996691545722,-1.00703240584386
5,50,0.101688743596598,0.927387892581544,0.0652772278156652,-0.804119174965215
6,50,0.0399719202527023,-0.0208250310004989,0.0420960235712469,-0.825729120615162
7,50,0.0673577079723982,0.213494699336296,0.058732337931918,-0.880661975857171
8,50,0.0569477446978743,0.338163682352842,0.0423585296959711,-0.427733417045291
9,50,0.0990504817633702,-0.0299614329629599,0.0964020519618987,-0.966203779478454
10,50,0.0732780599168876,0.0565012994782698,0.0713643471921478,-1.08017645223012
1,51,-0.0451288800201289,-0.0648700960739722,-0.042340079941067,0.554112514514019
2,51,-0.0626540882025551,-0.787888038613873,-0.0333479799258397,0.602784485023593
3,51,-0.0347742644526658,-0.391056682939595,-0.0193679683016912,0.198016234472787
4,51,-0.0547259961134975,-0.445665440714134,-0.0388771554306421,0.719991697534552
5,51,-0.0552676291408534,-0.981293344273245,-0.0173342647299252,0.141741012847515
6,51,-0.037222262393078,0.222501739682032,-0.0462904218435633,0.754072842467302
7,51,-0.0466037701018453,-0.685583486024739,-0.0177903793268691,-0.128196888727107
8,51,-0.0404546586567751,-0.0781297442827176,-0.0393366831948338,0.823125859702738
9,51,-0.0514402407758064,-0.711096079321943,-0.0245890809192411,0.403387606757408
10,51,-0.0461390267421837,-0.414606596397234,-0.0302451865397531,0.450406440942213
