rep,id,A1,tau1,A2,tau2
7,20,0.405250978790265,10084.2909760381,0.306874008718476,4.66013389900318
8,20,0.397011494929207,6521.77495520947,0.294791095054045,5.11864448746487
9,20,0.402246440054425,11685.9407001265,0.301095831793494,4.74800471838624
10,20,0.403556067761029,30784.7122842113,0.300782361937361,4.45752201067591
1,3,0.347925227456132,470.886833491817,0.234536323632654,9.04621509729864
2,3,0.343424585834609,648.210150293219,0.22683778231187,9.31472147015251
3,3,0.354871420124776,2249.30711699971,0.239946190388237,7.80803199135642
4,3,0.346633368243219,124.943282497448,0.235259713663838,9.83803565441788
5,3,0.345849892167288,583.618516663031,0.229437578748443,9.17432238057299
6,3,0.347098939621609,916.179912076752,0.231573090982863,8.81028368949318
7,3,0.346306194083817,968.19684935398,0.229832032140668,8.86822211265565
8,3,0.349446533086578,1050.26128070567,0.233952743950213,8.56758305166982
9,3,0.350301108709383,262.916873766998,0.238243205025391,9.13806874002732
10,3,0.340073789917948,199.121862759811,0.223202208058113,10.3022282870527
1,4,0.410560975173897,60164.6739944275,0.308797650314662,4.07082447014124
2,4,0.406119453816349,14470.3015100698,0.307560955091574,4.53721129025807
3,4,0.402255758806632,21811.5844913425,0.300222416945578,4.5864770089093
4,4,0.406241252319844,143526.639854404,0.300285226842825,4.02234905611856
5,4,0.398289781734252,4234.0669958785,0.299440820961639,5.15945480240448
6,4,0.409142636884979,14713.7214826837,0.310817640186811,4.43602366486439
7,4,0.404368591528637,17953.4952680997,0.305871577176049,4.53119155345473
8,4,0.405410291650745,48133.371552215,0.302398697737159,4.28847820572571
9,4,0.407046344689313,70667.9438913318,0.30205121765478,4.16337968906754
10,4,0.412888220448738,83156.4401872132,0.313689730506156,3.90441018761233
1,5,0.439613349346403,189727.617058834,0.348105241210509,3.06701572464518
2,5,0.435250076796027,363022.862527912,0.341379853841082,3.04738271837143
3,5,0.429362851178107,81931.2264432026,0.33693924554499,3.45003949443344
4,5,0.437197233924445,51512.3972996679,0.350748955287717,3.33022428888922
5,5,0.434912553846807,373576.954011047,0.340738241933209,3.05120995711767
6,5,0.434112436990392,369899.478509945,0.34077388957579,3.06309808038813
7,5,0.433292816413088,191308.550306526,0.340122343470487,3.20259100212755
8,5,0.433621109707689,159626.498485093,0.340763509986408,3.2289607890995
9,5,0.436374677513531,88900.4240372401,0.348998828438547,3.24640122363706
10,5,0.433711915511973,187767.885894742,0.341620522288377,3.18893305502906
1,6,0.385010500573408,11943.5729729624,0.277056347153216,5.46976069131698
2,6,0.380112728848356,3655.60574815955,0.272732409299317,6.0792413184646
3,6,0.382431025932435,4255.87169155185,0.276963939542468,5.8875551352905
4,6,0.371935066369544,1304.56488160215,0.26361449689055,6.90176350674006
5,6,0.38149083159968,5442.25534234567,0.273797731114053,5.87976901162156
6,6,0.381038054699712,7834.46152633124,0.271259394774534,5.80826352180613
7,6,0.380511035785388,9760.51586976599,0.27058526090175,5.7555923965647
8,6,0.376309509685694,1036.33877648255,0.269140543438152,6.74738307478394
9,6,0.384612312349125,12997.0319447868,0.275328180000112,5.47680365736283
10,6,0.38197593384267,11095.6107826041,0.272654097842468,5.63969479773288
1,7,0.377783102260077,5840.00357361996,0.269276917300714,6.0374655444134
2,7,0.389830770254251,71472.945494887,0.278132035432625,4.78915255202564
3,7,0.39202349385549,20639.6903255439,0.284596495744007,5.02129545432819
4,7,0.386457700709181,27411.8882191144,0.275843024087246,5.1827806952646
5,7,0.377562978901552,3635.81864555251,0.270120859948868,6.20268590777065
6,7,0.388712291868947,25082.8897779245,0.27950062196656,5.10601203915903
7,7,0.383998806409686,4648.57184998434,0.279152500877145,5.78131354926078
8,7,0.38925652699991,34796.281718809,0.28067360665569,4.97720235090905
9,7,0.387074833378692,16536.2500362207,0.281430895460561,5.2482683947579
10,7,0.388174277643555,6608.93928257471,0.283067294734561,5.49192443174438
1,8,0.412103362947247,21149.193333271,0.314587958652781,4.24573180817416
2,8,0.398527873341789,16531.853633891,0.29497155798121,4.80431162287323
3,8,0.406990520720209,53204.2824703704,0.305626660750732,4.19768379387371
4,8,0.40199208900172,27864.8494161591,0.297985608575213,4.55024853443919
5,8,0.413986851278603,133626.601646427,0.312604230390461,3.78653263934273
6,8,0.404140443480535,50248.0599112427,0.299633476661227,4.33188246934149
7,8,0.409539513262549,26962.4554459454,0.310120053292617,4.27656165740044
8,8,0.405243746286014,13433.6266058391,0.307110733879469,4.57962704061734
9,8,0.40484929332899,77666.7597085915,0.301183469773544,4.19003482490775
10,8,0.407114190640085,33378.9936972202,0.307008337792216,4.30070664158927
1,9,0.386373950294713,9719.83389932697,0.280603497326092,5.44404597861053
2,9,0.371378462140093,1421.46107186101,0.262022653960803,6.91592729077041
3,9,0.378871561026562,4379.62801535508,0.270736283900915,6.08605199831715
4,9,0.378475763964394,8467.89022438535,0.268505029349597,5.89573587211993
5,9,0.376563245145701,3816.81230499448,0.267727272393643,6.25560312526159
6,9,0.376208355281306,3292.97889594914,0.268293558292655,6.30889099955943
7,9,0.373281574223161,2615.28171074151,0.262864851244889,6.59001793138919
8,9,0.379122501423912,32396.3912899896,0.267411689798765,5.43890830189899
9,9,0.378010163151037,5693.87769992109,0.269119771695584,6.04094221979642
10,9,0.379477958333874,9191.26666240531,0.269613202564767,5.81987328987997
