rep,id,eta_A1,eta_tau1,eta_A2,eta_tau2
9,18,-0.0187472690705457,0.183914498633338,-0.0394785078771171,0.0526470491802291
10,18,-0.022275511621223,-0.734831781110655,-0.0338338079499334,0.109470026473202
1,19,-0.00361844915022297,-0.138265444204835,-0.00752674081508213,0.0204565658884475
2,19,-0.00145545065735354,-0.602332161510319,0.00545214599359237,0.0350733040507367
3,19,-0.00433363093701819,-0.226627103780817,-0.00528322892250449,0.025262004699659
4,19,0.00497440345269399,0.676320280398496,0.00873759392253911,-0.0559695514882013
5,19,0.0118851108324133,1.34866550058847,0.00837132849179358,-0.108403399776004
6,19,0.0110431291026548,0.551840227224993,0.0213061761197928,-0.0689884185491062
7,19,0.0274378089881962,1.79265203751271,0.0325777409447032,-0.181951778486677
8,19,-0.00628061382429722,-0.607703020477067,-0.000747559885792866,0.0486197311222799
9,19,0.000978267029473554,0.057545711380244,0.000175511807374526,-0.00540372210671639
10,19,-0.00236437744140858,-1.30294462640915,0.00567699581944213,0.0780354959369672
1,2,0.00590444207475961,1.05798727712019,0.0024779431589933,-0.0759191408917429
2,2,-0.0103258955267853,-0.529343598935724,-0.0173774864013578,0.0631973055756904
3,2,-0.0246274781616469,-1.08681421820328,-0.0455013854184387,0.144476287812816
4,2,-0.0104063251947433,-0.346457728978856,-0.0183898162950863,0.0533237711965964
5,2,-0.00842918621331785,0.345970092513895,-0.0209281083110864,0.0109494523880321
6,2,0.00429961791164926,-0.0142088099880099,0.00623907417076175,-0.0114042984865082
7,2,-0.0246826116143812,-1.44027514942285,-0.0352028609721075,0.15758529479438
8,2,-0.0107133932360554,0.0912477466971804,-0.0222911458285003,0.0306105159501737
9,2,-0.00927854636416164,-0.0385226815998358,-0.0199597118416213,0.0344039487237279
10,2,0.00898046467580709,1.08956282092318,0.00715585925660062,-0.0872009134819264
1,20,0.0525855250768432,1.45895097945501,0.0914487077155353,-0.2517431152127
2,20,0.0497819181658297,1.49653484044762,0.087269981442334,-0.245518435523086
3,20,0.0458386027942455,0.573733240422985,0.0892219243601875,-0.184378216306205
4,20,0.0596799378730433,2.69550260292993,0.0940696800144271,-0.340900214918916
5,20,0.0451469038806784,0.999257731451753,0.0792034283424543,-0.201240214318522
6,20,0.0338211825980673,-0.0861535634031474,0.0652259407633676,-0.105204712092716
7,20,0.059848065704913,0.279957290082784,0.115647537851948,-0.212505758324962
8,20,0.0393067245665159,-0.15587500276241,0.0754772226760039,-0.118660284284063
9,20,0.052406425567974,0.427364895635592,0.0966388616824863,-0.193825469231555
10,20,0.0556569214326527,1.39599663829963,0.0955972227338034,-0.256956931101407
1,3,-0.0926709171269604,-2.78415905647626,-0.153179256335212,0.45079650919857
2,3,-0.105690968957567,-2.46456190324418,-0.186554583790407,0.480046162646925
3,3,-0.0729029831484469,-1.22039935325607,-0.130375038958101,0.303603006614657
4,3,-0.0963908644737835,-4.11091695871795,-0.150099662019941,0.534706122778268
5,3,-0.0986536669269929,-2.56952930853686,-0.175158725965394,0.464858596493419
6,3,-0.0950486422851724,-2.11856409707644,-0.165894178963824,0.424369700538802
7,3,-0.0973351724668661,-2.06334142965565,-0.17344098335903,0.43092439823214
8,3,-0.0883079413663597,-1.98198260206504,-0.155670584413772,0.396435728782735
9,3,-0.0858654149564868,-3.36693894013836,-0.137497708673857,0.460899125808189
10,3,-0.115495886949915,-3.64485984005222,-0.202711607254622,0.580810270645206
1,4,0.072865946470023,2.06606379530363,0.1218964785907,-0.347704388285643
2,4,0.0619888273665583,0.641076803288526,0.11788356509576,-0.239237369666061
3,4,0.0524295920732244,1.05141965329165,0.0937338593347947,-0.228437746560971
4,4,0.0622886904778293,2.93549908750818,0.0939430486702705,-0.359683865453895
5,4,0.0425213249785464,-0.587858578152849,0.0911270748026422,-0.110719024278899
6,4,0.0694053305021592,0.657758918555523,0.128416643794348,-0.261791535537014
7,4,0.0576683071038264,0.856763244388593,0.11237560098352,-0.240564998751641
8,4,0.0602411099228606,1.84295415776484,0.10095660742504,-0.295618000333305
9,4,0.06426853779239,2.22697048572797,0.0998068674323316,-0.325222770050354
10,4,0.0785183934783634,2.38970208123546,0.137614647542965,-0.389443208161608
1,5,0.141237078915299,3.2145678751071,0.241715120880838,-0.630844927578007
2,5,0.13126224490634,3.86344424040556,0.222206067748347,-0.637266842646315
3,5,0.117643858193735,2.37485861939831,0.20911290337166,-0.513164261101768
4,5,0.135725919302452,1.9108009289191,0.24928101002209,-0.54851028399642
5,5,0.130486475057666,3.89210244413953,0.220324833102696,-0.636011720537881
6,5,0.128645061770504,3.88220971497726,0.220429446479232,-0.632123091382141
7,5,0.126755239641753,3.22286599720076,0.218515656175974,-0.587589769391465
8,5,0.127512623507446,3.04181512779595,0.220398987140128,-0.579389591396204
9,5,0.133842716229548,2.45649533828466,0.244278834840857,-0.574002872730815
10,5,0.1277220143688,3.20418497647973,0.222910806620146,-0.591863544398822
1,6,0.0086120979493617,0.449171733120066,0.0134311743797948,-0.0523150735667169
2,6,-0.00419064659195882,-0.734759763206129,-0.00229860167431505,0.0533299653033602
3,6,0.0018898024634204,-0.582721970123343,0.0130975851094225,0.021290884362487
4,6,-0.0259392239161367,-1.76515201292971,-0.0363019335390285,0.180227019893619
5,6,-0.000571692251521546,-0.336828014105293,0.00159989571938755,0.0199675376596991
6,6,-0.00175925894261085,0.0275105727029331,-0.00771419107794966,0.00773170896362576
7,6,-0.00314332992382516,0.24732368049046,-0.0102024844053945,-0.00137796688511415
8,6,-0.0142465413492635,-1.99532747933673,-0.0155560209696593,0.157604797346241
9,6,0.00757733584739144,0.533699445408375,0.00717403752476588,-0.0510282831558916
10,6,0.000699096026976412,0.37552803108004,-0.00258577950640891,-0.0217199895727694
1,7,-0.0103382827965694,-0.266290165285371,-0.0150494480019423,0.0464343722915677
2,7,0.0210542123439835,2.23829741936097,0.0173062180917664,-0.185196464215958
3,7,0.0266632611162224,0.996194362846891,0.0402826422172708,-0.137861980698031
4,7,0.0123639099642803,1.27995522186025,0.00904222016222724,-0.106208213745307
5,7,-0.0109211238815939,-0.740187276436042,-0.0119202421638736,0.0734324694316524
6,7,0.0181809501978084,1.19116435748586,0.0222147874292102,-0.121131263079386
7,7,0.0059809340916551,-0.494461530656689,0.0209685001706621,0.00308097478137001
8,7,0.0195800685340272,1.51848895986466,0.0264027216239325,-0.146681983486492
9,7,0.0139595320570829,0.774533368938289,0.0290972001779841,-0.0936517471135067
10,7,0.0167958977782807,-0.142598404682485,0.0348949295106964,-0.0482712116272656
1,8,0.0766156886409542,1.02058019044751,0.140473984342927,-0.305635741862141
2,8,0.0431189312517179,0.774267469060904,0.076089207622382,-0.182036170251665
3,8,0.0641313843744944,1.94311731662465,0.111574563717269,-0.317017044220903
4,8,0.0517738991420531,1.29634444291079,0.0862554615211466,-0.236368085316632
5,8,0.0811757029412052,2.86402778135538,0.13414822036842,-0.420099210282659
6,8,0.0571039397454457,1.88595036341581,0.0917702528090911,-0.28554774177828
7,8,0.0703748799386248,1.26342378522213,0.126169760749563,-0.298400604081739
8,8,0.0598302185702488,0.566739437699855,0.116418648781255,-0.229932377110687
9,8,0.0588563724342899,2.32140578881502,0.0969298827434484,-0.318840894408042
10,8,0.0644352025912464,1.47690519685495,0.116085175704372,-0.292770595290105
1,9,0.0121471734610911,0.243146955733181,0.0261529008866696,-0.057027409247465
2,9,-0.0274368539528189,-1.67933630756692,-0.0423587649239085,0.182277114833308
3,9,-0.00746125164857119,-0.554057781265908,-0.00964450549421575,0.0544496556201904
4,9,-0.00850647115391713,0.105259815559775,-0.0179200853894234,0.0226794163335074
5,9,-0.0135724952558553,-0.691605974928589,-0.0208209084051668,0.0819276224326369
6,9,-0.014515383883656,-0.839228979434127,-0.0187079826482815,0.0904099685222041
7,9,-0.0223254846472562,-1.06964975355895,-0.0391497039404276,0.134006129769211
8,9,-0.00679913457154065,1.44702546260993,-0.0220003502090991,-0.0579715788103934
9,9,-0.00973742828202951,-0.291630064184795,-0.0156332019989663,0.0470100566941673
10,9,-0.0058619958408585,0.187232183335298,-0.0138013816696517,0.00972855026667613
