ID,time,prediction_pwRes,pwRes,pwRes_simBlq,prediction_iwRes_mean,iwRes_mean,iwRes_mean_simBlq,prediction_iwRes_mode,iwRes_mode,iwRes_mode_simBlq,prediction_npde,npde,npde_simBlq,censored,split,color,filter
82,22.0908,0.654631,0.557125,0.557125,0.690757,0.292665,0.292665,0.693204,0.255873,0.255873,0.654631,0.584461,0.584461,0,All,#4682B4,0
82,22.4446,0.654631,0.562508,0.562508,0.690757,0.328802,0.328802,0.693204,0.292011,0.292011,0.654631,0.597716,0.597716,0,All,#4682B4,0
82,22.7985,0.654631,1.13253,1.13253,0.690757,1.21377,1.21377,0.693204,1.17698,1.17698,0.654631,1.16078,1.16078,0,All,#4682B4,0
82,23.1524,0.654631,0.4212,0.4212,0.690757,0.130239,0.130239,0.693204,0.0934473,0.0934473,0.654631,0.430954,0.430954,0,All,#4682B4,0
82,23.5063,0.654631,-0.102883,-0.102883,0.690757,-0.522243,-0.522243,0.693204,-0.559034,-0.559034,0.654631,-0.0190275,-0.0190275,0,All,#4682B4,0
82,23.8602,0.654631,-0.667849,-0.667849,0.690757,-1.39544,-1.39544,0.693204,-1.43223,-1.43223,0.654631,-0.688453,-0.688453,0,All,#4682B4,0
82,24.2141,0.654631,0.857357,0.857357,0.690757,0.856388,0.856388,0.693204,0.819596,0.819596,0.654631,0.843011,0.843011,0,All,#4682B4,0
82,24.568,0.654631,1.18637,1.18637,0.690757,1.26586,1.26586,0.693204,1.22907,1.22907,0.654631,1.16729,1.16729,0,All,#4682B4,0
82,24.9219,0.654631,0.814638,0.814638,0.690757,0.666942,0.666942,0.693204,0.63015,0.63015,0.654631,0.790586,0.790586,0,All,#4682B4,0
82,25.2758,0.654631,0.133891,0.133891,0.690757,-0.277055,-0.277055,0.693204,-0.313846,-0.313846,0.654631,0.112952,0.112952,0,All,#4682B4,0
82,25.6297,0.654631,0.674461,0.674461,0.690757,0.46288,0.46288,0.693204,0.426088,0.426088,0.654631,0.709288,0.709288,0,All,#4682B4,0
82,25.9836,0.654631,0.947586,0.947586,0.690757,0.86576,0.86576,0.693204,0.828969,0.828969,0.654631,0.832685,0.832685,0,All,#4682B4,0
82,26.3375,0.654631,1.11935,1.11935,0.690757,1.16948,1.16948,0.693204,1.13269,1.13269,0.654631,1.12684,1.12684,0,All,#4682B4,0
82,26.6914,0.654631,0.572522,0.572522,0.690757,0.277166,0.277166,0.693204,0.240375,0.240375,0.654631,0.565399,0.565399,0,All,#4682B4,0
82,27.0453,0.654631,0.707089,0.707089,0.690757,0.492447,0.492447,0.693204,0.455655,0.455655,0.654631,0.713815,0.713815,0,All,#4682B4,0
82,27.3992,0.654631,-0.106797,-0.106797,0.690757,-0.597424,-0.597424,0.693204,-0.634215,-0.634215,0.654631,-0.140673,-0.140673,0,All,#4682B4,0
82,27.7531,0.654631,1.0877,1.0877,0.690757,1.11215,1.11215,0.693204,1.07536,1.07536,0.654631,1.04847,1.04847,0,All,#4682B4,0
82,28.107,0.654631,0.679406,0.679406,0.690757,0.549128,0.549128,0.693204,0.512336,0.512336,0.654631,0.738784,0.738784,0,All,#4682B4,0
82,28.4609,0.654631,0.162359,0.162359,0.690757,-0.251526,-0.251526,0.693204,-0.288318,-0.288318,0.654631,0.144137,0.144137,0,All,#4682B4,0
82,28.8147,0.654631,0.40326,0.40326,0.690757,0.109402,0.109402,0.693204,0.0726105,0.0726105,0.654631,0.492241,0.492241,0,All,#4682B4,0
82,29.1686,0.654631,-0.251687,-0.251687,0.690757,-0.830807,-0.830807,0.693204,-0.867598,-0.867598,0.654631,-0.263262,-0.263262,0,All,#4682B4,0
82,29.5225,0.654631,0.477788,0.477788,0.690757,0.204018,0.204018,0.693204,0.167226,0.167226,0.654631,0.495044,0.495044,0,All,#4682B4,0
82,29.8764,0.654631,0.952397,0.952397,0.690757,0.875177,0.875177,0.693204,0.838386,0.838386,0.654631,0.947328,0.947328,0,All,#4682B4,0
82,30.2303,0.654631,0.36889,0.36889,0.690757,0.0592215,0.0592215,0.693204,0.02243,0.02243,0.654631,0.407776,0.407776,0,All,#4682B4,0
82,30.5842,0.654631,0.515358,0.515358,0.690757,0.187144,0.187144,0.693204,0.150353,0.150353,0.654631,0.563408,0.563408,0,All,#4682B4,0
82,30.9381,0.654631,0.241055,0.241055,0.690757,-0.086868,-0.086868,0.693204,-0.123659,-0.123659,0.654631,0.30902,0.30902,0,All,#4682B4,0
82,31.292,0.654631,0.593144,0.593144,0.690757,0.410922,0.410922,0.693204,0.374131,0.374131,0.654631,0.602851,0.602851,0,All,#4682B4,0
82,31.6459,0.654631,0.557665,0.557665,0.690757,0.299511,0.299511,0.693204,0.26272,0.26272,0.654631,0.583889,0.583889,0,All,#4682B4,0
83,0,0.463749,1.75413,1.75413,0.493277,1.78363,1.78363,0.493592,1.77888,1.77888,0.463749,1.74488,1.74488,0,All,#4682B4,0
83,0.3539,0.621834,0.793061,0.793061,0.634708,0.870876,0.870876,0.636585,0.842654,0.842654,0.621834,0.799873,0.799873,0,All,#4682B4,0
83,0.7078,0.648996,-0.312155,-0.312155,0.65247,-0.365552,-0.365552,0.655115,-0.405328,-0.405328,0.648996,-0.283744,-0.283744,0,All,#4682B4,0
83,1.0617,0.653663,1.91502,1.91502,0.6547,2.7304,2.7304,0.657517,2.68805,2.68805,0.653663,1.81301,1.81301,0,All,#4682B4,0
83,1.4156,0.654465,-0.241798,-0.241798,0.654981,-0.191645,-0.191645,0.657828,-0.234454,-0.234454,0.654465,-0.254118,-0.254118,0,All,#4682B4,0
83,1.7695,0.654602,1.05979,1.05979,0.655016,1.58227,1.58227,0.657868,1.53938,1.53938,0.654602,1.04664,1.04664,0,All,#4682B4,0
83,2.1234,0.654626,0.633944,0.633944,0.65502,0.986172,0.986172,0.657873,0.943274,0.943274,0.654626,0.626797,0.626797,0,All,#4682B4,0
83,2.4773,0.65463,1.57693,1.57693,0.655021,2.17621,2.17621,0.657874,2.13331,2.13331,0.65463,1.50766,1.50766,0,All,#4682B4,0
83,2.8312,0.654631,0.372313,0.372313,0.655021,0.557816,0.557816,0.657874,0.514915,0.514915,0.654631,0.407579,0.407579,0,All,#4682B4,0
83,3.185,0.654631,0.455484,0.455484,0.655021,0.721451,0.721451,0.657874,0.67855,0.67855,0.654631,0.451255,0.451255,0,All,#4682B4,0
83,3.6882,0.654631,0.00138337,0.00138337,0.655021,-0.0317081,-0.0317081,0.657874,-0.0746087,-0.0746087,0.654631,0.0147457,0.0147457,0,All,#4682B4,0
83,4.0421,0.654631,1.86097,1.86097,0.655021,2.64801,2.64801,0.657874,2.60511,2.60511,0.654631,1.89315,1.89315,0,All,#4682B4,0
83,4.396,0.654631,1.62637,1.62637,0.655021,2.26866,2.26866,0.657874,2.22576,2.22576,0.654631,1.58574,1.58574,0,All,#4682B4,0
83,4.7499,0.654631,-0.97713,-0.97713,0.655021,-1.30686,-1.30686,0.657874,-1.34976,-1.34976,0.654631,-0.981794,-0.981794,0,All,#4682B4,0
83,5.1038,0.654631,0.826418,0.826418,0.655021,1.21333,1.21333,0.657874,1.17043,1.17043,0.654631,0.789868,0.789868,0,All,#4682B4,0
83,5.4577,0.654631,0.525683,0.525683,0.655021,0.717762,0.717762,0.657874,0.674861,0.674861,0.654631,0.540628,0.540628,0,All,#4682B4,0
83,5.8116,0.654631,0.854673,0.854673,0.655021,1.28935,1.28935,0.657874,1.24645,1.24645,0.654631,0.793642,0.793642,0,All,#4682B4,0
83,6.1655,0.654631,-0.111954,-0.111954,0.655021,-0.106897,-0.106897,0.657874,-0.149797,-0.149797,0.654631,-0.179453,-0.179453,0,All,#4682B4,0
83,6.5194,0.654631,0.517508,0.517508,0.655021,0.857825,0.857825,0.657874,0.814925,0.814925,0.654631,0.509765,0.509765,0,All,#4682B4,0
83,6.8733,0.654631,-0.50413,-0.50413,0.655021,-0.674192,-0.674192,0.657874,-0.717092,-0.717092,0.654631,-0.5016,-0.5016,0,All,#4682B4,0
83,7.2272,0.654631,1.39577,1.39577,0.655021,1.98684,1.98684,0.657874,1.94394,1.94394,0.654631,1.36206,1.36206,0,All,#4682B4,0
83,7.5811,0.654631,1.5536,1.5536,0.655021,2.25157,2.25157,0.657874,2.20867,2.20867,0.654631,1.48897,1.48897,0,All,#4682B4,0
83,7.935,0.654631,0.746268,0.746268,0.655021,1.05611,1.05611,0.657874,1.01321,1.01321,0.654631,0.749862,0.749862,0,All,#4682B4,0
83,8.2889,0.654631,0.636865,0.636865,0.655021,0.936891,0.936891,0.657874,0.893991,0.893991,0.654631,0.648964,0.648964,0,All,#4682B4,0
83,8.6428,0.654631,0.0937874,0.0937874,0.655021,0.197356,0.197356,0.657874,0.154456,0.154456,0.654631,0.144538,0.144538,0,All,#4682B4,0
83,8.9967,0.654631,-0.334332,-0.334332,0.655021,-0.433443,-0.433443,0.657874,-0.476344,-0.476344,0.654631,-0.326249,-0.326249,0,All,#4682B4,0
83,9.3506,0.654631,0.145756,0.145756,0.655021,0.260663,0.260663,0.657874,0.217762,0.217762,0.654631,0.157956,0.157956,0,All,#4682B4,0
83,9.7044,0.654631,-0.219084,-0.219084,0.655021,-0.216495,-0.216495,0.657874,-0.259396,-0.259396,0.654631,-0.190204,-0.190204,0,All,#4682B4,0
83,10.0583,0.654631,0.522867,0.522867,0.655021,0.873734,0.873734,0.657874,0.830834,0.830834,0.654631,0.567647,0.567647,0,All,#4682B4,0
83,10.4122,0.654631,0.0956923,0.0956923,0.655021,0.213051,0.213051,0.657874,0.17015,0.17015,0.654631,0.0814733,0.0814733,0,All,#4682B4,0
83,10.7661,0.654631,-0.309779,-0.309779,0.655021,-0.355811,-0.355811,0.657874,-0.398712,-0.398712,0.654631,-0.26514,-0.26514,0,All,#4682B4,0
83,11.12,0.654631,-1.13595,-1.13595,0.655021,-1.5448,-1.5448,0.657874,-1.5877,-1.5877,0.654631,-1.18118,-1.18118,0,All,#4682B4,0
83,11.4739,0.654631,0.468768,0.468768,0.655021,0.706744,0.706744,0.657874,0.663844,0.663844,0.654631,0.44529,0.44529,0,All,#4682B4,0
83,11.8278,0.654631,-0.238399,-0.238399,0.655021,-0.244615,-0.244615,0.657874,-0.287516,-0.287516,0.654631,-0.228771,-0.228771,0,All,#4682B4,0
83,12.1817,0.654631,-1.36393,-1.36393,0.655021,-1.71993,-1.71993,0.657874,-1.76283,-1.76283,0.654631,-1.33324,-1.33324,0,All,#4682B4,0
83,12.5356,0.654631,0.642027,0.642027,0.655021,0.85155,0.85155,0.657874,0.80865,0.80865,0.654631,0.643342,0.643342,0,All,#4682B4,0
83,12.8895,0.654631,0.33773,0.33773,0.655021,0.460708,0.460708,0.657874,0.417807,0.417807,0.654631,0.344395,0.344395,0,All,#4682B4,0
83,13.2434,0.654631,1.03125,1.03125,0.655021,1.42425,1.42425,0.657874,1.38135,1.38135,0.654631,1.00684,1.00684,0,All,#4682B4,0
83,13.5973,0.654631,-0.563337,-0.563337,0.655021,-0.669341,-0.669341,0.657874,-0.712241,-0.712241,0.654631,-0.504754,-0.504754,0,All,#4682B4,0
83,13.9512,0.654631,-0.786408,-0.786408,0.655021,-1.02679,-1.02679,0.657874,-1.06969,-1.06969,0.654631,-0.770778,-0.770778,0,All,#4682B4,0
83,14.3051,0.654631,0.676656,0.676656,0.655021,0.944036,0.944036,0.657874,0.901135,0.901135,0.654631,0.642115,0.642115,0,All,#4682B4,0
83,14.659,0.654631,-0.950552,-0.950552,0.655021,-1.29757,-1.29757,0.657874,-1.34047,-1.34047,0.654631,-0.950261,-0.950261,0,All,#4682B4,0
83,15.0129,0.654631,0.300741,0.300741,0.655021,0.416991,0.416991,0.657874,0.374091,0.374091,0.654631,0.289521,0.289521,0,All,#4682B4,0
83,15.3668,0.654631,-1.14238,-1.14238,0.655021,-1.49975,-1.49975,0.657874,-1.54265,-1.54265,0.654631,-1.11191,-1.11191,0,All,#4682B4,0
83,15.7207,0.654631,-0.223769,-0.223769,0.655021,-0.175246,-0.175246,0.657874,-0.218147,-0.218147,0.654631,-0.172423,-0.172423,0,All,#4682B4,0
83,16.0745,0.654631,-0.338953,-0.338953,0.655021,-0.401167,-0.401167,0.657874,-0.444067,-0.444067,0.654631,-0.313734,-0.313734,0,All,#4682B4,0
83,16.4284,0.654631,0.00633697,0.00633697,0.655021,0.115539,0.115539,0.657874,0.0726384,0.0726384,0.654631,0.00564215,0.00564215,0,All,#4682B4,0
83,16.7823,0.654631,-0.834551,-0.834551,0.655021,-1.09785,-1.09785,0.657874,-1.14075,-1.14075,0.654631,-0.844056,-0.844056,0,All,#4682B4,0
83,17.1362,0.654631,-0.221396,-0.221396,0.655021,-0.247269,-0.247269,0.657874,-0.29017,-0.29017,0.654631,-0.177181,-0.177181,0,All,#4682B4,0
83,17.4901,0.654631,0.438248,0.438248,0.655021,0.68129,0.68129,0.657874,0.63839,0.63839,0.654631,0.435329,0.435329,0,All,#4682B4,0
83,17.844,0.654631,0.393274,0.393274,0.655021,0.593143,0.593143,0.657874,0.550243,0.550243,0.654631,0.416085,0.416085,0,All,#4682B4,0
83,18.1979,0.654631,-0.657304,-0.657304,0.655021,-0.844973,-0.844973,0.657874,-0.887873,-0.887873,0.654631,-0.689069,-0.689069,0,All,#4682B4,0
83,18.5518,0.654631,-0.681159,-0.681159,0.655021,-0.90006,-0.90006,0.657874,-0.942961,-0.942961,0.654631,-0.68207,-0.68207,0,All,#4682B4,0
83,18.9057,0.654631,0.96042,0.96042,0.655021,1.34376,1.34376,0.657874,1.30086,1.30086,0.654631,1.01858,1.01858,0,All,#4682B4,0
83,19.2596,0.654631,-1.63273,-1.63273,0.655021,-2.23603,-2.23603,0.657874,-2.27893,-2.27893,0.654631,-1.60795,-1.60795,0,All,#4682B4,0
83,19.6135,0.654631,-0.709146,-0.709146,0.655021,-0.968204,-0.968204,0.657874,-1.0111,-1.0111,0.654631,-0.708154,-0.708154,0,All,#4682B4,0
83,19.9674,0.654631,-1.08133,-1.08133,0.655021,-1.52722,-1.52722,0.657874,-1.57013,-1.57013,0.654631,-1.06235,-1.06235,0,All,#4682B4,0
83,20.3213,0.654631,0.29711,0.29711,0.655021,0.506609,0.506609,0.657874,0.463709,0.463709,0.654631,0.330821,0.330821,0,All,#4682B4,0
83,20.6752,0.654631,-0.214778,-0.214778,0.655021,-0.249901,-0.249901,0.657874,-0.292801,-0.292801,0.654631,-0.205118,-0.205118,0,All,#4682B4,0
83,21.0291,0.654631,0.408548,0.408548,0.655021,0.565264,0.565264,0.657874,0.522363,0.522363,0.654631,0.380279,0.380279,0,All,#4682B4,0
83,21.383,0.654631,-1.32427,-1.32427,0.655021,-1.79468,-1.79468,0.657874,-1.83758,-1.83758,0.654631,-1.34018,-1.34018,0,All,#4682B4,0
83,21.7369,0.654631,-1.21947,-1.21947,0.655021,-1.5741,-1.5741,0.657874,-1.617,-1.617,0.654631,-1.23983,-1.23983,0,All,#4682B4,0
83,22.0908,0.654631,0.262626,0.262626,0.655021,0.36777,0.36777,0.657874,0.32487,0.32487,0.654631,0.239531,0.239531,0,All,#4682B4,0
83,22.4446,0.654631,-0.286518,-0.286518,0.655021,-0.27976,-0.27976,0.657874,-0.322661,-0.322661,0.654631,-0.254207,-0.254207,0,All,#4682B4,0
83,22.7985,0.654631,-0.00766218,-0.00766218,0.655021,0.0137904,0.0137904,0.657874,-0.0291102,-0.0291102,0.654631,-0.0599621,-0.0599621,0,All,#4682B4,0
83,23.1524,0.654631,-0.246325,-0.246325,0.655021,-0.255878,-0.255878,0.657874,-0.298778,-0.298778,0.654631,-0.252875,-0.252875,0,All,#4682B4,0
83,23.5063,0.654631,-1.32321,-1.32321,0.655021,-1.73089,-1.73089,0.657874,-1.77379,-1.77379,0.654631,-1.37653,-1.37653,0,All,#4682B4,0
83,23.8602,0.654631,0.952916,0.952916,0.655021,1.31497,1.31497,0.657874,1.27206,1.27206,0.654631,1.00605,1.00605,0,All,#4682B4,0
83,24.2141,0.654631,0.0861317,0.0861317,0.655021,0.176469,0.176469,0.657874,0.133568,0.133568,0.654631,0.0993363,0.0993363,0,All,#4682B4,0
83,24.568,0.654631,-1.03349,-1.03349,0.655021,-1.44379,-1.44379,0.657874,-1.48669,-1.48669,0.654631,-1.03252,-1.03252,0,All,#4682B4,0
83,24.9219,0.654631,-0.269582,-0.269582,0.655021,-0.325594,-0.325594,0.657874,-0.368495,-0.368495,0.654631,-0.265175,-0.265175,0,All,#4682B4,0
83,25.2758,0.654631,0.820838,0.820838,0.655021,1.24104,1.24104,0.657874,1.19814,1.19814,0.654631,0.781355,0.781355,0,All,#4682B4,0
83,25.6297,0.654631,-0.99739,-0.99739,0.655021,-1.39555,-1.39555,0.657874,-1.43845,-1.43845,0.654631,-1.00269,-1.00269,0,All,#4682B4,0
83,25.9836,0.654631,0.273733,0.273733,0.655021,0.461401,0.461401,0.657874,0.418501,0.418501,0.654631,0.304511,0.304511,0,All,#4682B4,0
83,26.3375,0.654631,-0.936842,-0.936842,0.655021,-1.23493,-1.23493,0.657874,-1.27783,-1.27783,0.654631,-0.94752,-0.94752,0,All,#4682B4,0
83,26.6914,0.654631,-0.0068521,-0.0068521,0.655021,0.0583878,0.0583878,0.657874,0.0154872,0.0154872,0.654631,-0.0221479,-0.0221479,0,All,#4682B4,0
83,27.0453,0.654631,-1.13889,-1.13889,0.655021,-1.52353,-1.52353,0.657874,-1.56643,-1.56643,0.654631,-1.1559,-1.1559,0,All,#4682B4,0
83,27.3992,0.654631,-1.45639,-1.45639,0.655021,-1.95541,-1.95541,0.657874,-1.99831,-1.99831,0.654631,-1.42889,-1.42889,0,All,#4682B4,0
83,27.7531,0.654631,0.635932,0.635932,0.655021,0.985792,0.985792,0.657874,0.942891,0.942891,0.654631,0.716694,0.716694,0,All,#4682B4,0
83,28.107,0.654631,0.314057,0.314057,0.655021,0.4807,0.4807,0.657874,0.437799,0.437799,0.654631,0.354463,0.354463,0,All,#4682B4,0
83,28.4609,0.654631,-1.18777,-1.18777,0.655021,-1.54948,-1.54948,0.657874,-1.59238,-1.59238,0.654631,-1.30703,-1.30703,0,All,#4682B4,0
83,28.8147,0.654631,-0.700227,-0.700227,0.655021,-0.926793,-0.926793,0.657874,-0.969694,-0.969694,0.654631,-0.680307,-0.680307,0,All,#4682B4,0
83,29.1686,0.654631,-1.25748,-1.25748,0.655021,-1.76252,-1.76252,0.657874,-1.80542,-1.80542,0.654631,-1.21344,-1.21344,0,All,#4682B4,0
83,29.5225,0.654631,-0.80847,-0.80847,0.655021,-1.11618,-1.11618,0.657874,-1.15908,-1.15908,0.654631,-0.797859,-0.797859,0,All,#4682B4,0
83,29.8764,0.654631,0.152014,0.152014,0.655021,0.204574,0.204574,0.657874,0.161674,0.161674,0.654631,0.215456,0.215456,0,All,#4682B4,0
83,30.2303,0.654631,0.686142,0.686142,0.655021,1.08876,1.08876,0.657874,1.04586,1.04586,0.654631,0.682433,0.682433,0,All,#4682B4,0
83,30.5842,0.654631,0.136578,0.136578,0.655021,0.220894,0.220894,0.657874,0.177993,0.177993,0.654631,0.187403,0.187403,0,All,#4682B4,0
83,30.9381,0.654631,1.15107,1.15107,0.655021,1.60621,1.60621,0.657874,1.56331,1.56331,0.654631,1.11133,1.11133,0,All,#4682B4,0
83,31.292,0.654631,-0.678852,-0.678852,0.655021,-0.88616,-0.88616,0.657874,-0.92906,-0.92906,0.654631,-0.705016,-0.705016,0,All,#4682B4,0
83,31.6459,0.654631,-0.309747,-0.309747,0.655021,-0.393998,-0.393998,0.657874,-0.436898,-0.436898,0.654631,-0.254373,-0.254373,0,All,#4682B4,0
84,0,0.463749,1.04666,1.04666,0.481176,1.17988,1.17988,0.485981,1.10764,1.10764,0.463749,1.07225,1.07225,0,All,#4682B4,0
84,0.3539,0.621834,-0.582548,-0.582548,0.639776,-0.949594,-0.949594,0.643373,-1.00368,-1.00368,0.621834,-0.601582,-0.601582,0,All,#4682B4,0
84,0.7078,0.648996,-0.371999,-0.371999,0.667346,-0.664301,-0.664301,0.670106,-0.705813,-0.705813,0.648996,-0.320915,-0.320915,0,All,#4682B4,0
84,1.0617,0.653663,1.18775,1.18775,0.672138,1.57093,1.57093,0.674647,1.53321,1.53321,0.653663,1.15894,1.15894,0,All,#4682B4,0
84,1.4156,0.654465,1.54912,1.54912,0.672971,1.90428,1.90428,0.675418,1.86749,1.86749,0.654465,1.53555,1.53555,0,All,#4682B4,0
84,1.7695,0.654602,0.0755778,0.0755778,0.673116,-0.0364627,-0.0364627,0.675549,-0.0730507,-0.0730507,0.654602,0.101394,0.101394,0,All,#4682B4,0
84,2.1234,0.654626,0.678188,0.678188,0.673141,0.816802,0.816802,0.675572,0.780258,0.780258,0.654626,0.702154,0.702154,0,All,#4682B4,0
84,2.4773,0.65463,2.01335,2.01335,0.673146,2.65587,2.65587,0.675575,2.61933,2.61933,0.65463,1.8794,1.8794,0,All,#4682B4,0
84,2.8312,0.654631,0.116617,0.116617,0.673146,-0.0033718,-0.0033718,0.675576,-0.0399051,-0.0399051,0.654631,0.108762,0.108762,0,All,#4682B4,0
84,3.185,0.654631,-0.0112484,-0.0112484,0.673146,-0.190264,-0.190264,0.675576,-0.226797,-0.226797,0.654631,0.0692891,0.0692891,0,All,#4682B4,0
84,3.6882,0.654631,0.869448,0.869448,0.673146,1.12103,1.12103,0.675576,1.08449,1.08449,0.654631,0.828471,0.828471,0,All,#4682B4,0
84,4.0421,0.654631,0.298877,0.298877,0.673146,0.269757,0.269757,0.675576,0.233224,0.233224,0.654631,0.347191,0.347191,0,All,#4682B4,0
84,4.396,0.654631,0.326812,0.326812,0.673146,0.301501,0.301501,0.675576,0.264968,0.264968,0.654631,0.36929,0.36929,0,All,#4682B4,0
84,4.7499,0.654631,0.415178,0.415178,0.673146,0.48679,0.48679,0.675576,0.450257,0.450257,0.654631,0.45751,0.45751,0,All,#4682B4,0
84,5.1038,0.654631,-0.404354,-0.404354,0.673146,-0.761674,-0.761674,0.675576,-0.798207,-0.798207,0.654631,-0.378593,-0.378593,0,All,#4682B4,0
84,5.4577,0.654631,-0.0987789,-0.0987789,0.673146,-0.25576,-0.25576,0.675576,-0.292293,-0.292293,0.654631,-0.0179163,-0.0179163,0,All,#4682B4,0
84,5.8116,0.654631,-0.32536,-0.32536,0.673146,-0.645702,-0.645702,0.675576,-0.682235,-0.682235,0.654631,-0.316806,-0.316806,0,All,#4682B4,0
84,6.1655,0.654631,-0.057649,-0.057649,0.673146,-0.136808,-0.136808,0.675576,-0.173341,-0.173341,0.654631,0.00406371,0.00406371,0,All,#4682B4,0
84,6.5194,0.654631,1.83393,1.83393,0.673146,2.40482,2.40482,0.675576,2.36829,2.36829,0.654631,1.82665,1.82665,0,All,#4682B4,0
84,6.8733,0.654631,0.89999,0.89999,0.673146,1.16726,1.16726,0.675576,1.13073,1.13073,0.654631,0.965824,0.965824,0,All,#4682B4,0
84,7.2272,0.654631,0.465181,0.465181,0.673146,0.557311,0.557311,0.675576,0.520778,0.520778,0.654631,0.464098,0.464098,0,All,#4682B4,0
84,7.5811,0.654631,0.932638,0.932638,0.673146,1.0971,1.0971,0.675576,1.06056,1.06056,0.654631,0.883243,0.883243,0,All,#4682B4,0
84,7.935,0.654631,1.64032,1.64032,0.673146,2.14423,2.14423,0.675576,2.10769,2.10769,0.654631,1.56418,1.56418,0,All,#4682B4,0
84,8.2889,0.654631,1.78464,1.78464,0.673146,2.1649,2.1649,0.675576,2.12837,2.12837,0.654631,1.69081,1.69081,0,All,#4682B4,0
84,8.6428,0.654631,1.05489,1.05489,0.673146,1.22154,1.22154,0.675576,1.18501,1.18501,0.654631,1.02795,1.02795,0,All,#4682B4,0
84,8.9967,0.654631,0.198506,0.198506,0.673146,0.130545,0.130545,0.675576,0.0940124,0.0940124,0.654631,0.211347,0.211347,0,All,#4682B4,0
84,9.3506,0.654631,0.719853,0.719853,0.673146,0.968316,0.968316,0.675576,0.931784,0.931784,0.654631,0.713991,0.713991,0,All,#4682B4,0
84,9.7044,0.654631,-0.0805667,-0.0805667,0.673146,-0.193289,-0.193289,0.675576,-0.229822,-0.229822,0.654631,-0.0744993,-0.0744993,0,All,#4682B4,0
84,10.0583,0.654631,-1.18035,-1.18035,0.673146,-1.79887,-1.79887,0.675576,-1.8354,-1.8354,0.654631,-1.18927,-1.18927,0,All,#4682B4,0
84,10.4122,0.654631,0.245793,0.245793,0.673146,0.135177,0.135177,0.675576,0.0986437,0.0986437,0.654631,0.212073,0.212073,0,All,#4682B4,0
84,10.7661,0.654631,-1.19844,-1.19844,0.673146,-1.78345,-1.78345,0.675576,-1.81998,-1.81998,0.654631,-1.18104,-1.18104,0,All,#4682B4,0
84,11.12,0.654631,-0.583419,-0.583419,0.673146,-1.04767,-1.04767,0.675576,-1.08421,-1.08421,0.654631,-0.603519,-0.603519,0,All,#4682B4,0
84,11.4739,0.654631,-0.0992141,-0.0992141,0.673146,-0.326047,-0.326047,0.675576,-0.36258,-0.36258,0.654631,-0.0981558,-0.0981558,0,All,#4682B4,0
84,11.8278,0.654631,-0.203545,-0.203545,0.673146,-0.482166,-0.482166,0.675576,-0.518698,-0.518698,0.654631,-0.198017,-0.198017,0,All,#4682B4,0
84,12.1817,0.654631,0.242823,0.242823,0.673146,0.137314,0.137314,0.675576,0.100781,0.100781,0.654631,0.26613,0.26613,0,All,#4682B4,0
84,12.5356,0.654631,0.242991,0.242991,0.673146,0.18035,0.18035,0.675576,0.143818,0.143818,0.654631,0.187334,0.187334,0,All,#4682B4,0
84,12.8895,0.654631,0.724635,0.724635,0.673146,0.911727,0.911727,0.675576,0.875195,0.875195,0.654631,0.741791,0.741791,0,All,#4682B4,0
84,13.2434,0.654631,-0.071651,-0.071651,0.673146,-0.300972,-0.300972,0.675576,-0.337504,-0.337504,0.654631,-0.0530394,-0.0530394,0,All,#4682B4,0
84,13.5973,0.654631,0.748293,0.748293,0.673146,0.912905,0.912905,0.675576,0.876372,0.876372,0.654631,0.760782,0.760782,0,All,#4682B4,0
84,13.9512,0.654631,0.491725,0.491725,0.673146,0.550553,0.550553,0.675576,0.51402,0.51402,0.654631,0.475045,0.475045,0,All,#4682B4,0
84,14.3051,0.654631,0.562476,0.562476,0.673146,0.688252,0.688252,0.675576,0.651719,0.651719,0.654631,0.565027,0.565027,0,All,#4682B4,0
84,14.659,0.654631,-0.635772,-0.635772,0.673146,-1.05733,-1.05733,0.675576,-1.09386,-1.09386,0.654631,-0.625469,-0.625469,0,All,#4682B4,0
84,15.0129,0.654631,-0.45044,-0.45044,0.673146,-0.7504,-0.7504,0.675576,-0.786933,-0.786933,0.654631,-0.462536,-0.462536,0,All,#4682B4,0
84,15.3668,0.654631,-0.0749668,-0.0749668,0.673146,-0.250194,-0.250194,0.675576,-0.286727,-0.286727,0.654631,-0.0177559,-0.0177559,0,All,#4682B4,0
84,15.7207,0.654631,-0.512185,-0.512185,0.673146,-0.850504,-0.850504,0.675576,-0.887037,-0.887037,0.654631,-0.459093,-0.459093,0,All,#4682B4,0
84,16.0745,0.654631,-0.839987,-0.839987,0.673146,-1.33876,-1.33876,0.675576,-1.3753,-1.3753,0.654631,-0.877593,-0.877593,0,All,#4682B4,0
84,16.4284,0.654631,-0.310121,-0.310121,0.673146,-0.593635,-0.593635,0.675576,-0.630167,-0.630167,0.654631,-0.267707,-0.267707,0,All,#4682B4,0
84,16.7823,0.654631,0.273096,0.273096,0.673146,0.265795,0.265795,0.675576,0.229262,0.229262,0.654631,0.320888,0.320888,0,All,#4682B4,0
84,17.1362,0.654631,0.7303,0.7303,0.673146,0.918574,0.918574,0.675576,0.882041,0.882041,0.654631,0.756339,0.756339,0,All,#4682B4,0
