A1_pop,0.0134,-0.00172,-0.00352,-0.00844,0.016,0.00402,0.000734,-2.1e-6
tau1_pop,-0.00172,0.0597,-0.000494,-0.00425,0.0208,0.0219,0.000255,1.78e-6
I0_pop,-0.00352,-0.000494,0.00161,0.00257,-0.00455,-0.00132,-0.000249,6.51e-7
omega_A1,-0.00844,-0.00425,0.00257,0.0116,-0.0178,-0.00371,-0.000924,2.59e-7
corr_tau1_A1,0.016,0.0208,-0.00455,-0.0178,0.187,-0.0204,0.00107,5.77e-6
omega_tau1,0.00402,0.0219,-0.00132,-0.00371,-0.0204,0.0486,0.000517,-4.11e-6
omega_I0,0.000734,0.000255,-0.000249,-0.000924,0.00107,0.000517,0.000421,-2.34e-8
a,-2.1e-6,1.78e-6,6.51e-7,2.59e-7,5.77e-6,-4.11e-6,-2.34e-8,1.13e-6
