ID,time,pop,popPred,indivPredMean,indivPredMode
64,8.94115,0.654631,0.654631,0.621978,0.624305
64,8.9967,0.654631,0.654631,0.621978,0.624305
64,9.11402,0.654631,0.654631,0.621978,0.624305
64,9.3506,0.654631,0.654631,0.621978,0.624305
64,9.36719,0.654631,0.654631,0.621978,0.624305
64,9.62035,0.654631,0.654631,0.621978,0.624305
64,9.7044,0.654631,0.654631,0.621978,0.624305
64,9.87352,0.654631,0.654631,0.621978,0.624305
64,10.0583,0.654631,0.654631,0.621978,0.624305
64,10.1267,0.654631,0.654631,0.621978,0.624305
64,10.3799,0.654631,0.654631,0.621978,0.624305
64,10.4122,0.654631,0.654631,0.621978,0.624305
64,10.633,0.654631,0.654631,0.621978,0.624305
64,10.7661,0.654631,0.654631,0.621978,0.624305
64,10.8862,0.654631,0.654631,0.621978,0.624305
64,11.12,0.654631,0.654631,0.621978,0.624305
64,11.1394,0.654631,0.654631,0.621978,0.624305
64,11.3925,0.654631,0.654631,0.621978,0.624305
64,11.4739,0.654631,0.654631,0.621978,0.624305
64,11.6457,0.654631,0.654631,0.621978,0.624305
64,11.8278,0.654631,0.654631,0.621978,0.624305
64,11.8989,0.654631,0.654631,0.621978,0.624305
64,12.152,0.654631,0.654631,0.621978,0.624305
64,12.1817,0.654631,0.654631,0.621978,0.624305
64,12.2638,0.654631,0.654631,0.621978,0.624305
64,12.4052,0.654631,0.654631,0.621978,0.624305
64,12.5356,0.654631,0.654631,0.621978,0.624305
64,12.6584,0.654631,0.654631,0.621978,0.624305
64,12.8895,0.654631,0.654631,0.621978,0.624305
64,12.9115,0.654631,0.654631,0.621978,0.624305
64,13.1647,0.654631,0.654631,0.621978,0.624305
64,13.2434,0.654631,0.654631,0.621978,0.624305
64,13.4179,0.654631,0.654631,0.621978,0.624305
64,13.5973,0.654631,0.654631,0.621978,0.624305
64,13.671,0.654631,0.654631,0.621978,0.624305
64,13.9242,0.654631,0.654631,0.621978,0.624305
64,13.9512,0.654631,0.654631,0.621978,0.624305
64,14.1774,0.654631,0.654631,0.621978,0.624305
64,14.3051,0.654631,0.654631,0.621978,0.624305
64,14.4305,0.654631,0.654631,0.621978,0.624305
64,14.659,0.654631,0.654631,0.621978,0.624305
64,14.6837,0.654631,0.654631,0.621978,0.624305
64,14.9369,0.654631,0.654631,0.621978,0.624305
64,15.0129,0.654631,0.654631,0.621978,0.624305
64,15.19,0.654631,0.654631,0.621978,0.624305
64,15.3668,0.654631,0.654631,0.621978,0.624305
64,15.4432,0.654631,0.654631,0.621978,0.624305
64,15.6964,0.654631,0.654631,0.621978,0.624305
64,15.7207,0.654631,0.654631,0.621978,0.624305
64,15.9495,0.654631,0.654631,0.621978,0.624305
64,16.0745,0.654631,0.654631,0.621978,0.624305
64,16.2027,0.654631,0.654631,0.621978,0.624305
64,16.4284,0.654631,0.654631,0.621978,0.624305
64,16.4559,0.654631,0.654631,0.621978,0.624305
64,16.709,0.654631,0.654631,0.621978,0.624305
64,16.7823,0.654631,0.654631,0.621978,0.624305
64,16.8211,0.654631,0.654631,0.621978,0.624305
64,16.9622,0.654631,0.654631,0.621978,0.624305
64,17.1362,0.654631,0.654631,0.621978,0.624305
64,17.2154,0.654631,0.654631,0.621978,0.624305
64,17.4685,0.654631,0.654631,0.621978,0.624305
64,17.4901,0.654631,0.654631,0.621978,0.624305
64,17.7217,0.654631,0.654631,0.621978,0.624305
64,17.844,0.654631,0.654631,0.621978,0.624305
64,17.9749,0.654631,0.654631,0.621978,0.624305
64,18.1979,0.654631,0.654631,0.621978,0.624305
64,18.228,0.654631,0.654631,0.621978,0.624305
64,18.4812,0.654631,0.654631,0.621978,0.624305
64,18.5518,0.654631,0.654631,0.621978,0.624305
64,18.7344,0.654631,0.654631,0.621978,0.624305
64,18.9057,0.654631,0.654631,0.621978,0.624305
64,18.9875,0.654631,0.654631,0.621978,0.624305
64,19.2407,0.654631,0.654631,0.621978,0.624305
64,19.2596,0.654631,0.654631,0.621978,0.624305
64,19.4939,0.654631,0.654631,0.621978,0.624305
64,19.6135,0.654631,0.654631,0.621978,0.624305
64,19.747,0.654631,0.654631,0.621978,0.624305
64,19.9674,0.654631,0.654631,0.621978,0.624305
64,20.0002,0.654631,0.654631,0.621978,0.624305
64,20.2534,0.654631,0.654631,0.621978,0.624305
64,20.3213,0.654631,0.654631,0.621978,0.624305
64,20.5065,0.654631,0.654631,0.621978,0.624305
64,20.6752,0.654631,0.654631,0.621978,0.624305
64,20.7597,0.654631,0.654631,0.621978,0.624305
64,21.0129,0.654631,0.654631,0.621978,0.624305
64,21.0291,0.654631,0.654631,0.621978,0.624305
64,21.266,0.654631,0.654631,0.621978,0.624305
64,21.383,0.654631,0.654631,0.621978,0.624305
64,21.5192,0.654631,0.654631,0.621978,0.624305
64,21.7369,0.654631,0.654631,0.621978,0.624305
64,21.7724,0.654631,0.654631,0.621978,0.624305
64,22.0255,0.654631,0.654631,0.621978,0.624305
64,22.0908,0.654631,0.654631,0.621978,0.624305
64,22.2787,0.654631,0.654631,0.621978,0.624305
64,22.4446,0.654631,0.654631,0.621978,0.624305
64,22.5319,0.654631,0.654631,0.621978,0.624305
64,22.785,0.654631,0.654631,0.621978,0.624305
64,22.7985,0.654631,0.654631,0.621978,0.624305
64,23.0382,0.654631,0.654631,0.621978,0.624305
64,23.0721,0.654631,0.654631,0.621978,0.624305
64,23.1524,0.654631,0.654631,0.621978,0.624305
64,23.2914,0.654631,0.654631,0.621978,0.624305
64,23.5063,0.654631,0.654631,0.621978,0.624305
64,23.5445,0.654631,0.654631,0.621978,0.624305
64,23.7977,0.654631,0.654631,0.621978,0.624305
64,23.8602,0.654631,0.654631,0.621978,0.624305
64,24.0509,0.654631,0.654631,0.621978,0.624305
64,24.2141,0.654631,0.654631,0.621978,0.624305
64,24.3041,0.654631,0.654631,0.621978,0.624305
64,24.5572,0.654631,0.654631,0.621978,0.624305
64,24.568,0.654631,0.654631,0.621978,0.624305
64,24.8104,0.654631,0.654631,0.621978,0.624305
64,24.9219,0.654631,0.654631,0.621978,0.624305
64,25.0636,0.654631,0.654631,0.621978,0.624305
64,25.2758,0.654631,0.654631,0.621978,0.624305
64,25.3167,0.654631,0.654631,0.621978,0.624305
64,25.5699,0.654631,0.654631,0.621978,0.624305
64,25.6297,0.654631,0.654631,0.621978,0.624305
64,25.8231,0.654631,0.654631,0.621978,0.624305
64,25.9836,0.654631,0.654631,0.621978,0.624305
64,26.0762,0.654631,0.654631,0.621978,0.624305
64,26.3294,0.654631,0.654631,0.621978,0.624305
64,26.3375,0.654631,0.654631,0.621978,0.624305
64,26.5826,0.654631,0.654631,0.621978,0.624305
64,26.6914,0.654631,0.654631,0.621978,0.624305
64,26.8357,0.654631,0.654631,0.621978,0.624305
64,27.0453,0.654631,0.654631,0.621978,0.624305
64,27.0889,0.654631,0.654631,0.621978,0.624305
64,27.3421,0.654631,0.654631,0.621978,0.624305
64,27.3992,0.654631,0.654631,0.621978,0.624305
64,27.5952,0.654631,0.654631,0.621978,0.624305
64,27.7531,0.654631,0.654631,0.621978,0.624305
64,27.8484,0.654631,0.654631,0.621978,0.624305
64,28.1016,0.654631,0.654631,0.621978,0.624305
64,28.107,0.654631,0.654631,0.621978,0.624305
64,28.3547,0.654631,0.654631,0.621978,0.624305
64,28.4609,0.654631,0.654631,0.621978,0.624305
64,28.6079,0.654631,0.654631,0.621978,0.624305
64,28.8147,0.654631,0.654631,0.621978,0.624305
64,28.8611,0.654631,0.654631,0.621978,0.624305
64,29.1142,0.654631,0.654631,0.621978,0.624305
64,29.1686,0.654631,0.654631,0.621978,0.624305
64,29.3674,0.654631,0.654631,0.621978,0.624305
64,29.5225,0.654631,0.654631,0.621978,0.624305
64,29.6206,0.654631,0.654631,0.621978,0.624305
64,29.8737,0.654631,0.654631,0.621978,0.624305
64,29.8764,0.654631,0.654631,0.621978,0.624305
64,30.1269,0.654631,0.654631,0.621978,0.624305
64,30.2303,0.654631,0.654631,0.621978,0.624305
64,30.3801,0.654631,0.654631,0.621978,0.624305
64,30.5842,0.654631,0.654631,0.621978,0.624305
64,30.6332,0.654631,0.654631,0.621978,0.624305
64,30.8864,0.654631,0.654631,0.621978,0.624305
64,30.9381,0.654631,0.654631,0.621978,0.624305
64,31.1396,0.654631,0.654631,0.621978,0.624305
64,31.292,0.654631,0.654631,0.621978,0.624305
64,31.3927,0.654631,0.654631,0.621978,0.624305
64,31.6459,0.654631,0.654631,0.621978,0.624305
73,2.22045e-16,0.463749,0.463749,0.488044,0.497155
73,3.04559e-16,0.463749,0.463749,0.488044,0.497155
73,4.17736e-16,0.463749,0.463749,0.488044,0.497155
73,5.72972e-16,0.463749,0.463749,0.488044,0.497155
73,7.85895e-16,0.463749,0.463749,0.488044,0.497155
73,1.07794e-15,0.463749,0.463749,0.488044,0.497155
73,1.47852e-15,0.463749,0.463749,0.488044,0.497155
73,2.02795e-15,0.463749,0.463749,0.488044,0.497155
73,2.78156e-15,0.463749,0.463749,0.488044,0.497155
73,3.81522e-15,0.463749,0.463749,0.488044,0.497155
73,5.233e-15,0.463749,0.463749,0.488044,0.497155
73,7.17764e-15,0.463749,0.463749,0.488044,0.497155
73,9.84493e-15,0.463749,0.463749,0.488044,0.497155
73,1.35034e-14,0.463749,0.463749,0.488044,0.497155
73,1.85214e-14,0.463749,0.463749,0.488044,0.497155
73,2.54042e-14,0.463749,0.463749,0.488044,0.497155
73,3.48447e-14,0.463749,0.463749,0.488044,0.497155
73,4.77934e-14,0.463749,0.463749,0.488044,0.497155
73,6.55539e-14,0.463749,0.463749,0.488044,0.497155
73,8.99145e-14,0.463749,0.463749,0.488044,0.497155
73,1.23328e-13,0.463749,0.463749,0.488044,0.497155
73,1.69158e-13,0.463749,0.463749,0.488044,0.497155
73,2.32019e-13,0.463749,0.463749,0.488044,0.497155
73,3.18239e-13,0.463749,0.463749,0.488044,0.497155
73,4.365e-13,0.463749,0.463749,0.488044,0.497155
73,5.98709e-13,0.463749,0.463749,0.488044,0.497155
73,8.21196e-13,0.463749,0.463749,0.488044,0.497155
73,1.12636e-12,0.463749,0.463749,0.488044,0.497155
73,1.54493e-12,0.463749,0.463749,0.488044,0.497155
73,2.11904e-12,0.463749,0.463749,0.488044,0.497155
73,2.9065e-12,0.463749,0.463749,0.488044,0.497155
73,3.98659e-12,0.463749,0.463749,0.488044,0.497155
73,5.46805e-12,0.463749,0.463749,0.488044,0.497155
73,7.50004e-12,0.463749,0.463749,0.488044,0.497155
73,1.02871e-11,0.463749,0.463749,0.488044,0.497155
73,1.411e-11,0.463749,0.463749,0.488044,0.497155
73,1.93534e-11,0.463749,0.463749,0.488044,0.497155
73,2.65453e-11,0.463749,0.463749,0.488044,0.497155
73,3.64099e-11,0.463749,0.463749,0.488044,0.497155
73,4.99402e-11,0.463749,0.463749,0.488044,0.497155
73,6.84985e-11,0.463749,0.463749,0.488044,0.497155
73,9.39533e-11,0.463749,0.463749,0.488044,0.497155
73,1.28867e-10,0.463749,0.463749,0.488044,0.497155
73,1.76756e-10,0.463749,0.463749,0.488044,0.497155
73,2.4244e-10,0.463749,0.463749,0.488044,0.497155
73,3.32534e-10,0.463749,0.463749,0.488044,0.497155
73,4.56107e-10,0.463749,0.463749,0.488044,0.497155
73,6.25602e-10,0.463749,0.463749,0.488044,0.497155
73,8.58083e-10,0.463749,0.463749,0.488044,0.497155
73,1.17696e-09,0.463749,0.463749,0.488044,0.497155
73,1.61433e-09,0.463749,0.463749,0.488044,0.497155
73,2.21423e-09,0.463749,0.463749,0.488044,0.497155
73,3.03706e-09,0.463749,0.463749,0.488044,0.497155
73,4.16566e-09,0.463749,0.463749,0.488044,0.497155
73,5.71367e-09,0.463749,0.463749,0.488044,0.497155
73,7.83693e-09,0.463749,0.463749,0.488044,0.497155
73,1.07492e-08,0.463749,0.463749,0.488044,0.497155
73,1.47438e-08,0.463749,0.463749,0.488044,0.497155
73,2.02227e-08,0.463749,0.463749,0.488044,0.497155
73,2.77377e-08,0.463749,0.463749,0.488044,0.497155
73,3.80453e-08,0.463749,0.463749,0.488044,0.497155
73,5.21834e-08,0.463749,0.463749,0.488044,0.497155
73,7.15753e-08,0.463749,0.463749,0.488044,0.497155
73,9.81735e-08,0.463749,0.463749,0.488044,0.497155
73,1.34656e-07,0.463749,0.463749,0.488044,0.497155
73,1.84696e-07,0.463749,0.463749,0.488044,0.497155
73,2.5333e-07,0.463749,0.463749,0.488044,0.497155
73,3.47471e-07,0.463749,0.463749,0.488044,0.497155
73,4.76595e-07,0.463749,0.463749,0.488044,0.497155
73,6.53703e-07,0.463749,0.463749,0.488044,0.497155
73,8.96626e-07,0.463749,0.463749,0.488044,0.497156
73,1.22982e-06,0.46375,0.46375,0.488045,0.497156
73,1.68684e-06,0.46375,0.46375,0.488045,0.497156
73,2.31369e-06,0.463751,0.463751,0.488046,0.497157
73,3.17348e-06,0.463752,0.463752,0.488047,0.497158
73,4.35278e-06,0.463753,0.463753,0.488048,0.497159
73,5.97032e-06,0.463754,0.463754,0.488049,0.49716
73,8.18896e-06,0.463756,0.463756,0.488051,0.497163
73,1.12321e-05,0.463759,0.463759,0.488054,0.497165
73,1.5406e-05,0.463763,0.463763,0.488058,0.497169
73,2.11311e-05,0.463769,0.463769,0.488064,0.497175
73,2.89836e-05,0.463776,0.463776,0.488071,0.497182
73,3.97543e-05,0.463786,0.463786,0.488082,0.497193
73,5.45274e-05,0.4638,0.4638,0.488096,0.497207
73,7.47904e-05,0.46382,0.46382,0.488115,0.497226
73,0.000102583,0.463846,0.463846,0.488141,0.497252
73,0.000140704,0.463882,0.463882,0.488178,0.497289
73,0.000192992,0.463932,0.463932,0.488228,0.497338
73,0.00026471,0.464,0.464,0.488296,0.497406
73,0.000363079,0.464093,0.464093,0.48839,0.4975
73,0.000498003,0.464221,0.464221,0.488518,0.497628
73,0.000683066,0.464396,0.464396,0.488694,0.497804
73,0.000936901,0.464637,0.464637,0.488936,0.498044
73,0.00128506,0.464966,0.464966,0.489266,0.498374
73,0.00176261,0.465416,0.465416,0.489719,0.498825
73,0.00241761,0.466032,0.466032,0.490339,0.499443
73,0.00331603,0.466873,0.466873,0.491186,0.500287
73,0.0045483,0.468021,0.468021,0.492342,0.50144
73,0.0062385,0.469584,0.469584,0.493919,0.503011
73,0.00855679,0.471707,0.471707,0.496064,0.505149
73,0.0117366,0.474579,0.474579,0.498973,0.508046
73,0.016098,0.478445,0.478445,0.5029,0.511956
73,0.0220803,0.483614,0.483614,0.508173,0.517203
73,0.0302855,0.490457,0.490457,0.515195,0.524186
73,0.04154,0.4994,0.4994,0.524445,0.533376
73,0.0569767,0.510879,0.510879,0.53645,0.545286
73,0.0781498,0.525256,0.525256,0.551713,0.560399
73,0.107191,0.542667,0.542667,0.570579,0.579034
73,0.147025,0.562802,0.562802,0.59302,0.60112
73,0.201661,0.584665,0.584665,0.618343,0.625923
73,0.253167,0.600486,0.600486,0.637487,0.644573
73,0.2766,0.606446,0.606446,0.644931,0.651795
73,0.3539,0.621834,0.621834,0.664928,0.671102
73,0.379388,0.625741,0.625741,0.670233,0.676197
73,0.506334,0.639272,0.639272,0.689703,0.694757
73,0.520372,0.640309,0.640309,0.691292,0.696259
73,0.7078,0.648996,0.648996,0.705601,0.70967
73,0.713749,0.64916,0.64916,0.705897,0.709944
73,0.759502,0.650274,0.650274,0.707948,0.71184
73,0.978985,0.65317,0.65317,0.713808,0.717193
73,1.01267,0.653395,0.653395,0.714322,0.717656
73,1.0617,0.653663,0.653663,0.714953,0.718221
73,1.26584,0.65428,0.65428,0.71655,0.719635
73,1.34279,0.654392,0.654392,0.716877,0.719921
73,1.4156,0.654465,0.654465,0.717104,0.720117
73,1.519,0.654531,0.654531,0.717328,0.720309
73,1.7695,0.654602,0.654602,0.717598,0.720537
73,1.77217,0.654603,0.654603,0.7176,0.720539
73,1.84178,0.654611,0.654611,0.717636,0.720569
73,2.02534,0.654623,0.654623,0.717695,0.720617
73,2.1234,0.654626,0.654626,0.717712,0.72063
73,2.2785,0.654629,0.654629,0.717728,0.720643
73,2.4773,0.65463,0.65463,0.717738,0.720651
73,2.52621,0.65463,0.65463,0.717739,0.720652
73,2.53167,0.65463,0.65463,0.717739,0.720652
73,2.78484,0.654631,0.654631,0.717743,0.720655
73,2.8312,0.654631,0.654631,0.717744,0.720656
73,3.03801,0.654631,0.654631,0.717745,0.720656
73,3.185,0.654631,0.654631,0.717745,0.720657
73,3.29117,0.654631,0.654631,0.717745,0.720657
73,3.46498,0.654631,0.654631,0.717746,0.720657
73,3.54434,0.654631,0.654631,0.717746,0.720657
73,3.6882,0.654631,0.654631,0.717746,0.720657
73,3.79751,0.654631,0.654631,0.717746,0.720657
73,4.0421,0.654631,0.654631,0.717746,0.720657
73,4.05068,0.654631,0.654631,0.717746,0.720657
73,4.30384,0.654631,0.654631,0.717746,0.720657
73,4.396,0.654631,0.654631,0.717746,0.720657
73,4.55701,0.654631,0.654631,0.717746,0.720657
73,4.7499,0.654631,0.654631,0.717746,0.720657
73,4.7526,0.654631,0.654631,0.717746,0.720657
73,4.81018,0.654631,0.654631,0.717746,0.720657
73,5.06334,0.654631,0.654631,0.717746,0.720657
73,5.1038,0.654631,0.654631,0.717746,0.720657
73,5.31651,0.654631,0.654631,0.717746,0.720657
73,5.4577,0.654631,0.654631,0.717746,0.720657
73,5.56968,0.654631,0.654631,0.717746,0.720657
73,5.8116,0.654631,0.654631,0.717746,0.720657
