ID,time,observation,median,piLower,piUpper,censored,color,filter
81,2.8312,0.632563,0.655462,0.514163,0.813445,0,#4682B4,0
81,3.185,0.768781,0.650767,0.51446,0.820963,0,#4682B4,0
81,3.6882,0.685388,0.650749,0.504606,0.809277,0,#4682B4,0
81,4.0421,0.699051,0.656435,0.495239,0.816515,0,#4682B4,0
81,4.396,0.739343,0.660959,0.506405,0.800453,0,#4682B4,0
81,4.7499,0.727761,0.655395,0.514338,0.814712,0,#4682B4,0
81,5.1038,0.654161,0.656002,0.511474,0.811181,0,#4682B4,0
81,5.4577,0.757615,0.655079,0.502938,0.804689,0,#4682B4,0
81,5.8116,0.671917,0.653561,0.502223,0.808433,0,#4682B4,0
81,6.1655,0.730468,0.653578,0.505818,0.808214,0,#4682B4,0
81,6.5194,0.685992,0.650162,0.499708,0.826205,0,#4682B4,0
81,6.8733,0.642138,0.647494,0.505357,0.816016,0,#4682B4,0
81,7.2272,0.689654,0.652972,0.492827,0.811703,0,#4682B4,0
81,7.5811,0.641904,0.648664,0.508408,0.812857,0,#4682B4,0
81,7.935,0.725483,0.654389,0.497276,0.820158,0,#4682B4,0
81,8.2889,0.743787,0.651727,0.488154,0.817359,0,#4682B4,0
81,8.6428,0.654252,0.655851,0.506797,0.806932,0,#4682B4,0
81,8.9967,0.623596,0.655979,0.515723,0.81911,0,#4682B4,0
81,9.3506,0.686556,0.652055,0.508176,0.816593,0,#4682B4,0
81,9.7044,0.691753,0.651631,0.50732,0.815333,0,#4682B4,0
81,10.0583,0.694009,0.657463,0.500068,0.813257,0,#4682B4,0
81,10.4122,0.658537,0.652649,0.510715,0.809982,0,#4682B4,0
81,10.7661,0.729905,0.65114,0.513643,0.817766,0,#4682B4,0
81,11.12,0.696257,0.655609,0.503552,0.814968,0,#4682B4,0
81,11.4739,0.763921,0.659543,0.514228,0.824666,0,#4682B4,0
81,11.8278,0.687189,0.65806,0.517773,0.803312,0,#4682B4,0
81,12.1817,0.761138,0.651039,0.506815,0.808227,0,#4682B4,0
81,12.5356,0.740501,0.650454,0.500256,0.821367,0,#4682B4,0
81,12.8895,0.656867,0.658306,0.514602,0.823657,0,#4682B4,0
81,13.2434,0.55908,0.655616,0.511118,0.821825,0,#4682B4,0
81,13.5973,0.682686,0.656987,0.511707,0.802736,0,#4682B4,0
81,13.9512,0.639284,0.643427,0.499153,0.78215,0,#4682B4,0
81,14.3051,0.774507,0.655382,0.48659,0.803117,0,#4682B4,0
81,14.659,0.717892,0.65356,0.513952,0.819207,0,#4682B4,0
81,15.0129,0.744131,0.65274,0.506379,0.812094,0,#4682B4,0
81,15.3668,0.740381,0.653071,0.503784,0.820288,0,#4682B4,0
81,15.7207,0.650477,0.653419,0.50885,0.819169,0,#4682B4,0
81,16.0745,0.647081,0.650891,0.513651,0.835552,0,#4682B4,0
81,16.4284,0.752255,0.655617,0.507103,0.812626,0,#4682B4,0
81,16.7823,0.65794,0.652882,0.497877,0.805894,0,#4682B4,0
81,17.1362,0.673397,0.658023,0.504846,0.815879,0,#4682B4,0
81,17.4901,0.743846,0.652437,0.50718,0.819136,0,#4682B4,0
81,17.844,0.683211,0.657897,0.506063,0.810572,0,#4682B4,0
81,18.1979,0.626873,0.653953,0.507907,0.811919,0,#4682B4,0
81,18.5518,0.659551,0.659671,0.514646,0.815703,0,#4682B4,0
81,18.9057,0.647482,0.656822,0.506906,0.805373,0,#4682B4,0
81,19.2596,0.723592,0.654404,0.513984,0.811381,0,#4682B4,0
81,19.6135,0.648685,0.661039,0.508315,0.81853,0,#4682B4,0
81,19.9674,0.741719,0.647778,0.511397,0.808289,0,#4682B4,0
81,20.3213,0.660278,0.655119,0.502615,0.806994,0,#4682B4,0
81,20.6752,0.662305,0.657978,0.518246,0.814408,0,#4682B4,0
81,21.0291,0.754445,0.655672,0.50437,0.815921,0,#4682B4,0
81,21.383,0.632823,0.657854,0.509519,0.813871,0,#4682B4,0
81,21.7369,0.667472,0.650139,0.513429,0.813501,0,#4682B4,0
81,22.0908,0.728534,0.659253,0.512099,0.824474,0,#4682B4,0
81,22.4446,0.728825,0.656892,0.499978,0.815649,0,#4682B4,0
81,22.7985,0.734249,0.65208,0.510388,0.819687,0,#4682B4,0
81,23.1524,0.641836,0.656916,0.512353,0.810611,0,#4682B4,0
81,23.5063,0.671806,0.654487,0.50612,0.806301,0,#4682B4,0
81,23.8602,0.786858,0.65383,0.504882,0.819149,0,#4682B4,0
81,24.2141,0.709914,0.65841,0.505677,0.830486,0,#4682B4,0
81,24.568,0.582827,0.65659,0.508675,0.813356,0,#4682B4,0
81,24.9219,0.703901,0.646112,0.500643,0.808963,0,#4682B4,0
81,25.2758,0.718367,0.654318,0.501737,0.816715,0,#4682B4,0
81,25.6297,0.620283,0.660417,0.510706,0.819871,0,#4682B4,0
81,25.9836,0.630407,0.651173,0.497891,0.83215,0,#4682B4,0
81,26.3375,0.729778,0.65475,0.514373,0.819732,0,#4682B4,0
81,26.6914,0.693151,0.65745,0.503117,0.812896,0,#4682B4,0
81,27.0453,0.631683,0.657612,0.517843,0.802262,0,#4682B4,0
81,27.3992,0.635499,0.651721,0.517232,0.809385,0,#4682B4,0
81,27.7531,0.621339,0.652762,0.516515,0.81,0,#4682B4,0
81,28.107,0.613521,0.656885,0.513755,0.823869,0,#4682B4,0
81,28.4609,0.650966,0.656004,0.502719,0.810847,0,#4682B4,0
81,28.8147,0.645888,0.656254,0.503223,0.80525,0,#4682B4,0
81,29.1686,0.71553,0.657182,0.493998,0.816972,0,#4682B4,0
81,29.5225,0.613346,0.655918,0.512054,0.819017,0,#4682B4,0
81,29.8764,0.608902,0.657712,0.50189,0.816541,0,#4682B4,0
81,30.2303,0.564738,0.649587,0.502674,0.811461,0,#4682B4,0
81,30.5842,0.634186,0.652205,0.516924,0.806754,0,#4682B4,0
81,30.9381,0.648088,0.659738,0.510206,0.81502,0,#4682B4,0
81,31.292,0.67993,0.657204,0.499569,0.808165,0,#4682B4,0
81,31.6459,0.655056,0.655795,0.498193,0.817783,0,#4682B4,0
82,0,0.446953,0.463857,0.328914,0.590405,0,#4682B4,0
82,0.3539,0.636467,0.617998,0.487484,0.775001,0,#4682B4,0
82,0.7078,0.710833,0.652011,0.50922,0.787615,0,#4682B4,0
82,1.0617,0.613942,0.646563,0.507083,0.82152,0,#4682B4,0
82,1.4156,0.536187,0.660998,0.502783,0.821069,0,#4682B4,0
82,1.7695,0.610323,0.659726,0.507051,0.820154,0,#4682B4,0
82,2.1234,0.621393,0.658688,0.51344,0.824352,0,#4682B4,0
82,2.4773,0.72248,0.653779,0.497893,0.823177,0,#4682B4,0
82,2.8312,0.708239,0.647682,0.486447,0.846415,0,#4682B4,0
82,3.185,0.638703,0.65971,0.500163,0.843611,0,#4682B4,0
82,3.6882,0.787405,0.659428,0.51642,0.808547,0,#4682B4,0
82,4.0421,0.720378,0.65606,0.511186,0.826384,0,#4682B4,0
82,4.396,0.695565,0.653525,0.502423,0.82116,0,#4682B4,0
82,4.7499,0.802042,0.660443,0.50308,0.80976,0,#4682B4,0
82,5.1038,0.68188,0.657302,0.515362,0.819281,0,#4682B4,0
82,5.4577,0.785491,0.660999,0.500504,0.82826,0,#4682B4,0
82,5.8116,0.687098,0.657529,0.510073,0.821513,0,#4682B4,0
82,6.1655,0.600732,0.657514,0.495262,0.828723,0,#4682B4,0
82,6.5194,0.648459,0.65489,0.503284,0.822908,0,#4682B4,0
82,6.8733,0.595894,0.654911,0.510746,0.829407,0,#4682B4,0
82,7.2272,0.699019,0.657245,0.507161,0.836701,0,#4682B4,0
82,7.5811,0.661054,0.660236,0.516153,0.821529,0,#4682B4,0
82,7.935,0.630086,0.657867,0.516061,0.826219,0,#4682B4,0
82,8.2889,0.720375,0.659033,0.509258,0.82463,0,#4682B4,0
82,8.6428,0.706873,0.658159,0.496453,0.81965,0,#4682B4,0
82,8.9967,0.724203,0.656996,0.507639,0.81585,0,#4682B4,0
82,9.3506,0.681126,0.661494,0.515063,0.826345,0,#4682B4,0
82,9.7044,0.805805,0.653298,0.506814,0.817366,0,#4682B4,0
82,10.0583,0.687701,0.657782,0.490343,0.827859,0,#4682B4,0
82,10.4122,0.816818,0.653848,0.507653,0.819701,0,#4682B4,0
82,10.7661,0.785735,0.653575,0.504947,0.813013,0,#4682B4,0
82,11.12,0.652441,0.650485,0.511151,0.823804,0,#4682B4,0
82,11.4739,0.768442,0.653538,0.510046,0.822588,0,#4682B4,0
82,11.8278,0.65019,0.658781,0.514962,0.840406,0,#4682B4,0
82,12.1817,0.592538,0.651051,0.504731,0.819661,0,#4682B4,0
82,12.5356,0.6589,0.657045,0.505023,0.814051,0,#4682B4,0
82,12.8895,0.719254,0.649868,0.503362,0.838882,0,#4682B4,0
82,13.2434,0.66116,0.657224,0.517385,0.806676,0,#4682B4,0
82,13.5973,0.710102,0.657193,0.50619,0.826764,0,#4682B4,0
82,13.9512,0.689686,0.659109,0.509553,0.817244,0,#4682B4,0
82,14.3051,0.6585,0.661189,0.504362,0.811315,0,#4682B4,0
82,14.659,0.752414,0.653972,0.500647,0.813734,0,#4682B4,0
82,15.0129,0.734534,0.660177,0.503218,0.811216,0,#4682B4,0
82,15.3668,0.661543,0.661005,0.512792,0.821847,0,#4682B4,0
82,15.7207,0.608382,0.65036,0.507857,0.81701,0,#4682B4,0
82,16.0745,0.628554,0.658911,0.500279,0.826565,0,#4682B4,0
82,16.4284,0.638426,0.660032,0.505898,0.809382,0,#4682B4,0
82,16.7823,0.695652,0.661533,0.504851,0.830966,0,#4682B4,0
82,17.1362,0.667115,0.652925,0.491306,0.82154,0,#4682B4,0
82,17.4901,0.611248,0.653096,0.506154,0.811294,0,#4682B4,0
82,17.844,0.705939,0.656339,0.516278,0.833054,0,#4682B4,0
82,18.1979,0.676768,0.659182,0.512681,0.821399,0,#4682B4,0
82,18.5518,0.625291,0.656203,0.494019,0.830268,0,#4682B4,0
82,18.9057,0.70264,0.648742,0.507973,0.806575,0,#4682B4,0
82,19.2596,0.729191,0.665193,0.515854,0.820812,0,#4682B4,0
82,19.6135,0.759595,0.656152,0.512224,0.827398,0,#4682B4,0
82,19.9674,0.779565,0.652452,0.512767,0.806111,0,#4682B4,0
82,20.3213,0.647833,0.664811,0.505278,0.835506,0,#4682B4,0
82,20.6752,0.725501,0.662357,0.509939,0.81712,0,#4682B4,0
82,21.0291,0.650973,0.656658,0.502473,0.823744,0,#4682B4,0
82,21.383,0.674844,0.655891,0.505835,0.81115,0,#4682B4,0
82,21.7369,0.664623,0.658227,0.501495,0.839719,0,#4682B4,0
82,22.0908,0.710222,0.652913,0.508779,0.826773,0,#4682B4,0
82,22.4446,0.712625,0.657323,0.510504,0.815687,0,#4682B4,0
82,22.7985,0.771485,0.658974,0.516058,0.826731,0,#4682B4,0
82,23.1524,0.699419,0.65828,0.505906,0.82103,0,#4682B4,0
82,23.5063,0.656022,0.658477,0.52245,0.831927,0,#4682B4,0
82,23.8602,0.597945,0.650493,0.510773,0.823994,0,#4682B4,0
82,24.2141,0.747715,0.657665,0.515961,0.828866,0,#4682B4,0
82,24.568,0.77495,0.6609,0.508599,0.8301,0,#4682B4,0
82,24.9219,0.735115,0.646893,0.510147,0.823826,0,#4682B4,0
82,25.2758,0.67233,0.659088,0.509386,0.831023,0,#4682B4,0
82,25.6297,0.721543,0.655625,0.511978,0.818411,0,#4682B4,0
82,25.9836,0.748339,0.647125,0.505887,0.812733,0,#4682B4,0
82,26.3375,0.768539,0.663228,0.51078,0.827234,0,#4682B4,0
82,26.6914,0.709191,0.652918,0.500508,0.809945,0,#4682B4,0
82,27.0453,0.723509,0.648967,0.502867,0.828725,0,#4682B4,0
82,27.3992,0.651022,0.661554,0.505857,0.820229,0,#4682B4,0
82,27.7531,0.764726,0.65549,0.498617,0.815741,0,#4682B4,0
82,28.107,0.727279,0.658485,0.503616,0.822271,0,#4682B4,0
82,28.4609,0.674027,0.664006,0.484544,0.827273,0,#4682B4,0
82,28.8147,0.698033,0.658604,0.508466,0.826432,0,#4682B4,0
82,29.1686,0.635499,0.659979,0.497523,0.804407,0,#4682B4,0
82,29.5225,0.704326,0.658178,0.510187,0.820873,0,#4682B4,0
82,29.8764,0.748965,0.649492,0.504979,0.822469,0,#4682B4,0
82,30.2303,0.694695,0.658015,0.518201,0.823267,0,#4682B4,0
82,30.5842,0.703204,0.653736,0.512966,0.822248,0,#4682B4,0
82,30.9381,0.684979,0.657935,0.500847,0.82816,0,#4682B4,0
82,31.292,0.718087,0.664792,0.499393,0.819109,0,#4682B4,0
82,31.6459,0.710677,0.653403,0.515055,0.819214,0,#4682B4,0
83,0,0.611906,0.467226,0.326092,0.602625,0,#4682B4,0
83,0.3539,0.69263,0.622846,0.475798,0.77221,0,#4682B4,0
83,0.7078,0.628157,0.65571,0.50496,0.807944,0,#4682B4,0
83,1.0617,0.8363,0.653362,0.502475,0.812913,0,#4682B4,0
83,1.4156,0.642234,0.663046,0.51995,0.818475,0,#4682B4,0
83,1.7695,0.760253,0.666475,0.504245,0.811384,0,#4682B4,0
83,2.1234,0.720611,0.657482,0.510329,0.825891,0,#4682B4,0
83,2.4773,0.799761,0.662007,0.509519,0.812049,0,#4682B4,0
83,2.8312,0.692121,0.659777,0.51733,0.804896,0,#4682B4,0
83,3.185,0.703005,0.660077,0.512804,0.804397,0,#4682B4,0
83,3.6882,0.652912,0.65245,0.504874,0.799339,0,#4682B4,0
83,4.0421,0.831141,0.660024,0.511067,0.808405,0,#4682B4,0
83,4.396,0.80591,0.655649,0.508244,0.806945,0,#4682B4,0
83,4.7499,0.568101,0.654166,0.509044,0.818445,0,#4682B4,0
83,5.1038,0.73572,0.66121,0.527655,0.808297,0,#4682B4,0
83,5.4577,0.702759,0.648977,0.517785,0.807742,0,#4682B4,0
83,5.8116,0.740776,0.654839,0.523529,0.818069,0,#4682B4,0
83,6.1655,0.647911,0.664777,0.510964,0.815268,0,#4682B4,0
83,6.5194,0.712075,0.670001,0.504255,0.813134,0,#4682B4,0
83,6.8733,0.61018,0.658527,0.503906,0.806876,0,#4682B4,0
83,7.2272,0.787166,0.6591,0.52088,0.808246,0,#4682B4,0
83,7.5811,0.804774,0.664468,0.501722,0.815454,0,#4682B4,0
83,7.935,0.725263,0.653234,0.518759,0.814987,0,#4682B4,0
83,8.2889,0.717334,0.658514,0.498807,0.801483,0,#4682B4,0
83,8.6428,0.668147,0.657292,0.508424,0.813521,0,#4682B4,0
83,8.9967,0.626192,0.655781,0.509391,0.813146,0,#4682B4,0
83,9.3506,0.672358,0.655688,0.522266,0.810936,0,#4682B4,0
83,9.7044,0.640622,0.66081,0.524028,0.811546,0,#4682B4,0
83,10.0583,0.713133,0.661249,0.520149,0.82815,0,#4682B4,0
83,10.4122,0.669191,0.658578,0.52034,0.803318,0,#4682B4,0
83,10.7661,0.631356,0.653099,0.526865,0.815028,0,#4682B4,0
83,11.12,0.552275,0.656291,0.506112,0.818818,0,#4682B4,0
83,11.4739,0.702027,0.65366,0.507423,0.807306,0,#4682B4,0
83,11.8278,0.638751,0.66105,0.524438,0.811832,0,#4682B4,0
83,12.1817,0.540627,0.664841,0.520171,0.807693,0,#4682B4,0
83,12.5356,0.711658,0.654429,0.510186,0.812433,0,#4682B4,0
83,12.8895,0.685663,0.650856,0.50896,0.81472,0,#4682B4,0
83,13.2434,0.749748,0.662819,0.518923,0.802152,0,#4682B4,0
83,13.5973,0.610503,0.659241,0.522982,0.814287,0,#4682B4,0
83,13.9512,0.586729,0.654616,0.52062,0.818065,0,#4682B4,0
83,14.3051,0.717809,0.654975,0.508246,0.796868,0,#4682B4,0
83,14.659,0.568719,0.656622,0.511372,0.820254,0,#4682B4,0
83,15.0129,0.682755,0.651049,0.491722,0.81411,0,#4682B4,0
83,15.3668,0.555272,0.65257,0.517249,0.803471,0,#4682B4,0
83,15.7207,0.643365,0.657308,0.525938,0.815927,0,#4682B4,0
83,16.0745,0.628339,0.656798,0.517133,0.8061,0,#4682B4,0
83,16.4284,0.662705,0.661463,0.511242,0.823463,0,#4682B4,0
83,16.7823,0.582002,0.652449,0.514934,0.814024,0,#4682B4,0
83,17.1362,0.638575,0.655145,0.516973,0.810181,0,#4682B4,0
83,17.4901,0.700334,0.660395,0.515805,0.811727,0,#4682B4,0
83,17.844,0.694471,0.651182,0.514934,0.809832,0,#4682B4,0
83,18.1979,0.598821,0.653979,0.515196,0.807603,0,#4682B4,0
83,18.5518,0.595157,0.664451,0.510322,0.804563,0,#4682B4,0
83,18.9057,0.744395,0.656119,0.502152,0.808902,0,#4682B4,0
83,19.2596,0.506301,0.662701,0.50544,0.819695,0,#4682B4,0
83,19.6135,0.590625,0.653196,0.503751,0.813606,0,#4682B4,0
83,19.9674,0.553444,0.657018,0.493126,0.822637,0,#4682B4,0
83,20.3213,0.688716,0.661861,0.513138,0.804427,0,#4682B4,0
83,20.6752,0.6384,0.655932,0.516497,0.807336,0,#4682B4,0
83,21.0291,0.692617,0.659664,0.502606,0.805011,0,#4682B4,0
83,21.383,0.535656,0.660747,0.510233,0.809702,0,#4682B4,0
83,21.7369,0.550327,0.652932,0.513493,0.809291,0,#4682B4,0
83,22.0908,0.679481,0.659029,0.512875,0.799344,0,#4682B4,0
83,22.4446,0.636414,0.658008,0.521431,0.807672,0,#4682B4,0
83,22.7985,0.655938,0.661971,0.505935,0.805517,0,#4682B4,0
83,23.1524,0.638002,0.6616,0.510487,0.810432,0,#4682B4,0
83,23.5063,0.539898,0.659606,0.499338,0.802071,0,#4682B4,0
83,23.8602,0.74248,0.653892,0.525111,0.818246,0,#4682B4,0
83,24.2141,0.666758,0.65882,0.519605,0.803728,0,#4682B4,0
83,24.568,0.558994,0.655974,0.499598,0.806201,0,#4682B4,0
83,24.9219,0.633365,0.654312,0.5117,0.801102,0,#4682B4,0
83,25.2758,0.737563,0.660607,0.517465,0.813333,0,#4682B4,0
83,25.6297,0.562202,0.655808,0.508016,0.804105,0,#4682B4,0
83,25.9836,0.685709,0.658386,0.506351,0.82009,0,#4682B4,0
83,26.3375,0.572885,0.656798,0.507902,0.806592,0,#4682B4,0
83,26.6914,0.658904,0.664482,0.507928,0.810674,0,#4682B4,0
83,27.0453,0.55369,0.65273,0.507827,0.817261,0,#4682B4,0
83,27.3992,0.524966,0.658173,0.503754,0.803591,0,#4682B4,0
83,27.7531,0.720586,0.659209,0.501668,0.822004,0,#4682B4,0
83,28.107,0.686992,0.657424,0.509864,0.806997,0,#4682B4,0
83,28.4609,0.551964,0.653181,0.516046,0.806167,0,#4682B4,0
83,28.8147,0.593379,0.653977,0.510123,0.829244,0,#4682B4,0
83,29.1686,0.537795,0.663747,0.500071,0.811763,0,#4682B4,0
83,29.5225,0.580783,0.656005,0.496606,0.81217,0,#4682B4,0
83,29.8764,0.668627,0.651557,0.508033,0.809567,0,#4682B4,0
83,30.2303,0.727435,0.660338,0.513883,0.82099,0,#4682B4,0
83,30.5842,0.669712,0.655075,0.519625,0.8188,0,#4682B4,0
83,30.9381,0.761851,0.657686,0.518632,0.820038,0,#4682B4,0
83,31.292,0.596082,0.655631,0.508865,0.813519,0,#4682B4,0
83,31.6459,0.628816,0.653395,0.511971,0.814677,0,#4682B4,0
84,0,0.559651,0.46835,0.331189,0.609035,0,#4682B4,0
84,0.3539,0.576618,0.628916,0.479864,0.782728,0,#4682B4,0
84,0.7078,0.623163,0.650321,0.5124,0.813925,0,#4682B4,0
84,1.0617,0.776622,0.666576,0.527192,0.817687,0,#4682B4,0
84,1.4156,0.799626,0.653811,0.511913,0.809387,0,#4682B4,0
84,1.7695,0.670691,0.658992,0.529007,0.811875,0,#4682B4,0
84,2.1234,0.727467,0.663958,0.520144,0.823737,0,#4682B4,0
84,2.4773,0.849788,0.659823,0.514961,0.820252,0,#4682B4,0
84,2.8312,0.672922,0.661164,0.504802,0.820447,0,#4682B4,0
84,3.185,0.660492,0.655348,0.522348,0.813203,0,#4682B4,0
84,3.6882,0.747706,0.668252,0.51288,0.811169,0,#4682B4,0
84,4.0421,0.691088,0.660962,0.512513,0.820244,0,#4682B4,0
84,4.396,0.693199,0.659859,0.510126,0.823696,0,#4682B4,0
84,4.7499,0.705523,0.659437,0.514567,0.824594,0,#4682B4,0
84,5.1038,0.622487,0.656683,0.518913,0.829632,0,#4682B4,0
84,5.4577,0.656136,0.656913,0.514525,0.835579,0,#4682B4,0
84,5.8116,0.630201,0.659115,0.512331,0.823906,0,#4682B4,0
84,6.1655,0.664047,0.663411,0.523243,0.823648,0,#4682B4,0
84,6.5194,0.833092,0.663207,0.50673,0.812254,0,#4682B4,0
84,6.8733,0.750782,0.667838,0.516458,0.817798,0,#4682B4,0
84,7.2272,0.710213,0.666852,0.522483,0.821964,0,#4682B4,0
84,7.5811,0.746115,0.6609,0.518616,0.807509,0,#4682B4,0
84,7.935,0.81576,0.662062,0.516868,0.824263,0,#4682B4,0
84,8.2889,0.817135,0.664246,0.515548,0.808009,0,#4682B4,0
84,8.6428,0.754392,0.656569,0.521663,0.807725,0,#4682B4,0
84,8.9967,0.681829,0.66493,0.509314,0.810531,0,#4682B4,0
84,9.3506,0.73755,0.669222,0.508416,0.818598,0,#4682B4,0
84,9.7044,0.660291,0.668557,0.517989,0.838927,0,#4682B4,0
84,10.0583,0.553503,0.659236,0.505334,0.82678,0,#4682B4,0
84,10.4122,0.682137,0.661535,0.5139,0.806312,0,#4682B4,0
84,10.7661,0.554528,0.656155,0.518864,0.811485,0,#4682B4,0
84,11.12,0.603465,0.654746,0.503675,0.845544,0,#4682B4,0
84,11.4739,0.651461,0.659603,0.502582,0.815124,0,#4682B4,0
84,11.8278,0.641077,0.660338,0.504439,0.811556,0,#4682B4,0
84,12.1817,0.682279,0.654144,0.506486,0.820367,0,#4682B4,0
84,12.5356,0.685142,0.666669,0.512025,0.81133,0,#4682B4,0
84,12.8895,0.733786,0.668766,0.51386,0.814501,0,#4682B4,0
84,13.2434,0.653129,0.658837,0.501073,0.811787,0,#4682B4,0
84,13.5973,0.733864,0.664823,0.519108,0.824642,0,#4682B4,0
84,13.9512,0.709764,0.66839,0.507162,0.81376,0,#4682B4,0
84,14.3051,0.718922,0.662201,0.510029,0.827258,0,#4682B4,0
84,14.659,0.602823,0.654962,0.520687,0.82756,0,#4682B4,0
84,15.0129,0.623237,0.657697,0.521069,0.819645,0,#4682B4,0
84,15.3668,0.656506,0.65751,0.514093,0.804527,0,#4682B4,0
84,15.7207,0.616579,0.666139,0.520938,0.816929,0,#4682B4,0
84,16.0745,0.584105,0.663006,0.500714,0.819434,0,#4682B4,0
84,16.4284,0.633664,0.657446,0.50768,0.827612,0,#4682B4,0
84,16.7823,0.690825,0.664324,0.521608,0.819515,0,#4682B4,0
84,17.1362,0.734241,0.661918,0.50955,0.819784,0,#4682B4,0
84,17.4901,0.653081,0.660235,0.523269,0.821359,0,#4682B4,0
84,17.844,0.606523,0.66495,0.526049,0.817366,0,#4682B4,0
84,18.1979,0.675008,0.660742,0.521444,0.823384,0,#4682B4,0
84,18.5518,0.761679,0.669563,0.511764,0.812541,0,#4682B4,0
84,18.9057,0.691414,0.664246,0.527116,0.838645,0,#4682B4,0
84,19.2596,0.706146,0.659493,0.511539,0.825083,0,#4682B4,0
84,19.6135,0.639279,0.659239,0.518992,0.83053,0,#4682B4,0
84,19.9674,0.684679,0.666368,0.522143,0.816185,0,#4682B4,0
84,20.3213,0.706539,0.660459,0.513272,0.81061,0,#4682B4,0
84,20.6752,0.673643,0.669714,0.525184,0.816982,0,#4682B4,0
84,21.0291,0.512626,0.663989,0.533502,0.832458,0,#4682B4,0
84,21.383,0.584479,0.66116,0.507453,0.831064,0,#4682B4,0
84,21.7369,0.630444,0.659113,0.503302,0.822946,0,#4682B4,0
84,22.0908,0.695135,0.66508,0.520494,0.824634,0,#4682B4,0
84,22.4446,0.578773,0.662538,0.524446,0.81607,0,#4682B4,0
84,22.7985,0.637989,0.651921,0.506173,0.81034,0,#4682B4,0
84,23.1524,0.73756,0.661761,0.506145,0.813244,0,#4682B4,0
84,23.5063,0.635603,0.663904,0.515954,0.826799,0,#4682B4,0
84,23.8602,0.640445,0.659869,0.505614,0.804328,0,#4682B4,0
84,24.2141,0.698603,0.66073,0.509297,0.828846,0,#4682B4,0
84,24.568,0.641307,0.663676,0.527314,0.825462,0,#4682B4,0
84,24.9219,0.639394,0.665141,0.507412,0.819649,0,#4682B4,0
84,25.2758,0.804371,0.659853,0.507728,0.803405,0,#4682B4,0
84,25.6297,0.767545,0.654996,0.528097,0.823225,0,#4682B4,0
84,25.9836,0.712651,0.660128,0.512446,0.811689,0,#4682B4,0
84,26.3375,0.668887,0.669831,0.519698,0.824918,0,#4682B4,0
84,26.6914,0.631073,0.664936,0.514633,0.829835,0,#4682B4,0
84,27.0453,0.748711,0.659773,0.503085,0.818098,0,#4682B4,0
84,27.3992,0.538,0.668551,0.509341,0.806275,0,#4682B4,0
84,27.7531,0.547858,0.663545,0.510547,0.828963,0,#4682B4,0
84,28.107,0.648673,0.66014,0.512774,0.815994,0,#4682B4,0
84,28.4609,0.653609,0.654245,0.525057,0.829832,0,#4682B4,0
84,28.8147,0.692014,0.669048,0.516762,0.828787,0,#4682B4,0
84,29.1686,0.701061,0.668251,0.531148,0.815106,0,#4682B4,0
84,29.5225,0.682053,0.661657,0.513537,0.81443,0,#4682B4,0
84,29.8764,0.644711,0.659107,0.508762,0.82047,0,#4682B4,0
84,30.2303,0.532788,0.669056,0.504845,0.815428,0,#4682B4,0
84,30.5842,0.67363,0.659363,0.522522,0.817107,0,#4682B4,0
84,30.9381,0.693756,0.661228,0.520066,0.805142,0,#4682B4,0
84,31.292,0.593589,0.659257,0.520788,0.813538,0,#4682B4,0
84,31.6459,0.665232,0.664656,0.529903,0.820465,0,#4682B4,0
85,0,0.579791,0.472233,0.339913,0.60014,0,#4682B4,0
85,0.3539,0.592525,0.623355,0.484507,0.76624,0,#4682B4,0
85,0.7078,0.655406,0.652014,0.490376,0.803919,0,#4682B4,0
85,1.0617,0.701085,0.659268,0.514646,0.828594,0,#4682B4,0
85,1.4156,0.724493,0.665607,0.527484,0.820506,0,#4682B4,0
85,1.7695,0.713315,0.663673,0.511734,0.829263,0,#4682B4,0
85,2.1234,0.868711,0.656525,0.526338,0.817446,0,#4682B4,0
85,2.4773,0.572418,0.670526,0.513091,0.82267,0,#4682B4,0
85,2.8312,0.768981,0.665827,0.521292,0.826697,0,#4682B4,0
85,3.185,0.734464,0.669076,0.514166,0.822933,0,#4682B4,0
85,3.6882,0.775043,0.662825,0.513556,0.840828,0,#4682B4,0
85,4.0421,0.693398,0.667182,0.515461,0.826908,0,#4682B4,0
85,4.396,0.793498,0.66257,0.519609,0.822545,0,#4682B4,0
85,4.7499,0.646537,0.661011,0.512873,0.82579,0,#4682B4,0
85,5.1038,0.765456,0.662039,0.508547,0.819164,0,#4682B4,0
85,5.4577,0.572341,0.667505,0.505105,0.82698,0,#4682B4,0
85,5.8116,0.774671,0.662566,0.52193,0.810152,0,#4682B4,0
85,6.1655,0.911637,0.669223,0.512386,0.81921,0,#4682B4,0
85,6.5194,0.763565,0.660533,0.508977,0.822841,0,#4682B4,0
85,6.8733,0.781414,0.659768,0.506377,0.817691,0,#4682B4,0
85,7.2272,0.835053,0.667407,0.512953,0.826803,0,#4682B4,0
85,7.5811,0.716335,0.656206,0.510283,0.833471,0,#4682B4,0
85,7.935,0.836036,0.667747,0.50134,0.821599,0,#4682B4,0
85,8.2889,0.757622,0.661881,0.532015,0.829329,0,#4682B4,0
85,8.6428,0.945231,0.660681,0.523297,0.821413,0,#4682B4,0
85,8.9967,0.803509,0.661348,0.512947,0.833412,0,#4682B4,0
85,9.3506,0.81614,0.666734,0.513483,0.813869,0,#4682B4,0
