rep,id,A1,tau1,A2,tau2,eta_A1,eta_tau1,eta_A2,eta_tau2
1,14,-1.04889273799652,7.75914858527564,-1.45373218019333,2.09586117991401,-0.085795969197519,-1.17962826775304,-0.156766631657519,0.344311240172631
2,14,-1.0438065372446,7.43349463834627,-1.44436653306389,2.09890903623071,-0.0807097684455937,-1.50528221468242,-0.147400984528085,0.347359096489325
3,14,-1.03396902804233,6.59435307796379,-1.41523651130522,2.10982245707493,-0.0708722592433229,-2.3444237750649,-0.118270962769415,0.358272517333547
1,15,-0.903773441033569,9.82589094727024,-1.18699868789886,1.50764141410639,0.0593233277654358,0.887114094241555,0.109966860636945,-0.243908525634992
2,15,-0.905714194919442,9.01251162218019,-1.18808739111099,1.56101825408464,0.0573825738795635,0.0737347691515016,0.108878157424815,-0.190531685656739
3,15,-0.913492689561322,10.0157866718527,-1.21105133954366,1.53242473311346,0.049604079237683,1.07700981882397,0.0859142089921527,-0.219125206627924
1,16,-0.849024432483223,11.6076531923855,-1.09849489561472,1.23522073895491,0.114072336315782,2.6688763393568,0.198470652921094,-0.51632920078647
2,16,-0.829087699671009,13.0611330480805,-1.0680026292831,1.08883186403894,0.134009069127996,4.12235619505185,0.228962919252712,-0.662718075702438
3,16,-0.837573828821282,11.4114009456815,-1.07304370097021,1.2072323252107,0.125522939977723,2.47262409265285,0.2239218475656,-0.544317614530684
1,17,-0.951983181215573,8.987811991692,-1.27840311985839,1.71487918649559,0.0111135875834316,0.0490351386633154,0.0185624286774202,-0.0366707532457868
2,17,-0.964095309278747,8.99073613483879,-1.30760076642972,1.75869705319576,-0.000998540479741572,0.0519592818101078,-0.010635217893912,0.00714711345438324
3,17,-0.958849749852276,9.09292420332061,-1.28721313534959,1.72739608059719,0.00424701894672919,0.154147350291927,0.00975241318622011,-0.0241538591441874
1,18,-0.947660853873513,10.072354109459,-1.28191382818918,1.64418671147904,0.0154359149254926,1.13357725643029,0.0150517203466263,-0.107363228262343
2,18,-0.957986732365583,9.11098659609162,-1.28515635201241,1.72294690168084,0.00511003643342234,0.172209743062931,0.0118091965234,-0.02860303806054
3,18,-0.955685913703981,8.39287353266833,-1.27771490013766,1.75637110523879,0.00741085509502371,-0.545903320360354,0.0192506483981532,0.00482116549741418
1,19,-0.889747860101011,10.0681476598098,-1.16243574438093,1.44953481758921,0.0733489086979936,1.1293708067811,0.134529804154876,-0.302015122152173
