rep,id,eta_A1,eta_tau1,eta_A2,eta_tau2
1,63,-0.0766654941806826,3.10027387769284,0.529030907194653,4.41450213335296
2,63,-0.0702922154150244,12.727814166395,0.560830772269447,4.35281861494293
3,63,-0.067502340982356,10.4848406573103,0.544760195015186,4.3499641037428
4,63,-0.118222000043498,-7.50516528688224,0.655912275796975,5.81242652624817
5,63,-0.00380708725047199,29.1737879737454,0.412121553418929,0.58356315983973
6,63,-0.0697681428534184,10.0907043168971,0.593465199825574,3.8537290727688
7,63,-0.0969831883028983,-4.93887948960463,0.548724733972788,4.67036936344184
8,63,-0.126651125993904,-20.3757492882053,0.561047271788556,6.21994791395992
9,63,-0.094209451100567,-2.89196930840969,0.590529271840636,4.6758515433984
10,63,-0.0420345054272428,23.7266567234132,0.519802726512824,3.46656617552847
1,72,-0.0146757912549938,-11.5530763535746,-0.0805036222949544,0.915743904009993
2,72,0.0293000725440038,-7.79992551668975,-0.287138722641421,-1.59210283591367
3,72,0.0471223368173838,-0.355532399569841,-0.360740329940923,-2.30294386158189
4,72,0.0148887895243887,-21.2108921990611,-0.336241397634895,-1.83849580364424
5,72,0.0925750565959015,-0.417961547607907,-0.578862089575518,-5.07154650688184
6,72,0.0683923062646072,20.5992986928175,-0.277457708651484,-2.29750207697816
7,72,0.0948596053665361,-11.1276875001229,-0.750748990977578,-5.57102531906423
8,72,0.0284524059173616,-4.7177390275703,-0.250906886456059,-1.96338629504667
9,72,0.109357655786061,-18.1446029830356,-0.926255067257234,-6.2970219724178
10,72,0.0221671278383543,4.08383582768118,-0.184705454889614,-0.22376128216161
1,64,-0.145991634233189,-0.300773962523178,0.90664154310551,7.80775557754083
2,64,-0.202284682598538,-20.2562655521087,1.02935726698959,9.77782870034591
3,64,-0.111739599257093,16.8789378000411,0.890410085388045,6.00838623902334
4,64,-0.107961742752351,22.7444569229157,0.987273338440737,6.44154262685538
5,64,-0.133051008567086,4.39295446181325,0.86049665012825,7.93601574973164
6,64,-0.058576154291013,34.7205074335946,0.81155137455617,4.57568822295312
7,64,-0.110624391629223,19.3584460843281,0.947010533512007,6.56194054188756
8,64,-0.167471580005607,-6.70645928598,1.02295225636012,9.26310206065088
9,64,-0.132557196523949,7.18569445250273,0.91349070201394,7.45358513763915
10,64,-0.163218201230142,1.53245084525066,1.02880992609381,8.9712326822302
1,65,-0.0263098858061169,-10.6352155767218,0.0867524213981124,1.3956532519224
2,65,0.0748125963519812,11.5884905706442,-0.372754098080251,-3.33211474369515
3,65,0.101332254228212,6.48445348161836,-0.536270806102439,-5.86849653245249
4,65,0.0542460203127549,-8.87393304225368,-0.465580223321546,-2.85744439241681
5,65,0.0587935003637889,-1.41655353678677,-0.350173600088268,-3.21285124846054
6,65,-0.0457832485501488,-13.9011662748081,0.147388057258136,1.51793362437747
7,65,0.0414914081777648,1.49298847550292,-0.213682799322902,-2.12186960578375
8,65,0.0128174776668009,10.5488458599196,0.0548340254981993,-0.371552381133836
