rep,id,A1,tau1
1,1,0.658279838185138,6.7851537225725
2,1,0.645865282848811,6.87280584797909
3,1,0.651297801710378,6.86967839205152
4,1,0.638982135791012,7.11942412658457
5,1,0.645442465155818,6.84092045889244
6,1,0.631932687169772,7.20223331259542
7,1,0.65071192693937,7.01345474855045
8,1,0.650408687610398,6.86076453858117
9,1,0.659629503134489,6.77360770783696
10,1,0.640652648543596,7.07689674582909
1,10,0.730613212325261,5.44235176595366
2,10,0.740451182618366,5.3989340281571
3,10,0.730863836253728,5.56332415060918
4,10,0.723083206803647,5.69334834043937
5,10,0.717704517018871,5.71112325852104
6,10,0.730692102851298,5.48344419499346
7,10,0.72416909211436,5.6336591095177
8,10,0.728384416053488,5.61552103266285
9,10,0.729717716674831,5.64310459269847
10,10,0.749984381946039,5.20028821708315
1,11,0.651005872901748,6.81444817425207
2,11,0.641137903896762,7.14141144968008
3,11,0.662061443882296,6.50396424164866
4,11,0.641488217909503,7.25873515832244
5,11,0.660600871835703,6.71606845706298
6,11,0.640967615824701,7.15451407398744
7,11,0.650724265962043,6.866404989735
8,11,0.663270593296711,6.64368868113127
9,11,0.670171916237123,6.44366179015968
10,11,0.658895435242426,6.69943908296895
1,12,0.589454435741556,8.1137145793353
2,12,0.597804668689593,8.05121243495376
3,12,0.598452673881471,8.01773587882004
4,12,0.593677397177586,8.31245726546289
5,12,0.600560444064973,7.99384507895983
6,12,0.586912158675463,8.32423127981834
7,12,0.592803281837125,8.07435105782645
8,12,0.606952760405116,7.86153361239975
9,12,0.584152199177694,8.36464695080139
10,12,0.58983504057043,8.26813623108799
1,13,0.501831482222013,11.3576539104818
2,13,0.501251398156039,11.2675212070411
3,13,0.489816834415067,11.7630456869672
4,13,0.500294157885061,11.1229719494408
5,13,0.48854004783199,11.787597773903
6,13,0.49946154068405,11.0168454990815
7,13,0.49513042839614,11.2412115929291
8,13,0.498426494939994,11.2494176576203
9,13,0.483023538966684,12.0231054407004
10,13,0.498146749436186,11.3273475148388
1,14,0.626075235568061,7.44774713221142
2,14,0.621316854794582,7.33329641431425
3,14,0.616661339005586,7.47269020736627
4,14,0.607117338005887,7.9513583458046
5,14,0.627420249509073,7.49442107067735
6,14,0.636784942982572,7.18064768414262
7,14,0.610113502143145,7.60670017996099
8,14,0.619887699531094,7.44308843161733
9,14,0.620214611789094,7.47139603381735
10,14,0.619178556897395,7.56459770195826
1,15,0.637968163287468,7.20948474010435
2,15,0.641737125920178,7.15173019744644
3,15,0.643672608920421,6.94168261236765
4,15,0.622581092118427,7.61176928625484
5,15,0.646891798671349,6.92969928260924
6,15,0.640679494181025,7.14801916315147
7,15,0.643892220680404,7.05361090090188
8,15,0.63302448637247,7.13116829006858
9,15,0.629161824668315,7.38059639715275
10,15,0.640114235447002,6.9793619314757
1,16,0.678786659281896,6.43067585606555
2,16,0.696036401859944,6.1583276202788
3,16,0.69387031202256,6.01299688596931
4,16,0.683954392303116,6.23268131868438
5,16,0.691639652828881,6.19331692258617
6,16,0.689020022700251,6.20188036977455
7,16,0.682959361663381,6.21478333399284
8,16,0.687961162350796,6.22136821067312
9,16,0.687409382690124,6.07049158349952
10,16,0.681211997778622,6.24193968935586
1,17,0.701569911392571,5.94129782835426
2,17,0.705549865736773,5.88574945211775
3,17,0.701162732361182,5.97564514060188
4,17,0.727962174552231,5.63264980329134
5,17,0.699876752621668,6.04766970244345
6,17,0.711737531205131,5.7720812646282
7,17,0.724219925160453,5.74527368706961
8,17,0.723843087775681,5.55590581941643
9,17,0.700845170615544,5.91072733151972
10,17,0.725230263893816,5.74318570312465
1,18,0.626377623001032,7.31792558502403
2,18,0.629019641983296,7.33227918614558
3,18,0.634224134446334,7.26018948418568
4,18,0.628866937125927,7.39266871763004
5,18,0.62791174337524,7.28389509000456
6,18,0.635138255900748,7.22746066451548
7,18,0.650047829614172,6.90440927555862
8,18,0.62515619968714,7.56680563987963
9,18,0.624567713546186,7.45560257108641
10,18,0.621726037340147,7.63479475774219
1,19,0.652666214139742,6.92399594876931
2,19,0.653936713851069,6.85758826787954
3,19,0.648467163783722,6.93712381361085
4,19,0.636464869469534,7.28960782955426
