rep,id,A1,tau1,A2,tau2,eta_A1,eta_tau1,eta_A2,eta_tau2
1,1,-1.81848138480505,-0.619173026817643,-0.829872534017117,3.19043178633384,-0.00501180543811253,-2.72411161476817,0.230931602197639,0.20421637288765
2,1,-1.76983259343709,-0.631766904803957,-0.819042943612636,3.21934083370678,0.0436369859298518,-2.73670549275448,0.24176119260212,0.23312542026059
3,1,-1.71457435122473,0.111938613472445,-0.862479611506298,2.56122891398363,0.0988952281422044,-1.99299997447808,0.198324524708458,-0.424986499462559
1,2,-1.94199337471443,-1.19291052034598,-0.81543248744677,3.79088273499375,-0.128523795347497,-3.29784910829651,0.245371648767986,0.804667321547564
2,2,-1.98742481671864,-1.64713763431748,-0.791515021547465,4.17818066128124,-0.173955237351705,-3.75207622226801,0.269289114667291,1.19196524783505
3,2,-1.9339693071411,-1.57230678258874,-0.784000514896483,3.97175713499759,-0.12049972777416,-3.67724537053926,0.276803621318273,0.9855417215514
1,3,-2.53444447347743,2.80663964245718,-1.321275295179,6.50655887613017,-0.720974894110488,0.701701054506656,-0.260471158964243,3.52034346268398
2,3,-2.21299872213706,5.90064927764716,-1.49210215680241,4.49254937056724,-0.399529142770123,3.79571068969663,-0.431298020587656,1.50633395712105
3,3,-2.22116683745583,5.92430608121824,-1.49707303811601,4.63107874889567,-0.407697258088889,3.81936749326771,-0.43626890190125,1.64486333544948
1,4,-1.65403915654102,3.99818950000072,-1.17721225156118,2.042345618055,0.159430422825918,1.89325091205019,-0.116408115346428,-0.943869795391188
2,4,-1.77034184800884,2.61393291489995,-1.09222277257014,2.75641644755474,0.0431277313580931,0.508994326949423,-0.0314186363553888,-0.229798965891453
3,4,-1.8800344544253,1.15642570206147,-0.998880075723773,3.42861760590092,-0.0665648750583576,-0.948512885889058,0.0619240604909826,0.442402192454733
1,5,-1.87851426081579,0.404266114072205,-0.935360935034745,3.49779667746097,-0.0650446814488568,-1.70067247387832,0.125443201180011,0.511581264014778
2,5,-1.91858048802575,-0.721880107456244,-0.849625099282478,3.63364580092453,-0.105110908658809,-2.82681869540677,0.211179036932278,0.647430387478341
3,5,-1.72535087826423,1.26582196580799,-0.966346926293583,2.77568471377184,0.0881187011027127,-0.839116622142537,0.0944572099211735,-0.210530699674348
1,6,-2.22259111216398,2.76470500957418,-1.22981282719647,4.87545376622557,-0.409121532797037,0.659766421623657,-0.169008690981717,1.88923835277938
2,6,-2.05883256951878,3.30841173413813,-1.23133808335462,4.0604210466447,-0.245362990151844,1.2034731461876,-0.170533947139864,1.07420563319851
3,6,-2.42832034615575,0.458333451169086,-1.08899972932155,5.86771577137211,-0.614850766788811,-1.64660513678144,-0.0281955931067894,2.88150035792592
1,7,-1.84551409136539,-0.295873940450009,-0.867329546116408,3.40860439587241,-0.0320445119984569,-2.40081252840054,0.193474590098348,0.422388982426217
2,7,-1.75885729374492,0.957466129967294,-0.9507232175521,3.02325882993205,0.054612285622019,-1.14747245798323,0.110080918662656,0.0370434164858562
3,7,-1.87188999717849,-0.349375401051376,-0.870717818312052,3.5513257902953,-0.0584204178115517,-2.4543139890019,0.190086317902704,0.565110376849109
1,8,-1.81152776479912,0.721921301467618,-0.946078831754048,3.2683278104518,0.00194181456781739,-1.38301728648291,0.114725304460708,0.28211239700561
2,8,-1.95589635570837,0.215279033074106,-0.941077248852516,3.93069213763539,-0.142426776341428,-1.88965955487642,0.11972688736224,0.944476724189202
3,8,-1.53959789564114,3.60740641659537,-1.11048222911662,1.39692135537383,0.273871683725796,1.50246782864484,-0.0496780929018665,-1.58929405807236
1,9,-1.48419992835084,1.10736382656433,-0.885186340783951,1.45688498775989,0.329269651016096,-0.997574761386194,0.175617795430805,-1.5293304256863
2,9,-1.49639866293799,1.1732770461261,-0.895014984610181,1.61069419438013,0.317070916428952,-0.931661541824428,0.165789151604575,-1.37552121906606
3,9,-1.55551297321319,0.840394101621973,-0.879963219754161,1.70860464743619,0.257956606153745,-1.26454448632855,0.180840916460595,-1.27761076601
1,10,-1.98937089787524,1.07219634929386,-1.02187845913993,3.92859979322411,-0.175901318508307,-1.03274223865667,0.0389256770748239,0.942384379777917
2,10,-1.76319883407099,3.04954181721857,-1.12674798410402,2.64089429616896,0.050270745295951,0.944603229268042,-0.065943847889266,-0.345321117277231
3,10,-1.85382519310143,1.12799098559758,-0.991349452887984,3.45348480522807,-0.0403556137344965,-0.976947602352952,0.0694546833267724,0.467269391781882
1,11,-2.0196249497476,1.90212321564442,-1.1006090394763,3.95295954332286,-0.206155370380666,-0.202815372306104,-0.0398049032615446,0.966744129876671
2,11,-2.1170746376453,1.10910961128501,-1.058920591038,4.44362489483658,-0.30360505827836,-0.995828976665523,0.00188354517675982,1.4574094813904
3,11,-1.83599704644562,3.11375399204187,-1.15340408709382,3.08676391138036,-0.0225274670786835,1.00881540409134,-0.0925999508790654,0.100548497934176
1,12,-1.39040940544388,1.30745518535283,-0.8773402195304,1.10815774484496,0.423060173923059,-0.797483402597703,0.183463916684356,-1.87805766860122
2,12,-1.49415290106298,0.6548449015034,-0.84916382912636,1.59599388425715,0.319316678303956,-1.45009368644713,0.211640307088396,-1.39022152918904
3,12,-1.48106399891928,1.39787105559353,-0.907920208875997,1.47135157649337,0.332405580447662,-0.707067532357001,0.152883927338759,-1.51486383695282
1,13,-1.80346306307003,-0.219987154516723,-0.861180893851144,3.17167170627077,0.010006516296905,-2.32492574246725,0.199623242363612,0.18545629282458
2,13,-1.59750140693723,1.95389310572883,-0.988093158855264,2.00382255117261,0.21596817242971,-0.151045482221699,0.0727109773594921,-0.982392862273579
3,13,-1.64273461594405,0.932160823913375,-0.912141775973673,2.09438401386927,0.170734963422892,-1.17277776403715,0.148662360241083,-0.89183139957692
1,14,-1.92489999187179,0.0827614743044065,-0.918777446810505,3.59402122676505,-0.111430412504852,-2.02217711364612,0.142026689404251,0.607805813318866
2,14,-1.87797568309222,0.481638567714599,-0.941388651752817,3.47567858556813,-0.064506103725283,-1.62330002023593,0.119415484461939,0.489463172121944
3,14,-1.63678108144974,2.68615024506511,-1.06114028342286,2.0973065889849,0.176688497917198,0.581211657114582,-0.000336147208106929,-0.888908824461288
1,15,-1.7444598440962,3.59837966165593,-1.16694536622678,2.48478635282339,0.069009735270736,1.49344107370541,-0.106141230012025,-0.5014290606228
2,15,-1.94007497793587,0.837069067198522,-0.989933442821383,3.79824503463869,-0.126605398568929,-1.26786952075201,0.0708706933933727,0.812029621192503
3,15,-1.97883205558308,1.01554995492322,-1.01574071715895,3.96770098667322,-0.165362476216138,-1.08938863302731,0.0450634190558059,0.98148557322703
1,16,-1.64219879629136,1.53838946412645,-0.966262227081865,2.29235734135954,0.171270783075581,-0.566549123824079,0.0945419091328913,-0.693858072086651
2,16,-1.59544030302254,1.53700510734396,-0.949419109706145,1.8125156691786,0.218029276344395,-0.567933480606573,0.111385026508611,-1.17369974426759
3,16,-1.61668216480923,0.98533291945579,-0.910556694147543,2.10587003971717,0.196787414557704,-1.11960566849474,0.150247442067213,-0.880345373729016
1,17,-2.05743340127018,1.26213205241305,-1.05588068140217,4.09987891489969,-0.243963821903241,-0.842806535537477,0.00492345481258805,1.1136635014535
2,17,-1.67910504339779,4.80626592186224,-1.25223030646676,2.06467632416246,0.134364535969143,2.70132733391171,-0.191426170251999,-0.92153908928373
3,17,-1.78149112000134,4.44899989522206,-1.24930807000736,2.59571349502605,0.0319784593655976,2.34406130727153,-0.188503933792599,-0.390501918420143
1,18,-1.40402135315401,5.1859208149568,-1.20748936763198,0.705431758381689,0.409448226212923,3.08098222700627,-0.146685231417224,-2.2807836550645
2,18,-1.68747149892026,2.36593594104011,-1.04821467744023,2.36189648293518,0.125998080446679,0.260997353089583,0.0125894587745308,-0.62431893051101
3,18,-1.75765336247025,2.03968141189329,-1.04049237935741,2.78348592943689,0.0558162168966909,-0.0652571760572416,0.020311756857351,-0.202729484009299
1,19,-1.98474534300719,6.4499012731811,-1.47588513021426,3.32636572450198,-0.17127576364025,4.34496268523057,-0.415080993999499,0.340150311055788
2,19,-2.22209810409016,5.19220032048237,-1.43917270220969,4.92870719457307,-0.408628524723222,3.08726173253184,-0.378368565994934,1.94249178112688
3,19,-2.30314427762696,4.45326421824009,-1.39520125865757,5.11011551936211,-0.489674698260026,2.34832563028956,-0.334397122442817,2.12390010591592
1,20,-1.48436186519924,3.26315271790729,-1.06795121003345,1.33193020369653,0.329107714167702,1.15821412995676,-0.00714707381869006,-1.65428520974966
2,20,-1.41726969396959,4.04585664680212,-1.11505681875153,0.867064945915712,0.396199885397346,1.94091805885159,-0.0542526825367706,-2.11915046753048
3,20,-1.65568135501189,1.40458664801404,-0.956558485096494,2.26749741097044,0.157788224355052,-0.700351939936491,0.104245651118262,-0.718718002475748
1,21,-2.01798372431184,4.13444795727648,-1.29165975592214,3.95333062203743,-0.204514144944901,2.02950936932596,-0.230855619707379,0.967115208591246
2,21,-2.13581549795899,3.84720317044496,-1.29894862104915,4.47065990779445,-0.322345918592049,1.74226458249443,-0.238144484834394,1.48444449434826
3,21,-1.8610962600713,6.79031975419023,-1.4720894127976,2.92096873378892,-0.0476266807043628,4.6853811662397,-0.411285276582845,-0.0652466796572715
1,22,-1.82747687257899,1.12063909332217,-0.981624282742341,3.1807077162877,-0.0140072932120543,-0.984299494628359,0.0791798534724146,0.19449230284151
2,22,-1.53831364873011,3.68368714207431,-1.11846119942256,1.57743937766827,0.275155930636832,1.57874855412378,-0.0576570632078024,-1.40877603577792
3,22,-1.5206083021068,3.64740492996199,-1.10798019292502,1.2932734779101,0.292861277260142,1.54246634201146,-0.0471760567102655,-1.69294193553609
