rep,id,A1,tau1,A2,tau2
1,21,0.205569878488952,1.15756419467838,0.388822724139807,95.246890157044
2,21,0.226221634510725,1.51806192166132,0.36401454752112,98.1764622846487
3,21,0.124929629789525,0.480204194331177,0.473433536459117,133.924512019238
1,30,0.186298098966017,1.24747392341868,0.378243328801931,126.883230003606
2,30,0.148274184369148,0.838591487773113,0.411028003550482,155.498640266527
3,30,0.153906568869858,0.935097419855383,0.396007839480969,171.855140909399
1,31,0.102779940561422,5.10628089708048,0.232417646543351,2748.59632479207
2,31,0.10404392861522,5.03052862765957,0.233390901030366,2658.72544142347
3,31,0.10812413580118,5.18685029408779,0.232177268235996,2502.73988527026
1,32,0.224312939518363,3.72718125730118,0.279223295199294,266.622869756521
2,32,0.194177488663076,2.27242355803747,0.316636699527937,230.270501186471
3,32,0.249027948144895,6.18191577597253,0.24366400462386,353.074421464216
1,33,0.203113287847455,1.63858316540322,0.351990033680075,138.772756142384
2,33,0.173642203239206,1.09956478315634,0.385363217310604,143.167261449091
3,33,0.134316151940895,0.713772043243457,0.424560392441853,172.520899357286
1,34,0.18595027962048,7.09698742264722,0.227450758037966,828.642777262531
2,34,0.160156017728261,4.64907944232412,0.253004908762018,766.515277035603
3,34,0.128917291777789,2.55343331665782,0.291239785133662,751.892181514107
1,35,0.226734466520481,2.05051554713633,0.333684368870504,134.015921806162
2,35,0.233963812354919,1.86960205429712,0.346233030386955,106.735386618722
3,35,0.205830972040684,1.59297762268836,0.351814448307015,141.096996287112
1,36,0.209855963780319,2.29791032162075,0.31821243250425,192.166893373521
2,36,0.201760158793327,1.85857211224474,0.338890213781348,162.256329487683
3,36,0.165808561790247,0.980197980565247,0.396598465426143,141.861043357089
1,37,0.326005727139816,3.44905151606931,0.304045012725181,81.644834616477
2,37,0.232669705838572,0.751107674674758,0.449163131870989,42.4567184298204
3,37,0.265907015631352,1.48857738319864,0.371046432038541,66.3689534745967
1,38,0.176405336537134,1.72073512324819,0.340229286160518,215.041779754382
2,38,0.205451759499202,2.81399082865539,0.301185439189872,239.585839513325
3,38,0.177336964001314,2.01597178114122,0.325633853387175,248.135047402797
1,39,0.206001941975466,4.4281776960289,0.263963856787566,386.980617329808
2,39,0.223747255357729,7.96623785399689,0.22490216458289,579.919905303376
3,39,0.202285785470712,4.08900926301196,0.270222008543773,365.129995279763
1,22,0.299325306312853,2.08868690884814,0.342344362786859,68.0933472429638
2,22,0.306848870320181,2.31586913088725,0.335046697111935,68.3168275169218
3,22,0.342062641033952,3.42394192142005,0.303199054296399,77.8337498545598
1,40,0.205260137808382,1.0743359708943,0.401246853885923,81.8357950302604
2,40,0.288227338786678,3.73413868425438,0.289373933435149,133.537913504787
3,40,0.252318205712135,2.25908203357463,0.328521823415849,113.158809874864
1,41,0.201342995481267,2.03192247593268,0.326490387550037,195.300035019337
2,41,0.187956999584796,1.68515602674403,0.343744432486846,183.403626756898
3,41,0.187242971630107,1.35502262691185,0.367016542377605,144.083808452816
1,42,0.193836306990901,2.92164391898245,0.295764784780705,290.172506801267
2,42,0.167764818582938,1.86524415700995,0.329885320112024,269.271562351371
3,42,0.191139513330146,2.43412348193902,0.309590207564296,259.206420027656
1,23,0.214049092283445,1.34172027987043,0.376933885489844,94.9451858735701
2,23,0.252169059587746,1.95764651076033,0.341048153578675,100.439925226321
3,23,0.224374694007569,1.57165733000091,0.359202773945799,105.859056273
1,24,0.137217447647388,1.72872943255875,0.331639960790255,394.560502005724
2,24,0.137408580510654,1.74455414188512,0.329129395581275,413.419333627202
3,24,0.185935176773797,3.09797091965553,0.289434765104464,342.606529732176
1,25,0.200220446192054,1.65635566759376,0.348536048164184,151.679414441377
2,25,0.238015563161575,3.77950599524414,0.280050027338991,232.894398810735
3,25,0.254344931058903,3.64147465034721,0.286793588295364,181.074865847622
1,26,0.118999673211502,7.2348501338934,0.213729481770892,2731.29325005672
2,26,0.119494473999342,5.00598328375317,0.238661071019227,1790.01017684718
3,26,0.110535434234492,4.32203535712384,0.246601716949164,1878.88931694982
1,27,0.238061848673993,1.72657554244799,0.35234774240639,99.5477971105387
2,27,0.247735537822556,2.33417357328781,0.323913723541055,125.07848148965
3,27,0.26943990299025,2.96115809970791,0.304919802443291,131.173034034444
1,28,0.144764882223446,4.62460961863926,0.248451611024153,1049.75204307322
2,28,0.137391713487299,4.98763272946707,0.241683605964617,1296.05294714957
3,28,0.160798621455887,8.30084508973415,0.213516093560548,1424.00122894913
1,29,0.287692109248414,6.59149971804193,0.244759411012591,249.546514296936
2,29,0.325433936426895,7.72371007100328,0.2389414689868,203.090954688241
3,29,0.237689318513079,3.21001707409843,0.295264358898443,187.864590167932
