rep,id,A1,tau1
1,43,0.614979677527373,4.77068023260239
2,43,0.593220912574459,4.73004754608268
3,43,0.599801436065028,4.68525493639987
4,43,0.607396821423678,4.77217524196541
5,43,0.611904340369936,4.81312656768691
6,43,0.602746866170509,4.74267446423542
7,43,0.601062299527679,4.71155814885277
8,43,0.607791239762248,4.76181006435419
9,43,0.602773969113885,4.80467275376598
10,43,0.608976978642344,4.76135587038755
1,52,0.539901457504368,4.30234969629245
2,52,0.54413836717354,4.29977693657835
3,52,0.536258078221731,4.19829347681385
4,52,0.532818078631268,4.19796385371842
5,52,0.547233452098387,4.36035786950114
6,52,0.539440727350288,4.27308353312749
7,52,0.545384517942699,4.23541315393379
8,52,0.5299965724296,4.20335856764594
9,52,0.544432390990159,4.31688606302651
10,52,0.550632310848358,4.33302147115751
1,53,0.572556866097775,4.66700337787236
2,53,0.578161804867552,4.51224929566073
3,53,0.570329740156075,4.42826326542366
4,53,0.570758577482679,4.48461477536295
5,53,0.570881283521708,4.58502324887272
6,53,0.575844425975099,4.52389452462267
7,53,0.572427212287871,4.57685069101244
8,53,0.569695471850173,4.5040180227861
9,53,0.576767907115424,4.50176925594796
10,53,0.577301680895012,4.55817904718752
1,54,0.474043774391222,3.72581209446813
2,54,0.484005419364331,3.88376435939088
3,54,0.480799171162208,3.85392408782968
4,54,0.494301778318178,3.84784078621099
5,54,0.482448375041331,3.86997712699148
6,54,0.499281727237921,3.99165442976314
7,54,0.485381795198409,3.79064590826478
8,54,0.494384940024765,3.95754781909656
9,54,0.496498141025087,3.94687612755226
10,54,0.486496725636837,3.88599975608684
1,55,0.422726602630298,3.40949405392306
2,55,0.429216136660222,3.41217221727851
3,55,0.418052069211266,3.36591771349547
4,55,0.418702640819689,3.42098773799662
5,55,0.423624187637002,3.36684118113376
6,55,0.411695414001989,3.23499942725245
7,55,0.41743553856873,3.30758296652709
8,55,0.413448410131956,3.30658958702469
9,55,0.415385784528155,3.28212927539286
10,55,0.419360405293283,3.36018958969562
1,56,0.42619426490747,3.32579322353143
2,56,0.442131403485464,3.53003717920437
3,56,0.426497228931047,3.36016280379272
4,56,0.442242738889481,3.47524673855016
5,56,0.441541656843649,3.55885725100048
6,56,0.436733074059432,3.51083313548987
7,56,0.431281660589479,3.42731473343294
8,56,0.44009661988504,3.57982318462651
9,56,0.432249730883262,3.42292709607599
10,56,0.444939879537459,3.49506878540431
1,57,0.467041944664312,3.76157095341657
2,57,0.459927839907978,3.7021200809332
3,57,0.471525239573529,3.77523293892694
4,57,0.457700175074309,3.61175217228192
5,57,0.459605510003527,3.66234755226207
6,57,0.459433309170106,3.66923145168214
7,57,0.467964724083493,3.73630517335339
8,57,0.472004563111723,3.80433338996293
9,57,0.45411491339625,3.62979785825764
10,57,0.463921741072535,3.6258849635887
1,58,0.361360521913277,2.90183717888666
2,58,0.346079426482352,2.79411048895615
3,58,0.337885098186503,2.71971011363814
4,58,0.34305915203593,2.71231667098051
5,58,0.347762382014172,2.83479332973537
6,58,0.344591329472104,2.76126895203497
7,58,0.341270096484043,2.77376250338552
8,58,0.364235963695337,2.94883023527963
9,58,0.345136982538031,2.74535188446272
10,58,0.367490394448071,2.96589018072143
1,59,0.413218222390119,3.41812137112032
2,59,0.401290972819818,3.1731205054477
3,59,0.414527518020683,3.2699524021357
4,59,0.42269307966521,3.46973077592813
5,59,0.413755990959011,3.23415167991865
6,59,0.406390482839839,3.26910464826651
7,59,0.415548412696866,3.32543336305134
8,59,0.408082136353914,3.37186780698352
9,59,0.409591576688837,3.26685724926123
10,59,0.405871537428372,3.28557809742792
1,60,0.438498993598914,3.4612465093481
2,60,0.432305398033689,3.43592882802658
3,60,0.437840381250951,3.49101097492859
4,60,0.426049535666021,3.34795109914711
5,60,0.445355816999112,3.62843252076537
6,60,0.434568771197617,3.52309942383808
7,60,0.426090592784513,3.37414327860971
8,60,0.43786687579935,3.49989289535592
9,60,0.440950041432903,3.58339224504653
10,60,0.426588150715665,3.44599589559133
1,61,0.481003542009268,3.89272472199479
2,61,0.472961210445489,3.75273137620644
3,61,0.485599509338827,3.91472553214434
4,61,0.495321814647349,3.92365076593045
5,61,0.480451573199455,3.80450832495848
6,61,0.494656105670547,3.97154417306202
7,61,0.480115264900664,3.81692925922085
8,61,0.495457826549235,3.93945932707907
9,61,0.488032051289725,3.84121299270523
10,61,0.478611275859053,3.83437661001442
1,44,0.489790483501345,3.92774429281919
2,44,0.478341618646065,3.82686919643675
3,44,0.484428845428297,3.81433563082972
4,44,0.473315618067458,3.79119001402984
5,44,0.503056720034547,4.04009984840701
6,44,0.478222866075452,3.7838126975793
7,44,0.485087750373656,3.83140865384071
8,44,0.477067363507048,3.76023912962733
9,44,0.470395737599191,3.74374567249222
10,44,0.484582052304697,3.85289581163342
1,62,0.452407023095692,3.5992421423066
2,62,0.458122230588586,3.70681715626303
3,62,0.451420342056235,3.65568711751922
4,62,0.450280889216504,3.53678576562872
5,62,0.460641109458846,3.63082805913338
6,62,0.447016463753703,3.52801014500843
7,62,0.459168239606239,3.56327078692604
8,62,0.455613965466925,3.66305673696113
9,62,0.447567358135674,3.59228164602828
10,62,0.459521309335163,3.72833117430202
1,45,0.669650988760162,5.28815838638434
2,45,0.661998487008582,5.15481191707738
3,45,0.666911455917983,5.30559720130867
4,45,0.657212033262899,5.17135936395973
5,45,0.659297160281615,5.16906958302379
6,45,0.668401939135975,5.2463411348629
7,45,0.672543327729081,5.25161319851399
8,45,0.671515040305146,5.25942541390774
9,45,0.660903464382358,5.17223452542754
10,45,0.667652432954039,5.22124044145346
1,46,0.559131622179002,4.34135293253534
2,46,0.550442294244739,4.33749422466584
3,46,0.559462842680209,4.42880772828474
4,46,0.548092815249216,4.34226426137929
5,46,0.558763944834869,4.39884772592132
6,46,0.543852542470795,4.40874560556705
7,46,0.551378467656517,4.40965709224778
8,46,0.554169920536429,4.44890536553261
9,46,0.555809192666295,4.43374685634964
10,46,0.560619192877744,4.43976985800048
1,47,0.646965104753306,5.06438544429831
2,47,0.645889122660358,5.10027791283369
3,47,0.650366594979841,5.19540082327992
4,47,0.646611942592809,5.18470753518044
5,47,0.648114221910326,5.0632924039575
6,47,0.648200401457467,4.99205597672142
7,47,0.648208153943527,5.13545363315229
8,47,0.657222338431369,5.14353952886714
9,47,0.66017495222498,5.29560281400507
10,47,0.642275060839569,5.10738343834907
1,48,0.637340681007015,5.04482966453609
2,48,0.630563065469537,4.98908055559579
3,48,0.640457968878979,5.04103640730379
4,48,0.640398213896295,5.14697701205334
5,48,0.637376664350685,4.94083527398758
6,48,0.63690576964566,5.02322198331271
7,48,0.630782764355924,4.91908826383157
8,48,0.639990795962066,4.99599658035395
9,48,0.620359046238711,4.95228391855632
10,48,0.635553949935008,4.96344492482986
1,49,0.620892535563398,5.00151354524457
2,49,0.61763773947653,4.88102420262208
3,49,0.618233634624786,4.84806789903332
4,49,0.630717197347939,4.87667567685268
5,49,0.619831793391284,4.96406427267256
6,49,0.614501685412444,4.87043451499891
7,49,0.601489203956372,4.68081450245508
8,49,0.61509980098122,4.80286582885019
9,49,0.605413905013311,4.77405648522118
10,49,0.613578590027267,4.80584920766338
1,50,0.543176250814996,4.24043059794312
2,50,0.54815294233132,4.22601650037543
3,50,0.555480366871445,4.19066823247451
4,50,0.556294631283569,4.41692007436959
5,50,0.545068701876889,4.26010191433851
6,50,0.537256480901938,4.26990115756849
7,50,0.552652453031891,4.33835380934178
8,50,0.552702601275961,4.3047782498597
9,50,0.550517572245912,4.35813504380756
10,50,0.557401625373594,4.33828206988791
1,51,0.479401077459163,3.81545358600037
2,51,0.477275435313877,3.73611285917453
3,51,0.478799116950194,3.81549812223284
4,51,0.489037506864386,3.92829512286917
5,51,0.491863984083334,3.99652775037953
6,51,0.49481523881092,3.95062447517668
7,51,0.487929440576285,3.81476864461961
8,51,0.494613172514163,3.96917894803714
9,51,0.481474885886311,3.81379365964641
10,51,0.488716279575095,3.95384403763031
