rep,id,A1,tau1,eta_A1,eta_tau1
1,1,-0.518098781292835,1.53787996311383,0.158774980073488,0.189221696785702
2,1,-0.53411729704282,1.5241198559268,0.142756464323504,0.17546158959867
3,1,-0.500672747596591,1.56021141972223,0.176201013769733,0.211553153394101
1,2,-0.610839088070648,1.42098996828791,0.0660346732956757,0.0723317019597791
2,2,-0.594706708889093,1.43523729780002,0.0821670524772299,0.0865790314718879
3,2,-0.614391140745171,1.41609509155742,0.0624826206211522,0.0674368252292947
1,3,-0.575674877190658,1.47067091290346,0.101198884175666,0.122012646575334
2,3,-0.548312155185026,1.5029665591694,0.128561606181298,0.154308292841266
3,3,-0.534238122405106,1.51787188859312,0.142635638961217,0.169213622264993
1,4,-0.740397540428653,1.27413703719592,-0.0635237790623296,-0.0745212291322139
2,4,-0.701046171829893,1.31529750177971,-0.0241724104635695,-0.0333607645484226
3,4,-0.742180713997795,1.27397539633561,-0.065306952631472,-0.0746828699925157
1,5,-0.861666371952348,1.10368967387114,-0.184792610586025,-0.244968592456992
2,5,-0.829954085901382,1.1526713845481,-0.153080324535059,-0.195986881780035
3,5,-0.896561911005401,1.10259761389035,-0.219688149639077,-0.246060652437785
1,6,-0.825678100293371,1.16695344229445,-0.148804338927048,-0.181704824033678
2,6,-0.86339155148005,1.13090136917926,-0.186517790113727,-0.217756897148872
3,6,-0.832553036307348,1.15053127944589,-0.155679274941025,-0.19812698688224
1,7,-0.762803697603351,1.24872537093306,-0.0859299362370272,-0.099932895395074
2,7,-0.765287103132181,1.24036002431511,-0.0884133417658572,-0.108298242013018
3,7,-0.785694178717444,1.21915668829534,-0.108820417351121,-0.129501578032789
1,8,-0.996521797865335,0.931685052394144,-0.319648036499012,-0.416973213933986
2,8,-1.02594412468134,0.919222030159184,-0.349070363315022,-0.429436236168945
3,8,-1.03619172749742,0.907304734106847,-0.359317966131093,-0.441353532221282
1,9,-0.919406096668562,1.05164046606659,-0.242532335302238,-0.297017800261537
2,9,-0.899381275388785,1.07957687220857,-0.222507514022461,-0.26908139411956
3,9,-0.891979125126221,1.08312859089151,-0.215105363759898,-0.265529675436624
1,10,-0.827574253091917,1.18417946321223,-0.150700491725593,-0.164478803115902
2,10,-0.848652463523528,1.15282811943441,-0.171778702157204,-0.19583014689372
3,10,-0.825664827265716,1.16568639133732,-0.148791065899393,-0.182971874990811
1,11,-0.724229414801563,1.29525231052303,-0.0473556534352394,-0.0534059558050972
2,11,-0.702223228164431,1.33696814853744,-0.0253494667981071,-0.0116901177906943
3,11,-0.712894079429612,1.30904722389253,-0.0360203180632884,-0.0396110424356009
1,12,-0.707205882345581,1.33055496042143,-0.030332120979258,-0.0181033059067017
2,12,-0.725974996012806,1.29795039207577,-0.0491012346464826,-0.050707874252357
3,12,-0.726659690647534,1.29526960330695,-0.0497859292812105,-0.0533886630211748
1,13,-0.781672532060125,1.19704461614474,-0.104798770693802,-0.151613650183392
2,13,-0.804285407813233,1.18794268838318,-0.12741164644691,-0.160715577944953
3,13,-0.775518561030176,1.22090156032128,-0.0986447996638523,-0.127756706006848
1,14,-0.415866517256007,1.66004360054211,0.261007244110316,0.311385334213982
2,14,-0.409845692361043,1.67587796188139,0.267028069005281,0.327219695553265
3,14,-0.409162002629528,1.67167668619491,0.267711758736795,0.323018419866782
1,15,-0.602095885730706,1.44477629945369,0.0747778756356177,0.0961180331255622
2,15,-0.608743951327471,1.42661615785951,0.0681298100388521,0.0779578915313823
3,15,-0.570132620151719,1.47186363730253,0.106741141214604,0.123205370974399
1,16,-0.427682015953393,1.65407831549581,0.249191745412931,0.305420049167676
2,16,-0.44296956893304,1.62671339816601,0.233904192433283,0.278055131837883
3,16,-0.42321074057208,1.66011072608761,0.253663020794243,0.311452459759485
1,17,-0.464807959868561,1.60723929574896,0.212065801497762,0.258581029420829
2,17,-0.456119296991292,1.61814021607919,0.220754464375031,0.269481949751061
3,17,-0.475308075964413,1.5986159902228,0.20156568540191,0.249957723894675
1,18,-0.488073941006323,1.60353334009183,0.18879982036,0.254875073763699
2,18,-0.484450542248922,1.57525248823394,0.192423219117401,0.22659422190581
3,18,-0.499437665828344,1.55958997122212,0.17743609553798,0.210931704893994
1,19,-0.616168593604688,1.42992086718684,0.0607051677616354,0.0812626008587101
2,19,-0.616538964421204,1.41552313702332,0.060334796945119,0.0668648706951895
3,19,-0.612521648032736,1.42399163904481,0.0643521133335877,0.0753333727166778
1,20,-0.71132327918369,1.30745741204403,-0.0344495178173667,-0.0412008542841042
2,20,-0.704031866815094,1.30775367525489,-0.0271581054487705,-0.0409045910732402
3,20,-0.727958050848907,1.29361529837653,-0.0510842894825839,-0.0550429679515974
