rep,id,A1,tau1
1,43,0.593574699394259,5.33582389705295
2,43,0.606207758585591,5.52986151024876
3,43,0.614624457232582,5.53881449601633
4,43,0.610765283380761,5.62209495273644
5,43,0.597815897487089,5.46145870268624
6,43,0.605515851943118,5.43323910236267
7,43,0.603516572920832,5.32672310622483
8,43,0.604092171198961,5.41495675284489
9,43,0.598332755162813,5.55020890816788
10,43,0.60434142408302,5.55158011769113
1,52,0.542056460977407,4.64047100465577
2,52,0.533679957207432,4.64089857964182
3,52,0.532247813023594,4.51282761993633
4,52,0.544293494689522,4.7107846100099
5,52,0.550200068788098,4.76971801801447
6,52,0.534800509615532,4.51642484285464
7,52,0.544622643354032,4.68816891495074
8,52,0.53745503749156,4.66554118021293
9,52,0.533442647824568,4.61919442204482
10,52,0.536428001931137,4.6681758622833
1,53,0.576365405398306,5.03029603571183
2,53,0.574514960177568,5.10973372806503
3,53,0.573082133517894,5.01993796672193
4,53,0.582174137481713,5.22633269622714
5,53,0.581822350646042,4.99908844205215
6,53,0.568373594906374,5.03691385571253
7,53,0.563440076722718,4.92947553285101
8,53,0.567291276000328,4.99667444523998
9,53,0.58639405154367,5.31181300730555
10,53,0.567317608271349,4.97515066456044
1,54,0.491579001314405,4.12286887317404
2,54,0.476000526566345,3.95343177866363
3,54,0.480973085106477,3.89121730612813
4,54,0.496877586562502,4.11650331258278
5,54,0.476575798803208,3.89333863592312
6,54,0.487165429324565,4.04099212478892
7,54,0.477933184962833,3.94502351963388
8,54,0.489761545386287,4.04292781969841
9,54,0.472750274615806,3.80058771020742
10,54,0.486737553452225,3.98322137531508
1,55,0.424913352336715,3.29578185227395
2,55,0.423826437299021,3.36133424284956
3,55,0.416233079494877,3.31439569125354
4,55,0.436305090906585,3.44211186264836
5,55,0.42468181903654,3.34869722172967
6,55,0.429709233270645,3.40788788344037
7,55,0.424473504368104,3.31799615065733
8,55,0.419421475742312,3.22693945596426
9,55,0.423556609412199,3.25412582977203
10,55,0.422760834517345,3.3387296820008
1,56,0.428539684422537,3.34802805277333
2,56,0.426649858412838,3.32379534911865
3,56,0.424596117485539,3.36369761847753
4,56,0.432502055110842,3.38573311917879
5,56,0.43606971336637,3.41110239877663
6,56,0.439553908030804,3.51330365966444
7,56,0.430853915313945,3.37016406882591
8,56,0.432578208498654,3.41318337947903
9,56,0.430961551611674,3.35371938494188
10,56,0.440669494366591,3.51102210589222
1,57,0.467353040843482,3.79893210833859
2,57,0.458454993662128,3.64660320905655
3,57,0.456220975579706,3.70911079642365
4,57,0.462311605403796,3.78539972941953
5,57,0.466225779845053,3.78215930864088
6,57,0.457620727311195,3.70899812600809
7,57,0.471232659473051,3.82215986595783
8,57,0.452090874567623,3.68782082553473
9,57,0.461418093815531,3.66930248958138
10,57,0.468357220375418,3.87329334362736
1,58,0.347451092724503,2.50575652713136
2,58,0.356608872416134,2.59434583350725
3,58,0.337139298101484,2.43549678105169
4,58,0.350630777193486,2.52305539214772
5,58,0.362589244354996,2.61553061093072
6,58,0.350700059439137,2.55427353248227
7,58,0.353527263061801,2.57603066887738
8,58,0.346397712554133,2.53771249985737
9,58,0.367189203700064,2.7253561498825
10,58,0.361144675364298,2.62725482261115
1,59,0.402753648632142,3.06336748584903
2,59,0.41667121116376,3.25386599495863
3,59,0.411388114638696,3.17551014860969
4,59,0.40453495856158,3.09873802426095
5,59,0.412055417132415,3.20487878017485
6,59,0.424001291713234,3.36975093232725
7,59,0.403267624318694,3.0600715109795
8,59,0.418680771768619,3.24252381320812
9,59,0.409617044943896,3.1654805134577
10,59,0.411519113530583,3.18984437988028
1,60,0.426044384862799,3.39040065713264
2,60,0.429066591404896,3.35531250895456
3,60,0.430168683065067,3.39002819754167
4,60,0.431843424231517,3.46542935521106
5,60,0.435583824292077,3.42367528254036
6,60,0.430287805132208,3.43796663189506
7,60,0.428947049903912,3.40765858625135
8,60,0.432270677169787,3.43350044570544
9,60,0.443453099025162,3.48652398815153
10,60,0.444407345590658,3.56481010346668
1,61,0.479126270136228,4.00086390398613
2,61,0.482202948265274,3.93917133754357
3,61,0.490976414084788,4.13714797073553
4,61,0.489309693224275,4.05797468558768
5,61,0.486831855576229,4.04722173115232
6,61,0.478850877751224,3.87903890573329
7,61,0.48765502196652,3.99609899200053
8,61,0.480439153128017,3.91467453622183
9,61,0.492079886167288,4.02645477528675
10,61,0.484302721584472,4.06751978126363
1,44,0.468603429418276,3.81980380156808
2,44,0.470083046596944,3.89780478103984
3,44,0.493149796461328,4.14791286889477
4,44,0.496990763183366,4.17299405370063
5,44,0.481958713621299,3.9970392054554
6,44,0.491693700893158,4.08751359468745
7,44,0.486212172418342,4.10859945708924
8,44,0.498869598430438,4.24721245621238
9,44,0.484007318606087,4.04208607870014
10,44,0.493986614795654,4.13642191680953
1,62,0.455173075739993,3.78022022173469
2,62,0.444015546163869,3.51594855255438
3,62,0.447763779993079,3.55082599805878
4,62,0.455659150417556,3.63556483161878
5,62,0.460463200734773,3.80346139747479
6,62,0.454342547734071,3.61437870865245
7,62,0.460339141822312,3.80025306305656
8,62,0.451394518430059,3.60697297430591
9,62,0.455925243320368,3.62377498718616
10,62,0.44321733566839,3.52137086709312
1,45,0.6636648993722,6.4004498722201
2,45,0.661809772097442,6.21048490631636
3,45,0.672572426458999,6.34394643337964
4,45,0.66512933047277,6.42127258232595
5,45,0.666337647206135,6.27555265015664
6,45,0.669681140129849,6.38213725153494
7,45,0.658195478634599,6.19002308109508
8,45,0.673290163415398,6.37882158693173
9,45,0.663112580597656,6.32778672259108
10,45,0.668193164808317,6.2673871082091
1,46,0.548161075703951,4.79159167921013
2,46,0.552097699156178,4.77420919252764
3,46,0.565772652367148,4.91671673032072
4,46,0.546450293432244,4.75729395859751
5,46,0.543885415399047,4.72742904469333
6,46,0.551757541457435,4.78202867767146
7,46,0.558452555039469,4.78480597928574
8,46,0.537808687144598,4.6978902474345
9,46,0.548323224675862,4.69181852516859
10,46,0.555957637515103,4.86011612281874
1,47,0.644844998475815,5.94288052795147
2,47,0.647410780017624,5.93739802108464
3,47,0.649451157898928,6.01659613040593
4,47,0.654286039424944,6.01538747682201
5,47,0.656530735994488,6.20437359485012
6,47,0.651275497856454,6.00183564536227
7,47,0.643793229183744,6.13710787741503
8,47,0.660074836677325,6.25576225228482
9,47,0.651085373845812,5.99865922004977
10,47,0.641540587736462,5.90721820010656
1,48,0.644705208691408,5.96520882268517
2,48,0.641820244666839,5.92961333828721
3,48,0.62694134848556,5.73496684497101
4,48,0.634528716802855,5.92363739830553
5,48,0.638504180638071,5.9731417148974
6,48,0.623829286662111,5.71257311667626
7,48,0.639657449368432,5.93059976807131
8,48,0.63563275696778,5.79163294891536
9,48,0.625706656888746,5.73588396849285
10,48,0.618136619923629,5.59810413224514
1,49,0.6209957122729,5.72689517842449
2,49,0.609574047542748,5.40527582853774
3,49,0.616549864139619,5.69429199968678
4,49,0.616299843421303,5.61574918058456
5,49,0.615422786009195,5.43290702152421
6,49,0.608719087518928,5.53165887791622
7,49,0.620730788722302,5.67722910923973
8,49,0.613023354073712,5.57989576745916
9,49,0.618209811214147,5.65583424310955
10,49,0.614929180208269,5.5600684087396
1,50,0.54092699819111,4.66550331857966
2,50,0.54127071881138,4.67324540518624
3,50,0.55404979145129,4.85838895943016
4,50,0.542096985838608,4.67836565059669
5,50,0.543526830927843,4.59791227522396
6,50,0.549218667707619,4.77026688336209
7,50,0.545102915528577,4.62580924691212
8,50,0.549706754726127,4.68733862627224
9,50,0.550215866904619,4.82128842853057
10,50,0.553179379536273,4.80647985365976
1,51,0.480043378259447,3.96613911493276
2,51,0.494064680590693,4.17868144113101
3,51,0.482476421909175,3.86215313674221
4,51,0.484516750344601,4.02674194875568
5,51,0.486832916895758,4.0275334365968
6,51,0.49145720924252,4.02373578153623
7,51,0.493351874086769,4.11130062700976
8,51,0.486354660967523,3.95786657450764
9,51,0.468677522270041,3.74910856401342
10,51,0.488764800537855,4.0637824920186
