rep,id,A1,tau1
1,21,0.583225017426634,5.47324851460513
2,21,0.586565328992461,5.2602091589168
3,21,0.582254784039094,5.48982943910497
4,21,0.587471254686527,5.53087379606028
5,21,0.598294142592702,5.33334929186106
6,21,0.567985572919581,6.15526531728731
7,21,0.599497539290521,5.20115013863941
8,21,0.568325738713346,6.33677092582498
9,21,0.571330001992778,6.08209874091662
10,21,0.591926744540426,5.01473515380009
1,22,0.540306224468513,6.9104719289753
2,22,0.571189280705024,6.00841412120177
3,22,0.531659662491401,7.72062938864247
4,22,0.555880214056997,6.41903687654253
5,22,0.550507609180168,6.6416327879335
6,22,0.557311045400314,6.95516057639942
7,22,0.55029019799589,6.93618531392685
8,22,0.54823638542636,7.10768013782481
9,22,0.550673344837287,6.74503164123249
10,22,0.560154716815114,6.39454175589181
1,23,0.339612401984639,36.9729851578574
2,23,0.329170067120414,41.4551045530075
3,23,0.327646770029366,39.6450396500588
4,23,0.338188926846111,38.1415430546808
5,23,0.33454906201117,36.8000123442577
6,23,0.327843119067678,41.7512383330417
7,23,0.324299398256762,41.8345461351481
8,23,0.340429326149485,36.2039821497858
9,23,0.325982459211921,42.3446328465757
10,23,0.329939682344581,41.3246980672592
1,24,0.504148407366007,8.98408015118993
2,24,0.51907801403526,8.16733569094173
3,24,0.493115838512852,10.2576600259611
4,24,0.504813654494103,9.35213043622572
5,24,0.500500517850004,9.44600513950738
6,24,0.507106178119355,8.78907483775929
7,24,0.507329984302025,8.83479368403671
8,24,0.50491520792431,8.75231685272465
9,24,0.523346623213179,7.88102320356711
10,24,0.540229192238865,7.34428311349497
1,25,0.550819115947037,6.39176251643045
2,25,0.583478661941123,5.60897340166776
3,25,0.582464855944253,5.81950771263954
4,25,0.562083271342998,6.35727100243084
5,25,0.561771725130307,6.28649718623795
6,25,0.558588676549343,6.29135680912787
7,25,0.573714926803056,6.20364961558825
8,25,0.556679742326781,6.52298413183773
9,25,0.554463400441683,6.52757814762645
10,25,0.563061503738955,6.39957437848494
1,26,0.421843370773655,17.0066015925188
2,26,0.439077670358622,15.7801630846279
3,26,0.403149966275401,19.5976176996174
4,26,0.419399836722444,17.9775463081281
5,26,0.406172816197715,18.561117460945
6,26,0.405749844095418,19.9237048058377
7,26,0.425842415274202,16.7786409698332
8,26,0.408570178854158,18.8851899533146
9,26,0.408010676232334,19.4911083817294
10,26,0.411783264842559,18.0753837657472
1,27,0.580806366344759,5.69137453147418
2,27,0.566496562941266,6.47430763602009
3,27,0.571857828126204,5.83515929978591
4,27,0.574016458898309,5.96773479567912
5,27,0.559400771093297,6.38923919261939
6,27,0.572048652007524,6.01742996015875
