rep,id,eta_A1,eta_tau1,eta_A2,eta_tau2
1,21,-0.00501180543811253,-2.72411161476817,0.230931602197639,0.20421637288765
2,21,0.0436369859298518,-2.73670549275448,0.24176119260212,0.23312542026059
3,21,0.0988952281422044,-1.99299997447808,0.198324524708458,-0.424986499462559
1,30,-0.128523795347497,-3.29784910829651,0.245371648767986,0.804667321547564
2,30,-0.173955237351705,-3.75207622226801,0.269289114667291,1.19196524783505
3,30,-0.12049972777416,-3.67724537053926,0.276803621318273,0.9855417215514
1,31,-0.720974894110488,0.701701054506656,-0.260471158964243,3.52034346268398
2,31,-0.399529142770123,3.79571068969663,-0.431298020587656,1.50633395712105
3,31,-0.407697258088889,3.81936749326771,-0.43626890190125,1.64486333544948
1,32,0.159430422825918,1.89325091205019,-0.116408115346428,-0.943869795391188
2,32,0.0431277313580931,0.508994326949423,-0.0314186363553888,-0.229798965891453
3,32,-0.0665648750583576,-0.948512885889058,0.0619240604909826,0.442402192454733
1,33,-0.0650446814488568,-1.70067247387832,0.125443201180011,0.511581264014778
2,33,-0.105110908658809,-2.82681869540677,0.211179036932278,0.647430387478341
3,33,0.0881187011027127,-0.839116622142537,0.0944572099211735,-0.210530699674348
1,34,-0.409121532797037,0.659766421623657,-0.169008690981717,1.88923835277938
2,34,-0.245362990151844,1.2034731461876,-0.170533947139864,1.07420563319851
3,34,-0.614850766788811,-1.64660513678144,-0.0281955931067894,2.88150035792592
1,35,-0.0320445119984569,-2.40081252840054,0.193474590098348,0.422388982426217
2,35,0.054612285622019,-1.14747245798323,0.110080918662656,0.0370434164858562
3,35,-0.0584204178115517,-2.4543139890019,0.190086317902704,0.565110376849109
1,36,0.00194181456781739,-1.38301728648291,0.114725304460708,0.28211239700561
2,36,-0.142426776341428,-1.88965955487642,0.11972688736224,0.944476724189202
3,36,0.273871683725796,1.50246782864484,-0.0496780929018665,-1.58929405807236
1,37,0.329269651016096,-0.997574761386194,0.175617795430805,-1.5293304256863
2,37,0.317070916428952,-0.931661541824428,0.165789151604575,-1.37552121906606
3,37,0.257956606153745,-1.26454448632855,0.180840916460595,-1.27761076601
1,38,-0.175901318508307,-1.03274223865667,0.0389256770748239,0.942384379777917
2,38,0.050270745295951,0.944603229268042,-0.065943847889266,-0.345321117277231
3,38,-0.0403556137344965,-0.976947602352952,0.0694546833267724,0.467269391781882
1,39,-0.206155370380666,-0.202815372306104,-0.0398049032615446,0.966744129876671
2,39,-0.30360505827836,-0.995828976665523,0.00188354517675982,1.4574094813904
3,39,-0.0225274670786835,1.00881540409134,-0.0925999508790654,0.100548497934176
1,22,0.423060173923059,-0.797483402597703,0.183463916684356,-1.87805766860122
2,22,0.319316678303956,-1.45009368644713,0.211640307088396,-1.39022152918904
3,22,0.332405580447662,-0.707067532357001,0.152883927338759,-1.51486383695282
1,40,0.010006516296905,-2.32492574246725,0.199623242363612,0.18545629282458
2,40,0.21596817242971,-0.151045482221699,0.0727109773594921,-0.982392862273579
3,40,0.170734963422892,-1.17277776403715,0.148662360241083,-0.89183139957692
1,41,-0.111430412504852,-2.02217711364612,0.142026689404251,0.607805813318866
2,41,-0.064506103725283,-1.62330002023593,0.119415484461939,0.489463172121944
3,41,0.176688497917198,0.581211657114582,-0.000336147208106929,-0.888908824461288
1,42,0.069009735270736,1.49344107370541,-0.106141230012025,-0.5014290606228
2,42,-0.126605398568929,-1.26786952075201,0.0708706933933727,0.812029621192503
3,42,-0.165362476216138,-1.08938863302731,0.0450634190558059,0.98148557322703
1,23,0.171270783075581,-0.566549123824079,0.0945419091328913,-0.693858072086651
2,23,0.218029276344395,-0.567933480606573,0.111385026508611,-1.17369974426759
3,23,0.196787414557704,-1.11960566849474,0.150247442067213,-0.880345373729016
1,24,-0.243963821903241,-0.842806535537477,0.00492345481258805,1.1136635014535
2,24,0.134364535969143,2.70132733391171,-0.191426170251999,-0.92153908928373
3,24,0.0319784593655976,2.34406130727153,-0.188503933792599,-0.390501918420143
1,25,0.409448226212923,3.08098222700627,-0.146685231417224,-2.2807836550645
2,25,0.125998080446679,0.260997353089583,0.0125894587745308,-0.62431893051101
3,25,0.0558162168966909,-0.0652571760572416,0.020311756857351,-0.202729484009299
1,26,-0.17127576364025,4.34496268523057,-0.415080993999499,0.340150311055788
2,26,-0.408628524723222,3.08726173253184,-0.378368565994934,1.94249178112688
3,26,-0.489674698260026,2.34832563028956,-0.334397122442817,2.12390010591592
1,27,0.329107714167702,1.15821412995676,-0.00714707381869006,-1.65428520974966
2,27,0.396199885397346,1.94091805885159,-0.0542526825367706,-2.11915046753048
3,27,0.157788224355052,-0.700351939936491,0.104245651118262,-0.718718002475748
1,28,-0.204514144944901,2.02950936932596,-0.230855619707379,0.967115208591246
2,28,-0.322345918592049,1.74226458249443,-0.238144484834394,1.48444449434826
3,28,-0.0476266807043628,4.6853811662397,-0.411285276582845,-0.0652466796572715
1,29,-0.0140072932120543,-0.984299494628359,0.0791798534724146,0.19449230284151
2,29,0.275155930636832,1.57874855412378,-0.0576570632078024,-1.40877603577792
3,29,0.292861277260142,1.54246634201146,-0.0471760567102655,-1.69294193553609
