time,observation,id
2.8312,0.584306426,4
3.1851,0.650872356,4
3.539,0.553562877,4
3.8929,0.707694538,4
4.2468,0.616769282,4
4.6007,0.703663933,4
4.9546,0.678811303,4
5.3085,0.661555058,4
5.6624,0.56707529,4
6.0162,0.583873694,4
6.3701,0.60881912,4
6.724,0.62965928,4
7.0779,0.684140378,4
7.4318,0.633675015,4
7.7857,0.547662123,4
8.1396,0.547451937,4
8.4935,0.66348566,4
8.8474,0.557540492,4
9.2013,0.564908427,4
9.5552,0.704052253,4
9.9091,0.562204491,4
10.263,0.683993608,4
10.6169,0.70703322,4
10.9708,0.531949468,4
11.3247,0.574303366,4
11.6786,0.79024158,4
12.0325,0.592891712,4
12.3863,0.734442617,4
12.7402,0.584164301,4
13.0941,0.595513005,4
13.448,0.615511711,4
13.8019,0.592134271,4
14.1558,0.58868896,4
14.5097,0.620420454,4
14.8636,0.506269765,4
15.2175,0.496632273,4
15.5714,0.661521269,4
15.9253,0.62750397,4
16.2792,0.561009607,4
16.6331,0.588156386,4
16.987,0.614196735,4
17.3409,0.59147197,4
17.6948,0.578391339,4
18.0487,0.576177022,4
18.4026,0.602533545,4
18.7564,0.68777284,4
19.1103,0.673077288,4
19.4642,0.622267606,4
19.8181,0.650617232,4
20.172,0.478582516,4
20.5259,0.62367332,4
20.8798,0.528636445,4
21.2337,0.566635652,4
21.5876,0.414006929,4
21.9415,0.537937357,4
22.2954,0.609017985,4
22.6493,0.523115078,4
23.0032,0.550982192,4
23.3571,0.456194428,4
23.711,0.56522092,4
24.0649,0.575188057,4
24.4188,0.605581269,4
24.7727,0.579915495,4
25.1265,0.499278756,4
25.4804,0.58631017,4
25.8343,0.561073562,4
26.1882,0.518072235,4
26.5421,0.475792407,4
26.896,0.562957651,4
27.2499,0.552073597,4
27.6038,0.558018329,4
27.9577,0.601731819,4
28.3116,0.576762988,4
28.6655,0.560543496,4
29.0194,0.51498781,4
29.3733,0.554194696,4
29.7272,0.578402555,4
30.0811,0.611075845,4
30.435,0.629496805,4
30.7889,0.606334339,4
31.1428,0.576860634,4
31.4966,0.56707088,4
0,0.360825104,5
0.3539,0.505732116,5
0.7078,0.567570426,5
1.0617,0.562958652,5
1.4156,0.455582359,5
1.7695,0.513957397,5
2.1234,0.480397331,5
2.4773,0.55646243,5
2.8312,0.548692518,5
3.1851,0.486553009,5
3.539,0.532351191,5
3.8929,0.514668369,5
4.2468,0.519232347,5
4.6007,0.544405852,5
4.9546,0.498351167,5
5.3085,0.516105097,5
5.6624,0.516013594,5
6.0162,0.419220292,5
6.3701,0.441039833,5
6.724,0.472528559,5
7.0779,0.460949629,5
7.4318,0.452856702,5
7.7857,0.438426598,5
8.1396,0.467801862,5
8.4935,0.431980767,5
8.8474,0.470636707,5
9.2013,0.57284054,5
9.5552,0.573195337,5
9.9091,0.467743199,5
10.263,0.479234713,5
10.6169,0.519512441,5
10.9708,0.497226363,5
11.3247,0.519281317,5
11.6786,0.543197022,5
12.0325,0.509297932,5
12.3863,0.51522603,5
12.7402,0.560208671,5
13.0941,0.456519809,5
13.448,0.514965126,5
13.8019,0.496075867,5
14.1558,0.485354625,5
14.5097,0.480317879,5
14.8636,0.45687717,5
15.2175,0.506331164,5
15.5714,0.536611328,5
15.9253,0.436044368,5
16.2792,0.509611782,5
16.6331,0.566698179,5
16.987,0.514095744,5
17.3409,0.429837288,5
17.6948,0.508564044,5
18.0487,0.552710826,5
18.4026,0.494780967,5
18.7564,0.482887292,5
19.1103,0.440695872,5
19.4642,0.478838311,5
19.8181,0.444857142,5
20.172,0.486196386,5
20.5259,0.447613456,5
20.8798,0.466669327,5
21.2337,0.448562969,5
21.5876,0.468863306,5
21.9415,0.453648708,5
22.2954,0.415031931,5
22.6493,0.437979885,5
23.0032,0.491294194,5
23.3571,0.499248791,5
23.711,0.417120128,5
24.0649,0.41056767,5
24.4188,0.4149919,5
24.7727,0.555064563,5
25.1265,0.480031235,5
25.4804,0.560202184,5
25.8343,0.452045491,5
26.1882,0.526075257,5
26.5421,0.51946727,5
26.896,0.428400089,5
27.2499,0.502504462,5
27.6038,0.541962351,5
27.9577,0.52007309,5
28.3116,0.561284984,5
28.6655,0.457756192,5
29.0194,0.444498798,5
29.3733,0.519260776,5
29.7272,0.475430546,5
30.0811,0.441196042,5
30.435,0.510982759,5
30.7889,0.428594971,5
31.1428,0.505733361,5
31.4966,0.51779464,5
0,0.467235327,6
0.3539,0.578715804,6
0.7078,0.588535848,6
1.0617,0.573263485,6
1.4156,0.596114843,6
1.7695,0.721930571,6
2.1234,0.695275585,6
2.4773,0.70141378,6
2.8312,0.742640911,6
3.1851,0.739686524,6
3.539,0.594822493,6
3.8929,0.687993245,6
4.2468,0.579645338,6
4.6007,0.659104907,6
4.9546,0.62514263,6
5.3085,0.625970242,6
5.6624,0.647482242,6
6.0162,0.643431652,6
6.3701,0.561661368,6
6.724,0.689122572,6
7.0779,0.604965984,6
7.4318,0.631626519,6
7.7857,0.718947508,6
8.1396,0.771184612,6
8.4935,0.586770673,6
8.8474,0.540759705,6
9.2013,0.67516685,6
9.5552,0.644286477,6
9.9091,0.622394641,6
10.263,0.596679193,6
10.6169,0.766358669,6
10.9708,0.621360948,6
11.3247,0.662689227,6
11.6786,0.632611318,6
12.0325,0.613767744,6
12.3863,0.68037604,6
12.7402,0.663031463,6
13.0941,0.79999123,6
13.448,0.638735018,6
13.8019,0.675719889,6
14.1558,0.542282305,6
14.5097,0.664057638,6
14.8636,0.620724099,6
15.2175,0.685256341,6
15.5714,0.589458509,6
15.9253,0.661438948,6
16.2792,0.74305763,6
16.6331,0.687600723,6
16.987,0.628835486,6
17.3409,0.65400644,6
17.6948,0.542585734,6
18.0487,0.583702099,6
18.4026,0.575481311,6
18.7564,0.670893414,6
19.1103,0.602735656,6
19.4642,0.619632796,6
19.8181,0.668671801,6
20.172,0.50632573299999994,6
20.5259,0.526417393,6
20.8798,0.64773053,6
21.2337,0.619885307,6
21.5876,0.668381225,6
21.9415,0.635227245,6
22.2954,0.655238407,6
22.6493,0.560274961,6
23.0032,0.601972535,6
23.3571,0.573643845,6
23.711,0.540504276,6
24.0649,0.608574744,6
24.4188,0.703822806,6
24.7727,0.619586122,6
25.1265,0.542707952,6
25.4804,0.529442279,6
25.8343,0.500602731,6
26.1882,0.531455396,6
26.5421,0.661018566,6
26.896,0.577625286,6
27.2499,0.570729388,6
27.6038,0.533700527,6
27.9577,0.550617211,6
28.3116,0.551127927,6
28.6655,0.58507365,6
29.0194,0.553874541,6
29.3733,0.506743308,6
29.7272,0.615178585,6
30.0811,0.584145931,6
30.435,0.557091894,6
30.7889,0.560280936,6
31.1428,0.543729856,6
31.4966,0.547398581,6
0,0.533461583,7
0.3539,0.55141795,7
0.7078,0.672273384,7
1.0617,0.707236369,7
1.4156,0.700764246,7
1.7695,0.618983761,7
2.1234,0.748592736,7
2.4773,0.690723476,7
2.8312,0.705205223,7
3.1851,0.642723678,7
3.539,0.614782783,7
3.8929,0.598373537,7
4.2468,0.627004992,7
4.6007,0.79491331,7
4.9546,0.619156055,7
5.3085,0.721518258,7
5.6624,0.703654259,7
6.0162,0.644501933,7
6.3701,0.588278031,7
6.724,0.687772185,7
7.0779,0.534915955,7
7.4318,0.662031837,7
7.7857,0.58697198,7
8.1396,0.620805912,7
8.4935,0.685786084,7
8.8474,0.653524328,7
9.2013,0.809549267,7
9.5552,0.611055872,7
9.9091,0.660350399,7
10.263,0.646829819,7
10.6169,0.658124177,7
10.9708,0.647870657,7
11.3247,0.61407754,7
11.6786,0.7261276,7
12.0325,0.743023719,7
12.3863,0.669407224,7
12.7402,0.550799282,7
13.0941,0.606663605,7
13.448,0.620651155,7
13.8019,0.723366514,7
14.1558,0.639444285,7
14.5097,0.698330477,7
14.8636,0.719560166,7
15.2175,0.586960507,7
15.5714,0.602641472,7
15.9253,0.658898434,7
16.2792,0.620043283,7
16.6331,0.582542351,7
16.987,0.491558656,7
17.3409,0.581894221,7
17.6948,0.593418626,7
18.0487,0.596266413,7
18.4026,0.680170385,7
18.7564,0.746820124,7
19.1103,0.596013728,7
19.4642,0.635624007,7
19.8181,0.645576508,7
20.172,0.593409625,7
20.5259,0.575146242,7
20.8798,0.694545532,7
21.2337,0.612630624,7
21.5876,0.67532818,7
21.9415,0.607279225,7
22.2954,0.61623588,7
22.6493,0.627963082,7
23.0032,0.616183022,7
23.3571,0.605848572,7
23.711,0.539563263,7
24.0649,0.536498122,7
24.4188,0.599268721,7
24.7727,0.670105402,7
25.1265,0.547822063,7
25.4804,0.561012377,7
25.8343,0.667728615,7
26.1882,0.605909003,7
26.5421,0.622726016,7
26.896,0.560305938,7
27.2499,0.557271739,7
27.6038,0.560485488,7
27.9577,0.630037379,7
28.3116,0.600062718,7
28.6655,0.584416847,7
29.0194,0.615961288,7
29.3733,0.626757912,7
29.7272,0.577591642,7
30.0811,0.648193148,7
30.435,0.620444123,7
30.7889,0.642958418,7
31.1428,0.708163428,7
31.4966,0.734217675,7
0,0.520965645,8
0.3539,0.591396325,8
0.7078,0.728648065,8
1.0617,0.721704042,8
1.4156,0.674580784,8
1.7695,0.666386811,8
2.1234,0.623152927,8
2.4773,0.651585235,8
2.8312,0.653034216,8
3.1851,0.720587966,8
3.539,0.571071658,8
3.8929,0.742081044,8
4.2468,0.765953112,8
4.6007,0.621244347,8
4.9546,0.721135836,8
5.3085,0.717256995,8
5.6624,0.674962156,8
6.0162,0.678126843,8
6.3701,0.661412212,8
6.724,0.669347332,8
7.0779,0.736677776,8
7.4318,0.79938448,8
7.7857,0.802867117,8
8.1396,0.721623264,8
8.4935,0.884378775,8
8.8474,0.867636038,8
9.2013,0.699516047,8
9.5552,0.759111663,8
9.9091,0.649521211,8
10.263,0.7006323,8
10.6169,0.651166925,8
10.9708,0.672822267,8
11.3247,0.643218717,8
11.6786,0.718121164,8
12.0325,0.678356817,8
12.3863,0.639841188,8
12.7402,0.767224481,8
13.0941,0.725980283,8
13.448,0.674266195,8
13.8019,0.824419771,8
14.1558,0.75117285,8
14.5097,0.704181653,8
14.8636,0.651072654,8
15.2175,0.646876809,8
15.5714,0.688937607,8
15.9253,0.671556725,8
16.2792,0.69035381,8
16.6331,0.671140581,8
16.987,0.74995425,8
17.3409,0.706807189,8
17.6948,0.663163975,8
18.0487,0.724573069,8
18.4026,0.642691111,8
18.7564,0.617550308,8
19.1103,0.75033954,8
19.4642,0.744825242,8
19.8181,0.676657465,8
20.172,0.764635203,8
20.5259,0.745815496,8
20.8798,0.751309732,8
21.2337,0.600987257,8
21.5876,0.731012304,8
21.9415,0.69313508,8
22.2954,0.588462186,8
22.6493,0.708665826,8
23.0032,0.566597462,8
23.3571,0.70492065,8
23.711,0.732868286,8
24.0649,0.68437823,8
24.4188,0.598066554,8
24.7727,0.687087479,8
25.1265,0.754320891,8
25.4804,0.609544834,8
25.8343,0.590309199,8
26.1882,0.676805829,8
26.5421,0.738942366,8
26.896,0.718465792,8
27.2499,0.722822563,8
27.6038,0.684432902,8
27.9577,0.599972808,8
28.3116,0.761635032,8
28.6655,0.617302208,8
29.0194,0.546294421,8
29.3733,0.667213903,8
29.7272,0.791288997,8
30.0811,0.654302101,8
30.435,0.639496347,8
30.7889,0.531149171,8
31.1428,0.644133588,8
31.4966,0.633857266,8
0,0.630709508,9
0.3539,0.741051894,9
0.7078,0.747547884,9
1.0617,0.776501898,9
1.4156,0.6900923,9
1.7695,0.685387099,9
2.1234,0.715021414,9
2.4773,0.744250258,9
2.8312,0.776141789,9
3.1851,0.687234705,9
3.539,0.74197611,9
3.8929,0.91804562,9
4.2468,0.722537225,9
4.6007,0.788511495,9
4.9546,0.79788428,9
5.3085,0.77232529,9
5.6624,0.825600661,9
6.0162,0.860790627,9
6.3701,0.746148426,9
6.724,0.720548165,9
7.0779,0.591178482,9
7.4318,0.685487988,9
7.7857,0.704294392,9
8.1396,0.721669479,9
8.4935,0.741345037,9
8.8474,0.621378685,9
9.2013,0.736615721,9
9.5552,0.777218246,9
9.9091,0.738130502,9
10.263,0.66387164,9
10.6169,0.663025097,9
10.9708,0.769597357,9
11.3247,0.813595013,9
11.6786,0.784536044,9
12.0325,0.668992551,9
12.3863,0.750546657,9
12.7402,0.668532294,9
13.0941,0.660042361,9
13.448,0.734856107,9
13.8019,0.893607496,9
14.1558,0.724010072,9
14.5097,0.717457381,9
14.8636,0.847281777,9
15.2175,0.742979165,9
15.5714,0.723903533,9
15.9253,0.743572757,9
16.2792,0.742412305,9
16.6331,0.779760665,9
16.987,0.616710809,9
17.3409,0.55471665,9
17.6948,0.745378322,9
18.0487,0.752757883,9
18.4026,0.780979288,9
18.7564,0.739827179,9
19.1103,0.688309927,9
19.4642,0.749025853,9
19.8181,0.690958493,9
20.172,0.635072032,9
20.5259,0.694320992,9
20.8798,0.662191212,9
21.2337,0.856021322,9
21.5876,0.752735528,9
21.9415,0.73923216,9
22.2954,0.705585554,9
22.6493,0.685270064,9
23.0032,0.735900253,9
23.3571,0.657798336,9
23.711,0.639318921,9
24.0649,0.61506701,9
24.4188,0.744235914,9
24.7727,0.754389722,9
25.1265,0.734759848,9
25.4804,0.638470684,9
25.8343,0.59435617,9
26.1882,0.562028553,9
26.5421,0.746668572,9
26.896,0.625687678,9
27.2499,0.655350217,9
27.6038,0.623711519,9
27.9577,0.704268835,9
28.3116,0.651543556,9
28.6655,0.69741432,9
29.0194,0.722871122,9
29.3733,0.595946704,9
29.7272,0.708962229,9
30.0811,0.61676595,9
30.435,0.7360953,9
30.7889,0.645949762,9
31.1428,0.684060938,9
31.4966,0.66835399,9
0,0.503402963,10
0.3539,0.598404175,10
0.7078,0.696120804,10
1.0617,0.597515795,10
1.4156,0.653794904,10
1.7695,0.648709786,10
2.1234,0.700736809,10
2.4773,0.602088268,10
2.8312,0.587052929,10
3.1851,0.642100384,10
3.539,0.631132615,10
3.8929,0.612200386,10
4.2468,0.749156789,10
4.6007,0.705332342,10
4.9546,0.67901182,10
5.3085,0.61434605900000006,10
5.6624,0.702126515,10
6.0162,0.660015307,10
6.3701,0.631597545,10
6.724,0.690609913,10
7.0779,0.700010667,10
7.4318,0.638331625,10
7.7857,0.630227819,10
8.1396,0.625794612,10
8.4935,0.617041781,10
8.8474,0.663032889,10
9.2013,0.608098003,10
9.5552,0.591836401,10
9.9091,0.563770682,10
10.263,0.608200046,10
10.6169,0.573252516,10
10.9708,0.556083631,10
11.3247,0.562936336,10
11.6786,0.696801988,10
12.0325,0.635371345,10
12.3863,0.592826042,10
12.7402,0.59236886,10
13.0941,0.612858965,10
13.448,0.521000912,10
13.8019,0.600443507,10
14.1558,0.541669317,10
14.5097,0.532102893,10
14.8636,0.588694162,10
15.2175,0.621214625,10
15.5714,0.593890247,10
15.9253,0.562534375,10
16.2792,0.589651078,10
16.6331,0.640394099,10
16.987,0.638283299,10
17.3409,0.59861949,10
17.6948,0.662675707,10
18.0487,0.537024329,10
18.4026,0.798119055,10
18.7564,0.552316528,10
19.1103,0.763344774,10
19.4642,0.659338109,10
19.8181,0.628740813,10
20.172,0.647727769,10
20.5259,0.590212527,10
20.8798,0.630819324,10
21.2337,0.707818577,10
21.5876,0.596124754,10
21.9415,0.844426598,10
22.2954,0.647149276,10
22.6493,0.652803445,10
23.0032,0.704524208,10
23.3571,0.647087589,10
23.711,0.723997412,10
24.0649,0.790721318,10
24.4188,0.64940319,10
24.7727,0.622576583,10
25.1265,0.602431874,10
25.4804,0.627204515,10
25.8343,0.729746593,10
26.1882,0.615033626,10
26.5421,0.636953294,10
26.896,0.57859583,10
27.2499,0.581929808,10
27.6038,0.624855908,10
27.9577,0.658693647,10
28.3116,0.622714004,10
28.6655,0.673086163,10
29.0194,0.677649149,10
29.3733,0.58694839,10
29.7272,0.593806406,10
30.0811,0.586481309,10
30.435,0.644221615,10
30.7889,0.58127269,10
31.1428,0.568339061,10
31.4966,0.55622177799999994,10
0,0.505676277,11
0.3539,0.476039888,11
0.7078,0.755079047,11
1.0617,0.609077454,11
1.4156,0.72012964,11
1.7695,0.685885783,11
2.1234,0.661959359,11
2.4773,0.623852708,11
2.8312,0.630889695,11
3.1851,0.660647669,11
3.539,0.725745599,11
3.8929,0.640530009,11
4.2468,0.575617703,11
4.6007,0.694777125,11
4.9546,0.693192334,11
5.3085,0.744721648,11
5.6624,0.693989808,11
6.0162,0.635155682,11
6.3701,0.679243608,11
6.724,0.639001354,11
7.0779,0.586410813,11
7.4318,0.751883012,11
7.7857,0.648795487,11
8.1396,0.704165327,11
8.4935,0.681433552,11
8.8474,0.614401897,11
9.2013,0.768869713,11
9.5552,0.703421176,11
9.9091,0.522101888,11
10.263,0.56592182,11
10.6169,0.603973182,11
10.9708,0.812491582,11
11.3247,0.706343394,11
11.6786,0.598559979,11
12.0325,0.625514887,11
12.3863,0.706193293,11
12.7402,0.572512687,11
13.0941,0.738944984,11
13.448,0.694593791,11
13.8019,0.709665852,11
14.1558,0.677180357,11
14.5097,0.697141044,11
14.8636,0.781076368,11
15.2175,0.747595875,11
15.5714,0.64635896,11
15.9253,0.740066123,11
16.2792,0.770477685,11
16.6331,0.622673384,11
16.987,0.763221781,11
17.3409,0.601871012,11
17.6948,0.632219725,11
18.0487,0.590280515,11
18.4026,0.591227231,11
18.7564,0.631510446,11
19.1103,0.622440478,11
19.4642,0.650343777,11
19.8181,0.687404125,11
20.172,0.602939592,11
20.5259,0.645688434,11
20.8798,0.649217783,11
21.2337,0.749330379,11
21.5876,0.70810316,11
21.9415,0.52045216,11
22.2954,0.640178643,11
22.6493,0.672363555,11
23.0032,0.53023797,11
23.3571,0.576402989,11
23.711,0.633804768,11
24.0649,0.713455611,11
24.4188,0.614354847,11
24.7727,0.614010945,11
25.1265,0.644190887,11
25.4804,0.743761693,11
25.8343,0.647790264,11
26.1882,0.629455705,11
26.5421,0.601646155,11
26.896,0.576582194,11
27.2499,0.64753895,11
27.6038,0.573012055,11
27.9577,0.618078675,11
28.3116,0.639903252,11
28.6655,0.684280457,11
29.0194,0.599151441,11
29.3733,0.696225831,11
29.7272,0.64962671,11
30.0811,0.708652394,11
30.435,0.641268265,11
30.7889,0.729042682,11
31.1428,0.50331748,11
31.4966,0.608631237,11
0,0.541692597,12
0.3539,0.49554635,12
0.7078,0.533670552,12
1.0617,0.59823648,12
1.4156,0.589080465,12
1.7695,0.592376414,12
2.1234,0.688924862,12
2.4773,0.575658163,12
2.8312,0.66184988,12
3.1851,0.622737881,12
3.539,0.834081918,12
3.8929,0.671887104,12
4.2468,0.748557127,12
4.6007,0.80766585,12
4.9546,0.729427252,12
5.3085,0.65531782,12
5.6624,0.619278033,12
6.0162,0.666874026,12
6.3701,0.570422413,12
6.724,0.543476398,12
7.0779,0.630774173,12
7.4318,0.591516745,12
7.7857,0.631986647,12
8.1396,0.684268688,12
8.4935,0.555033508,12
8.8474,0.641436907,12
9.2013,0.746381987,12
9.5552,0.627772253,12
9.9091,0.647061559,12
10.263,0.651249039,12
10.6169,0.562841823,12
10.9708,0.59082112,12
11.3247,0.677601044,12
11.6786,0.643799966,12
12.0325,0.649485832,12
12.3863,0.620485552,12
12.7402,0.708711594,12
13.0941,0.666953045,12
13.448,0.735409069,12
13.8019,0.610892818,12
14.1558,0.586436038,12
14.5097,0.720089241,12
14.8636,0.600324977,12
15.2175,0.700296712,12
15.5714,0.625576827,12
15.9253,0.58783885,12
16.2792,0.57447948,12
16.6331,0.664815192,12
16.987,0.625782191,12
17.3409,0.647949182,12
17.6948,0.569950653,12
18.0487,0.651958932,12
18.4026,0.686164365,12
18.7564,0.704992921,12
19.1103,0.608067925,12
19.4642,0.698934325,12
19.8181,0.678626031,12
20.172,0.514626885,12
20.5259,0.652656459,12
20.8798,0.592561572,12
21.2337,0.733566717,12
21.5876,0.651599122,12
21.9415,0.70948081,12
22.2954,0.779375626,12
22.6493,0.643562457,12
23.0032,0.675271586,12
23.3571,0.564649851,12
23.711,0.691131274,12
24.0649,0.658286223,12
24.4188,0.592257315,12
24.7727,0.510670702,12
25.1265,0.654556793,12
25.4804,0.619187179,12
25.8343,0.63481178,12
26.1882,0.552158733,12
26.5421,0.677928424,12
26.896,0.572424006,12
27.2499,0.647215174,12
27.6038,0.622497125,12
27.9577,0.619265797,12
28.3116,0.691372106,12
28.6655,0.794772394,12
29.0194,0.638283926,12
29.3733,0.733746434,12
29.7272,0.697870363,12
30.0811,0.637003229,12
30.435,0.703902899,12
30.7889,0.712704058,12
31.1428,0.779336791,12
31.4966,0.627739971,12
0,0.454599763,13
0.3539,0.630588434,13
0.7078,0.700010295,13
1.0617,0.667097054,13
1.4156,0.795781757,13
1.7695,0.717373804,13
