rep,id,A1,tau1,I0
10,50,0.152097875821018,0.887502782938749,0.199678184385709
1,51,0.151935100502872,0.753487702620233,0.250081579514418
2,51,0.154607115484945,0.64676705643124,0.258131139046884
3,51,0.166314472915587,0.591247211340164,0.248032192132372
4,51,0.148708842703021,0.980411233864745,0.266423252106997
5,51,0.146763370746275,1.4231015715538,0.276975768632025
6,51,0.146535864680082,1.10841177061052,0.263123578181926
7,51,0.153663113542488,1.08949223241726,0.261616220064494
8,51,0.153171004590269,0.699768975173545,0.257827226060649
9,51,0.138769611258763,2.09875509546786,0.267995083272164
10,51,0.149795646790049,0.981505904285819,0.263564347234406
1,52,0.151977540258849,0.870356988847351,0.281879009642512
2,52,0.142845194437428,1.47205440622988,0.296470608604609
3,52,0.149243377776732,0.808633331049999,0.284137844865548
4,52,0.152354246614549,0.817796134538407,0.279091863541905
5,52,0.152985723050184,0.843294068168838,0.280958046217803
6,52,0.148157665949874,0.814450935755606,0.282269072333383
7,52,0.156735058297763,0.720551484373972,0.275616916940254
8,52,0.150988355744612,1.40917426583743,0.280960282653975
9,52,0.159984951204424,0.553954592206454,0.278079140008635
10,52,0.144420337806531,1.43080537311972,0.295756398481102
1,53,0.159907098508046,0.647635962696391,0.336917125237559
2,53,0.162366085626583,0.456816281856756,0.33205293126064
3,53,0.160883630636362,0.594539288318311,0.329733603998001
4,53,0.156752060918839,0.571398178926279,0.33801870392014
5,53,0.163935033391744,0.539870011163958,0.328074348047732
6,53,0.167937419387969,0.469652351937175,0.325648686390556
7,53,0.158951162637181,0.518366306511341,0.330560260145313
8,53,0.169924324077246,0.41984094750528,0.322486889143588
9,53,0.155538721702543,0.629572616910577,0.343147375542896
10,53,0.158384453095446,0.60148450410792,0.33855356486658
1,54,0.138277817448793,2.67756066871657,0.340401009376338
2,54,0.139112729404468,1.3259106370057,0.363172594161051
3,54,0.149887328857993,1.54123196935752,0.335206069608268
4,54,0.146476093092193,1.16172288117688,0.338871193881585
5,54,0.141713671045879,1.53936303532456,0.344091902630199
6,54,0.134471453691325,4.26175725439088,0.345533624447329
