ID,time,pop,popPred,indivPredMean,indivPredMode
1,0.275451,0.650822,0.650822,0.644613,0.648585
1,0.3539,0.650822,0.650822,0.644613,0.648585
1,0.377798,0.650822,0.650822,0.644613,0.648585
1,0.503946,0.650822,0.650822,0.644613,0.648585
1,0.518172,0.650822,0.650822,0.644613,0.648585
1,0.7078,0.650822,0.650822,0.644613,0.648585
1,0.710704,0.650822,0.650822,0.644613,0.648585
1,0.755918,0.650822,0.650822,0.644613,0.648585
1,0.974772,0.650822,0.650822,0.644613,0.648585
1,1.00789,0.650822,0.650822,0.644613,0.648585
1,1.0617,0.650822,0.650822,0.644613,0.648585
1,1.25986,0.650822,0.650822,0.644613,0.648585
1,1.33696,0.650822,0.650822,0.644613,0.648585
1,1.4156,0.650822,0.650822,0.644613,0.648585
1,1.51184,0.650822,0.650822,0.644613,0.648585
1,1.76381,0.650822,0.650822,0.644613,0.648585
1,1.7695,0.650822,0.650822,0.644613,0.648585
1,1.83372,0.650822,0.650822,0.644613,0.648585
1,2.01578,0.650822,0.650822,0.644613,0.648585
1,2.1234,0.650822,0.650822,0.644613,0.648585
1,2.26776,0.650822,0.650822,0.644613,0.648585
1,2.4773,0.650822,0.650822,0.644613,0.648585
1,2.51505,0.650822,0.650822,0.644613,0.648585
1,2.51973,0.650822,0.650822,0.644613,0.648585
1,2.7717,0.650822,0.650822,0.644613,0.648585
1,2.8312,0.650822,0.650822,0.644613,0.648585
1,3.02367,0.650822,0.650822,0.644613,0.648585
1,3.1851,0.650822,0.650822,0.644613,0.648585
1,3.27565,0.650822,0.650822,0.644613,0.648585
1,3.44954,0.650822,0.650822,0.644613,0.648585
1,3.52762,0.650822,0.650822,0.644613,0.648585
1,3.539,0.650822,0.650822,0.644613,0.648585
1,3.77959,0.650822,0.650822,0.644613,0.648585
1,3.8929,0.650822,0.650822,0.644613,0.648585
1,4.03156,0.650822,0.650822,0.644613,0.648585
1,4.2468,0.650822,0.650822,0.644613,0.648585
1,4.28354,0.650822,0.650822,0.644613,0.648585
1,4.53551,0.650822,0.650822,0.644613,0.648585
1,4.6007,0.650822,0.650822,0.644613,0.648585
1,4.73125,0.650822,0.650822,0.644613,0.648585
1,4.78748,0.650822,0.650822,0.644613,0.648585
1,4.9546,0.650822,0.650822,0.644613,0.648585
1,5.03946,0.650822,0.650822,0.644613,0.648585
1,5.29143,0.650822,0.650822,0.644613,0.648585
1,5.3085,0.650822,0.650822,0.644613,0.648585
1,5.5434,0.650822,0.650822,0.644613,0.648585
1,5.6624,0.650822,0.650822,0.644613,0.648585
1,5.79537,0.650822,0.650822,0.644613,0.648585
1,6.0162,0.650822,0.650822,0.644613,0.648585
1,6.04735,0.650822,0.650822,0.644613,0.648585
1,6.29932,0.650822,0.650822,0.644613,0.648585
1,6.3701,0.650822,0.650822,0.644613,0.648585
1,6.48919,0.650822,0.650822,0.644613,0.648585
1,6.55129,0.650822,0.650822,0.644613,0.648585
1,6.724,0.650822,0.650822,0.644613,0.648585
1,6.80327,0.650822,0.650822,0.644613,0.648585
1,7.05524,0.650822,0.650822,0.644613,0.648585
1,7.0779,0.650822,0.650822,0.644613,0.648585
1,7.30721,0.650822,0.650822,0.644613,0.648585
1,7.4318,0.650822,0.650822,0.644613,0.648585
1,7.55918,0.650822,0.650822,0.644613,0.648585
1,7.7857,0.650822,0.650822,0.644613,0.648585
1,7.81116,0.650822,0.650822,0.644613,0.648585
1,8.06313,0.650822,0.650822,0.644613,0.648585
1,8.1396,0.650822,0.650822,0.644613,0.648585
1,8.3151,0.650822,0.650822,0.644613,0.648585
1,8.4935,0.650822,0.650822,0.644613,0.648585
1,8.56708,0.650822,0.650822,0.644613,0.648585
1,8.81905,0.650822,0.650822,0.644613,0.648585
1,8.8474,0.650822,0.650822,0.644613,0.648585
1,8.90031,0.650822,0.650822,0.644613,0.648585
1,9.07102,0.650822,0.650822,0.644613,0.648585
1,9.2013,0.650822,0.650822,0.644613,0.648585
1,9.32299,0.650822,0.650822,0.644613,0.648585
1,9.5552,0.650822,0.650822,0.644613,0.648585
1,9.57497,0.650822,0.650822,0.644613,0.648585
1,9.82694,0.650822,0.650822,0.644613,0.648585
1,9.9091,0.650822,0.650822,0.644613,0.648585
1,10.0789,0.650822,0.650822,0.644613,0.648585
1,10.263,0.650822,0.650822,0.644613,0.648585
1,10.3309,0.650822,0.650822,0.644613,0.648585
1,10.5829,0.650822,0.650822,0.644613,0.648585
1,10.6169,0.650822,0.650822,0.644613,0.648585
1,10.8348,0.650822,0.650822,0.644613,0.648585
1,10.9708,0.650822,0.650822,0.644613,0.648585
1,11.0868,0.650822,0.650822,0.644613,0.648585
1,11.3247,0.650822,0.650822,0.644613,0.648585
1,11.3388,0.650822,0.650822,0.644613,0.648585
1,11.5907,0.650822,0.650822,0.644613,0.648585
1,11.6786,0.650822,0.650822,0.644613,0.648585
1,11.8427,0.650822,0.650822,0.644613,0.648585
1,12.0325,0.650822,0.650822,0.644613,0.648585
1,12.0947,0.650822,0.650822,0.644613,0.648585
1,12.2073,0.650822,0.650822,0.644613,0.648585
1,12.3467,0.650822,0.650822,0.644613,0.648585
1,12.3863,0.650822,0.650822,0.644613,0.648585
1,12.5986,0.650822,0.650822,0.644613,0.648585
1,12.7402,0.650822,0.650822,0.644613,0.648585
1,12.8506,0.650822,0.650822,0.644613,0.648585
1,13.0941,0.650822,0.650822,0.644613,0.648585
1,13.1026,0.650822,0.650822,0.644613,0.648585
1,13.3546,0.650822,0.650822,0.644613,0.648585
1,13.448,0.650822,0.650822,0.644613,0.648585
1,13.6065,0.650822,0.650822,0.644613,0.648585
1,13.8019,0.650822,0.650822,0.644613,0.648585
1,13.8585,0.650822,0.650822,0.644613,0.648585
1,14.1105,0.650822,0.650822,0.644613,0.648585
1,14.1558,0.650822,0.650822,0.644613,0.648585
1,14.3624,0.650822,0.650822,0.644613,0.648585
1,14.5097,0.650822,0.650822,0.644613,0.648585
1,14.6144,0.650822,0.650822,0.644613,0.648585
1,14.8636,0.650822,0.650822,0.644613,0.648585
1,14.8664,0.650822,0.650822,0.644613,0.648585
1,15.1184,0.650822,0.650822,0.644613,0.648585
1,15.2175,0.650822,0.650822,0.644613,0.648585
1,15.3703,0.650822,0.650822,0.644613,0.648585
1,15.5714,0.650822,0.650822,0.644613,0.648585
1,15.6223,0.650822,0.650822,0.644613,0.648585
1,15.8743,0.650822,0.650822,0.644613,0.648585
1,15.9253,0.650822,0.650822,0.644613,0.648585
1,16.1263,0.650822,0.650822,0.644613,0.648585
1,16.2792,0.650822,0.650822,0.644613,0.648585
1,16.3782,0.650822,0.650822,0.644613,0.648585
1,16.6302,0.650822,0.650822,0.644613,0.648585
1,16.6331,0.650822,0.650822,0.644613,0.648585
1,16.743,0.650822,0.650822,0.644613,0.648585
1,16.8822,0.650822,0.650822,0.644613,0.648585
1,16.987,0.650822,0.650822,0.644613,0.648585
1,17.1342,0.650822,0.650822,0.644613,0.648585
1,17.3409,0.650822,0.650822,0.644613,0.648585
1,17.3861,0.650822,0.650822,0.644613,0.648585
1,17.6381,0.650822,0.650822,0.644613,0.648585
1,17.6948,0.650822,0.650822,0.644613,0.648585
1,17.8901,0.650822,0.650822,0.644613,0.648585
1,18.0487,0.650822,0.650822,0.644613,0.648585
1,18.142,0.650822,0.650822,0.644613,0.648585
1,18.394,0.650822,0.650822,0.644613,0.648585
1,18.4026,0.650822,0.650822,0.644613,0.648585
1,18.646,0.650822,0.650822,0.644613,0.648585
1,18.7564,0.650822,0.650822,0.644613,0.648585
1,18.898,0.650822,0.650822,0.644613,0.648585
1,19.1103,0.650822,0.650822,0.644613,0.648585
1,19.1499,0.650822,0.650822,0.644613,0.648585
1,19.4019,0.650822,0.650822,0.644613,0.648585
1,19.4642,0.650822,0.650822,0.644613,0.648585
1,19.6539,0.650822,0.650822,0.644613,0.648585
1,19.8181,0.650822,0.650822,0.644613,0.648585
1,19.9059,0.650822,0.650822,0.644613,0.648585
1,20.1578,0.650822,0.650822,0.644613,0.648585
1,20.172,0.650822,0.650822,0.644613,0.648585
1,20.4098,0.650822,0.650822,0.644613,0.648585
1,20.5259,0.650822,0.650822,0.644613,0.648585
1,20.6618,0.650822,0.650822,0.644613,0.648585
1,20.8798,0.650822,0.650822,0.644613,0.648585
1,20.9137,0.650822,0.650822,0.644613,0.648585
1,21.1657,0.650822,0.650822,0.644613,0.648585
1,21.2337,0.650822,0.650822,0.644613,0.648585
1,21.4177,0.650822,0.650822,0.644613,0.648585
1,21.5876,0.650822,0.650822,0.644613,0.648585
1,21.6697,0.650822,0.650822,0.644613,0.648585
1,21.9216,0.650822,0.650822,0.644613,0.648585
1,21.9415,0.650822,0.650822,0.644613,0.648585
1,22.1736,0.650822,0.650822,0.644613,0.648585
1,22.2954,0.650822,0.650822,0.644613,0.648585
1,22.4256,0.650822,0.650822,0.644613,0.648585
1,22.6493,0.650822,0.650822,0.644613,0.648585
1,22.6776,0.650822,0.650822,0.644613,0.648585
1,22.9295,0.650822,0.650822,0.644613,0.648585
1,22.9641,0.650822,0.650822,0.644613,0.648585
1,23.0032,0.650822,0.650822,0.644613,0.648585
1,23.1815,0.650822,0.650822,0.644613,0.648585
1,23.3571,0.650822,0.650822,0.644613,0.648585
1,23.4335,0.650822,0.650822,0.644613,0.648585
1,23.6854,0.650822,0.650822,0.644613,0.648585
1,23.711,0.650822,0.650822,0.644613,0.648585
1,23.9374,0.650822,0.650822,0.644613,0.648585
1,24.0649,0.650822,0.650822,0.644613,0.648585
1,24.1894,0.650822,0.650822,0.644613,0.648585
1,24.4188,0.650822,0.650822,0.644613,0.648585
1,24.4414,0.650822,0.650822,0.644613,0.648585
1,24.6933,0.650822,0.650822,0.644613,0.648585
1,24.7727,0.650822,0.650822,0.644613,0.648585
1,24.9453,0.650822,0.650822,0.644613,0.648585
1,25.1265,0.650822,0.650822,0.644613,0.648585
1,25.1973,0.650822,0.650822,0.644613,0.648585
1,25.4493,0.650822,0.650822,0.644613,0.648585
1,25.4804,0.650822,0.650822,0.644613,0.648585
1,25.7012,0.650822,0.650822,0.644613,0.648585
1,25.8343,0.650822,0.650822,0.644613,0.648585
1,25.9532,0.650822,0.650822,0.644613,0.648585
1,26.1882,0.650822,0.650822,0.644613,0.648585
1,26.2052,0.650822,0.650822,0.644613,0.648585
1,26.4571,0.650822,0.650822,0.644613,0.648585
1,26.5421,0.650822,0.650822,0.644613,0.648585
1,26.7091,0.650822,0.650822,0.644613,0.648585
1,26.896,0.650822,0.650822,0.644613,0.648585
1,26.9611,0.650822,0.650822,0.644613,0.648585
1,27.2131,0.650822,0.650822,0.644613,0.648585
1,27.2499,0.650822,0.650822,0.644613,0.648585
1,27.465,0.650822,0.650822,0.644613,0.648585
1,27.6038,0.650822,0.650822,0.644613,0.648585
1,27.717,0.650822,0.650822,0.644613,0.648585
1,27.9577,0.650822,0.650822,0.644613,0.648585
1,27.969,0.650822,0.650822,0.644613,0.648585
1,28.221,0.650822,0.650822,0.644613,0.648585
1,28.3116,0.650822,0.650822,0.644613,0.648585
1,28.4729,0.650822,0.650822,0.644613,0.648585
1,28.6655,0.650822,0.650822,0.644613,0.648585
1,28.7249,0.650822,0.650822,0.644613,0.648585
1,28.9769,0.650822,0.650822,0.644613,0.648585
1,29.0194,0.650822,0.650822,0.644613,0.648585
1,29.2288,0.650822,0.650822,0.644613,0.648585
1,29.3733,0.650822,0.650822,0.644613,0.648585
1,29.4808,0.650822,0.650822,0.644613,0.648585
1,29.7272,0.650822,0.650822,0.644613,0.648585
1,29.7328,0.650822,0.650822,0.644613,0.648585
1,29.9848,0.650822,0.650822,0.644613,0.648585
1,30.0811,0.650822,0.650822,0.644613,0.648585
1,30.2367,0.650822,0.650822,0.644613,0.648585
1,30.435,0.650822,0.650822,0.644613,0.648585
1,30.4887,0.650822,0.650822,0.644613,0.648585
1,30.7407,0.650822,0.650822,0.644613,0.648585
1,30.7889,0.650822,0.650822,0.644613,0.648585
1,30.9927,0.650822,0.650822,0.644613,0.648585
1,31.1428,0.650822,0.650822,0.644613,0.648585
1,31.2446,0.650822,0.650822,0.644613,0.648585
1,31.4966,0.650822,0.650822,0.644613,0.648585
2,2.22045e-16,0.489139,0.489139,0.529415,0.531517
2,3.04547e-16,0.489139,0.489139,0.529415,0.531517
2,4.17705e-16,0.489139,0.489139,0.529415,0.531517
2,5.72907e-16,0.489139,0.489139,0.529415,0.531517
2,7.85776e-16,0.489139,0.489139,0.529415,0.531517
2,1.07774e-15,0.489139,0.489139,0.529415,0.531517
2,1.47818e-15,0.489139,0.489139,0.529415,0.531517
2,2.02741e-15,0.489139,0.489139,0.529415,0.531517
2,2.78072e-15,0.489139,0.489139,0.529415,0.531517
2,3.81392e-15,0.489139,0.489139,0.529415,0.531517
2,5.23102e-15,0.489139,0.489139,0.529415,0.531517
2,7.17465e-15,0.489139,0.489139,0.529415,0.531517
2,9.84046e-15,0.489139,0.489139,0.529415,0.531517
2,1.34968e-14,0.489139,0.489139,0.529415,0.531517
2,1.85116e-14,0.489139,0.489139,0.529415,0.531517
2,2.53898e-14,0.489139,0.489139,0.529415,0.531517
2,3.48236e-14,0.489139,0.489139,0.529415,0.531517
2,4.77626e-14,0.489139,0.489139,0.529415,0.531517
2,6.55093e-14,0.489139,0.489139,0.529415,0.531517
2,8.98499e-14,0.489139,0.489139,0.529415,0.531517
2,1.23234e-13,0.489139,0.489139,0.529415,0.531517
2,1.69023e-13,0.489139,0.489139,0.529415,0.531517
2,2.31825e-13,0.489139,0.489139,0.529415,0.531517
2,3.17962e-13,0.489139,0.489139,0.529415,0.531517
2,4.36104e-13,0.489139,0.489139,0.529415,0.531517
2,5.98143e-13,0.489139,0.489139,0.529415,0.531517
2,8.20388e-13,0.489139,0.489139,0.529415,0.531517
2,1.12521e-12,0.489139,0.489139,0.529415,0.531517
2,1.54329e-12,0.489139,0.489139,0.529415,0.531517
2,2.11672e-12,0.489139,0.489139,0.529415,0.531517
2,2.90321e-12,0.489139,0.489139,0.529415,0.531517
2,3.98192e-12,0.489139,0.489139,0.529415,0.531517
2,5.46144e-12,0.489139,0.489139,0.529415,0.531517
2,7.49069e-12,0.489139,0.489139,0.529415,0.531517
2,1.02739e-11,0.489139,0.489139,0.529415,0.531517
2,1.40913e-11,0.489139,0.489139,0.529415,0.531517
2,1.9327e-11,0.489139,0.489139,0.529415,0.531517
2,2.65082e-11,0.489139,0.489139,0.529415,0.531517
2,3.63575e-11,0.489139,0.489139,0.529415,0.531517
2,4.98665e-11,0.489139,0.489139,0.529415,0.531517
2,6.83949e-11,0.48914,0.48914,0.529415,0.531517
2,9.38077e-11,0.48914,0.48914,0.529415,0.531517
2,1.28663e-10,0.48914,0.48914,0.529415,0.531517
2,1.76469e-10,0.48914,0.48914,0.529415,0.531517
2,2.42037e-10,0.48914,0.48914,0.529415,0.531517
2,3.31968e-10,0.489141,0.489141,0.529415,0.531517
2,4.55314e-10,0.489141,0.489141,0.529415,0.531517
2,6.24491e-10,0.489142,0.489142,0.529415,0.531517
2,8.56526e-10,0.489142,0.489142,0.529415,0.531517
2,1.17478e-09,0.489144,0.489144,0.529416,0.531517
2,1.61127e-09,0.489145,0.489145,0.529416,0.531517
2,2.20996e-09,0.489147,0.489147,0.529416,0.531517
2,3.03109e-09,0.48915,0.48915,0.529416,0.531517
2,4.15732e-09,0.489155,0.489155,0.529416,0.531518
2,5.70201e-09,0.48916,0.48916,0.529417,0.531518
2,7.82064e-09,0.489168,0.489168,0.529417,0.531518
2,1.07265e-08,0.489179,0.489179,0.529418,0.531519
2,1.4712e-08,0.489194,0.489194,0.529419,0.53152
2,2.01784e-08,0.489214,0.489214,0.52942,0.531521
2,2.76758e-08,0.489241,0.489241,0.529422,0.531522
2,3.79591e-08,0.489279,0.489279,0.529424,0.531524
2,5.20631e-08,0.489331,0.489331,0.529428,0.531526
2,7.14076e-08,0.489403,0.489403,0.529433,0.53153
2,9.79398e-08,0.4895,0.4895,0.529439,0.531535
2,1.3433e-07,0.489634,0.489634,0.529448,0.531542
2,1.84242e-07,0.489818,0.489818,0.52946,0.531551
2,2.52699e-07,0.490069,0.490069,0.529477,0.531563
2,3.46591e-07,0.490413,0.490413,0.529499,0.531581
2,4.7537e-07,0.490884,0.490884,0.529531,0.531604
2,6.51999e-07,0.491527,0.491527,0.529574,0.531637
2,8.94255e-07,0.492406,0.492406,0.529632,0.531681
2,1.22652e-06,0.493602,0.493602,0.529713,0.531743
2,1.68225e-06,0.495229,0.495229,0.529824,0.531826
2,2.30731e-06,0.497433,0.497433,0.529975,0.531941
2,3.16461e-06,0.500405,0.500405,0.530183,0.532099
2,4.34045e-06,0.504388,0.504388,0.530467,0.532314
2,5.95318e-06,0.509679,0.509679,0.530857,0.53261
2,8.16514e-06,0.516628,0.516628,0.53139,0.533014
2,1.1199e-05,0.525605,0.525605,0.532118,0.533568
2,1.53601e-05,0.536949,0.536949,0.533113,0.534325
2,2.10672e-05,0.550856,0.550856,0.53447,0.535358
2,2.88949e-05,0.56721,0.56721,0.536314,0.536766
2,3.96311e-05,0.58538,0.58538,0.538816,0.538681
2,5.43564e-05,0.604059,0.604059,0.542193,0.541277
2,7.45531e-05,0.621328,0.621328,0.546727,0.544782
2,0.000102254,0.635148,0.635148,0.552764,0.549483
2,0.000140247,0.644236,0.644236,0.560715,0.55574
2,0.000192358,0.648817,0.648817,0.571032,0.563974
2,0.00026383,0.65043,0.65043,0.584144,0.574646
2,0.000361858,0.65078,0.65078,0.600347,0.588188
2,0.00049631,0.65082,0.65082,0.61961,0.604886
2,0.000680719,0.650822,0.650822,0.641333,0.62468
2,0.000933646,0.650822,0.650822,0.664122,0.646915
2,0.00128055,0.650822,0.650822,0.685786,0.670121
2,0.00175635,0.650822,0.650822,0.70379,0.69203
2,0.00240894,0.650822,0.650822,0.716256,0.710074
2,0.003304,0.650822,0.650822,0.722992,0.722424
2,0.00453164,0.650822,0.650822,0.725599,0.729004
2,0.00621541,0.650822,0.650822,0.726242,0.731507
2,0.0085248,0.650822,0.650822,0.726329,0.732114
2,0.0116923,0.650822,0.650822,0.726334,0.732195
2,0.0160366,0.650822,0.650822,0.726334,0.7322
2,0.0219952,0.650822,0.650822,0.726334,0.7322
2,0.0301677,0.650822,0.650822,0.726334,0.7322
2,0.0413768,0.650822,0.650822,0.726334,0.7322
2,0.0567508,0.650822,0.650822,0.726334,0.7322
2,0.0778371,0.650822,0.650822,0.726334,0.7322
2,0.106758,0.650822,0.650822,0.726334,0.7322
2,0.146425,0.650822,0.650822,0.726334,0.7322
2,0.200831,0.650822,0.650822,0.726334,0.7322
2,0.251973,0.650822,0.650822,0.726334,0.7322
2,0.275451,0.650822,0.650822,0.726334,0.7322
2,0.3539,0.650822,0.650822,0.726334,0.7322
2,0.377798,0.650822,0.650822,0.726334,0.7322
2,0.503946,0.650822,0.650822,0.726334,0.7322
2,0.518172,0.650822,0.650822,0.726334,0.7322
2,0.7078,0.650822,0.650822,0.726334,0.7322
2,0.710704,0.650822,0.650822,0.726334,0.7322
2,0.755918,0.650822,0.650822,0.726334,0.7322
2,0.974772,0.650822,0.650822,0.726334,0.7322
2,1.00789,0.650822,0.650822,0.726334,0.7322
2,1.0617,0.650822,0.650822,0.726334,0.7322
2,1.25986,0.650822,0.650822,0.726334,0.7322
2,1.33696,0.650822,0.650822,0.726334,0.7322
2,1.4156,0.650822,0.650822,0.726334,0.7322
2,1.51184,0.650822,0.650822,0.726334,0.7322
2,1.76381,0.650822,0.650822,0.726334,0.7322
2,1.7695,0.650822,0.650822,0.726334,0.7322
2,1.83372,0.650822,0.650822,0.726334,0.7322
2,2.01578,0.650822,0.650822,0.726334,0.7322
2,2.1233,0.650822,0.650822,0.726334,0.7322
2,2.26776,0.650822,0.650822,0.726334,0.7322
2,2.4772,0.650822,0.650822,0.726334,0.7322
2,2.51505,0.650822,0.650822,0.726334,0.7322
2,2.51973,0.650822,0.650822,0.726334,0.7322
2,2.7717,0.650822,0.650822,0.726334,0.7322
2,2.8311,0.650822,0.650822,0.726334,0.7322
2,3.02367,0.650822,0.650822,0.726334,0.7322
2,3.185,0.650822,0.650822,0.726334,0.7322
2,3.27565,0.650822,0.650822,0.726334,0.7322
2,3.44954,0.650822,0.650822,0.726334,0.7322
2,3.52762,0.650822,0.650822,0.726334,0.7322
2,3.5389,0.650822,0.650822,0.726334,0.7322
2,3.77959,0.650822,0.650822,0.726334,0.7322
2,3.8928,0.650822,0.650822,0.726334,0.7322
2,4.03156,0.650822,0.650822,0.726334,0.7322
2,4.2467,0.650822,0.650822,0.726334,0.7322
2,4.28354,0.650822,0.650822,0.726334,0.7322
2,4.53551,0.650822,0.650822,0.726334,0.7322
2,4.6006,0.650822,0.650822,0.726334,0.7322
2,4.73125,0.650822,0.650822,0.726334,0.7322
2,4.78748,0.650822,0.650822,0.726334,0.7322
2,4.9545,0.650822,0.650822,0.726334,0.7322
2,5.03946,0.650822,0.650822,0.726334,0.7322
2,5.29143,0.650822,0.650822,0.726334,0.7322
2,5.3084,0.650822,0.650822,0.726334,0.7322
2,5.5434,0.650822,0.650822,0.726334,0.7322
2,5.6623,0.650822,0.650822,0.726334,0.7322
